DISTRICT_NAME,TEMP,date
Alwar,2.797068,2021-01-01
Meerut,3.2109876,2021-01-01
Rohtak,3.002186,2021-01-01
Alwar,7.204579,2021-01-02
Meerut,5.9305897,2021-01-02
Rohtak,6.3272295,2021-01-02
Alwar,10.749955,2021-01-03
Meerut,9.747,2021-01-03
Rohtak,10.315598,2021-01-03
Alwar,11.531216,2021-01-04
Meerut,10.672445,2021-01-04
Rohtak,10.829472,2021-01-04
Alwar,13.613777,2021-01-05
Meerut,14.059991,2021-01-05
Rohtak,14.144913,2021-01-05
Alwar,12.885962,2021-01-06
Meerut,12.958936,2021-01-06
Rohtak,12.903428,2021-01-06
Alwar,11.858164,2021-01-07
Meerut,12.369337,2021-01-07
Rohtak,12.262556,2021-01-07
Alwar,8.558846,2021-01-08
Meerut,9.153304,2021-01-08
Rohtak,8.907806,2021-01-08
Alwar,10.4872265,2021-01-09
Meerut,10.087031,2021-01-09
Rohtak,10.145842,2021-01-09
Alwar,8.9331665,2021-01-10
Meerut,9.405657,2021-01-10
Rohtak,8.354948,2021-01-10
Alwar,6.0959024,2021-01-11
Meerut,8.047483,2021-01-11
Rohtak,6.6293793,2021-01-11
Alwar,3.868388,2021-01-12
Meerut,6.16084,2021-01-12
Rohtak,4.242545,2021-01-12
Alwar,3.2204425,2021-01-13
Meerut,5.501648,2021-01-13
Rohtak,4.339963,2021-01-13
Alwar,3.6527927,2021-01-14
Meerut,4.0503473,2021-01-14
Rohtak,3.8665745,2021-01-14
Alwar,5.76367,2021-01-15
Meerut,5.991808,2021-01-15
Rohtak,6.560105,2021-01-15
Alwar,4.8309546,2021-01-16
Meerut,5.329419,2021-01-16
Rohtak,5.2708054,2021-01-16
Alwar,5.22476,2021-01-17
Meerut,5.68816,2021-01-17
Rohtak,5.415467,2021-01-17
Alwar,6.556024,2021-01-18
Meerut,7.3513174,2021-01-18
Rohtak,6.8397293,2021-01-18
Alwar,7.305425,2021-01-19
Meerut,7.7726817,2021-01-19
Rohtak,7.40281,2021-01-19
Alwar,6.931779,2021-01-20
Meerut,8.452549,2021-01-20
Rohtak,7.699445,2021-01-20
Alwar,6.433772,2021-01-21
Meerut,7.7409577,2021-01-21
Rohtak,7.2965555,2021-01-21
Alwar,5.971653,2021-01-22
Meerut,7.001489,2021-01-22
Rohtak,6.0554285,2021-01-22
Alwar,8.752689,2021-01-23
Meerut,8.634379,2021-01-23
Rohtak,9.067186,2021-01-23
Alwar,7.722967,2021-01-24
Meerut,8.500967,2021-01-24
Rohtak,8.183268,2021-01-24
Alwar,5.8649864,2021-01-25
Meerut,7.7463956,2021-01-25
Rohtak,6.852448,2021-01-25
Alwar,3.1871877,2021-01-26
Meerut,5.579482,2021-01-26
Rohtak,3.887794,2021-01-26
Alwar,4.296629,2021-01-27
Meerut,5.6508226,2021-01-27
Rohtak,5.012973,2021-01-27
Alwar,4.0380993,2021-01-28
Meerut,4.7552013,2021-01-28
Rohtak,4.3815584,2021-01-28
Alwar,4.282737,2021-01-29
Meerut,4.8907623,2021-01-29
Rohtak,4.20311,2021-01-29
Alwar,3.2512646,2021-01-30
Meerut,4.739884,2021-01-30
Rohtak,4.19623,2021-01-30
Alwar,3.741866,2021-01-31
Meerut,4.4052944,2021-01-31
Rohtak,4.1582766,2021-01-31
Alwar,6.5082874,2021-02-01
Meerut,6.098199,2021-02-01
Rohtak,6.2485085,2021-02-01
Alwar,7.665827,2021-02-02
Meerut,7.187513,2021-02-02
Rohtak,7.3684516,2021-02-02
Alwar,9.412741,2021-02-03
Meerut,9.638334,2021-02-03
Rohtak,9.5380125,2021-02-03
Alwar,11.934782,2021-02-04
Meerut,11.218465,2021-02-04
Rohtak,11.368241,2021-02-04
Alwar,7.638882,2021-02-05
Meerut,6.673389,2021-02-05
Rohtak,6.2569704,2021-02-05
Alwar,7.2515965,2021-02-06
Meerut,6.943656,2021-02-06
Rohtak,7.3025446,2021-02-06
Alwar,6.2046723,2021-02-07
Meerut,7.221747,2021-02-07
Rohtak,6.8177934,2021-02-07
Alwar,6.2914886,2021-02-08
Meerut,8.007673,2021-02-08
Rohtak,6.9753423,2021-02-08
Alwar,7.628794,2021-02-09
Meerut,8.243304,2021-02-09
Rohtak,7.8294525,2021-02-09
Alwar,9.769786,2021-02-10
Meerut,9.905491,2021-02-10
Rohtak,9.893336,2021-02-10
Alwar,8.848027,2021-02-11
Meerut,9.489459,2021-02-11
Rohtak,8.743133,2021-02-11
Alwar,9.85811,2021-02-12
Meerut,10.886835,2021-02-12
Rohtak,10.456382,2021-02-12
Alwar,9.77043,2021-02-13
Meerut,10.525184,2021-02-13
Rohtak,10.400247,2021-02-13
Alwar,10.500429,2021-02-14
Meerut,9.867491,2021-02-14
Rohtak,10.938157,2021-02-14
Alwar,11.310024,2021-02-15
Meerut,10.253017,2021-02-15
Rohtak,11.622648,2021-02-15
Alwar,11.964143,2021-02-16
Meerut,10.95089,2021-02-16
Rohtak,11.1229105,2021-02-16
Alwar,10.9659395,2021-02-17
Meerut,10.854742,2021-02-17
Rohtak,10.669944,2021-02-17
Alwar,10.897545,2021-02-18
Meerut,11.065976,2021-02-18
Rohtak,10.748286,2021-02-18
Alwar,10.701844,2021-02-19
Meerut,11.322609,2021-02-19
Rohtak,10.8311825,2021-02-19
Alwar,10.446161,2021-02-20
Meerut,11.190714,2021-02-20
Rohtak,10.548106,2021-02-20
Alwar,9.41391,2021-02-21
Meerut,10.936606,2021-02-21
Rohtak,10.342298,2021-02-21
Alwar,9.572218,2021-02-22
Meerut,12.053353,2021-02-22
Rohtak,11.253259,2021-02-22
Alwar,10.674465,2021-02-23
Meerut,12.081668,2021-02-23
Rohtak,11.606148,2021-02-23
Alwar,11.895005,2021-02-24
Meerut,12.77453,2021-02-24
Rohtak,12.704651,2021-02-24
Alwar,13.666218,2021-02-25
Meerut,13.481088,2021-02-25
Rohtak,13.983024,2021-02-25
Alwar,16.582325,2021-02-26
Meerut,15.30184,2021-02-26
Rohtak,16.041634,2021-02-26
Alwar,18.003225,2021-02-27
Meerut,16.313671,2021-02-27
Rohtak,17.535168,2021-02-27
Alwar,14.412471,2021-02-28
Meerut,15.100379,2021-02-28
Rohtak,14.609686,2021-02-28
Alwar,12.52762,2021-03-01
Meerut,12.040668,2021-03-01
Rohtak,11.926738,2021-03-01
Alwar,11.452321,2021-03-02
Meerut,12.3192625,2021-03-02
Rohtak,12.095688,2021-03-02
Alwar,10.761593,2021-03-03
Meerut,12.022185,2021-03-03
Rohtak,11.325415,2021-03-03
Alwar,12.177806,2021-03-04
Meerut,12.164125,2021-03-04
Rohtak,12.102193,2021-03-04
Alwar,13.734912,2021-03-05
Meerut,13.557777,2021-03-05
Rohtak,13.942773,2021-03-05
Alwar,12.836791,2021-03-06
Meerut,13.5380745,2021-03-06
Rohtak,13.212354,2021-03-06
Alwar,15.240598,2021-03-07
Meerut,14.546579,2021-03-07
Rohtak,15.011289,2021-03-07
Alwar,18.274132,2021-03-08
Meerut,17.281597,2021-03-08
Rohtak,18.330187,2021-03-08
Alwar,18.359386,2021-03-09
Meerut,17.264069,2021-03-09
Rohtak,18.039646,2021-03-09
Alwar,16.649033,2021-03-10
Meerut,16.697268,2021-03-10
Rohtak,16.777407,2021-03-10
Alwar,16.53536,2021-03-11
Meerut,16.417053,2021-03-11
Rohtak,16.456446,2021-03-11
Alwar,18.005112,2021-03-12
Meerut,17.586937,2021-03-12
Rohtak,18.627905,2021-03-12
Alwar,14.969639,2021-03-13
Meerut,14.841483,2021-03-13
Rohtak,14.837538,2021-03-13
Alwar,15.219244,2021-03-14
Meerut,14.860115,2021-03-14
Rohtak,15.123266,2021-03-14
Alwar,15.681755,2021-03-15
Meerut,15.401433,2021-03-15
Rohtak,15.927994,2021-03-15
Alwar,17.053503,2021-03-16
Meerut,16.08792,2021-03-16
Rohtak,16.562986,2021-03-16
Alwar,17.309889,2021-03-17
Meerut,16.185148,2021-03-17
Rohtak,17.194426,2021-03-17
Alwar,18.33526,2021-03-18
Meerut,16.589119,2021-03-18
Rohtak,17.62154,2021-03-18
Alwar,17.684692,2021-03-19
Meerut,17.147497,2021-03-19
Rohtak,17.456663,2021-03-19
Alwar,16.483465,2021-03-20
Meerut,16.82098,2021-03-20
Rohtak,16.192568,2021-03-20
Alwar,16.69041,2021-03-21
Meerut,16.281866,2021-03-21
Rohtak,16.702251,2021-03-21
Alwar,18.533253,2021-03-22
Meerut,17.873564,2021-03-22
Rohtak,18.578857,2021-03-22
Alwar,17.379732,2021-03-23
Meerut,17.587406,2021-03-23
Rohtak,17.726904,2021-03-23
Alwar,14.694773,2021-03-24
Meerut,15.132944,2021-03-24
Rohtak,14.312476,2021-03-24
Alwar,14.908574,2021-03-25
Meerut,14.997342,2021-03-25
Rohtak,14.830384,2021-03-25
Alwar,14.579292,2021-03-26
Meerut,14.891651,2021-03-26
Rohtak,14.814007,2021-03-26
Alwar,16.246244,2021-03-27
Meerut,15.982999,2021-03-27
Rohtak,16.09947,2021-03-27
Alwar,18.121458,2021-03-28
Meerut,17.146011,2021-03-28
Rohtak,17.942652,2021-03-28
Alwar,20.678417,2021-03-29
Meerut,19.340508,2021-03-29
Rohtak,21.063072,2021-03-29
Alwar,21.71795,2021-03-30
Meerut,18.928919,2021-03-30
Rohtak,20.732365,2021-03-30
Alwar,18.68941,2021-03-31
Meerut,18.155718,2021-03-31
Rohtak,17.456974,2021-03-31
Alwar,15.742553,2021-04-01
Meerut,15.577302,2021-04-01
Rohtak,15.636755,2021-04-01
