DISTRICT_NAME,TEMP,date
Alwar,9.697193,2017-01-01
Meerut,9.249163,2017-01-01
Rohtak,9.319817,2017-01-01
Alwar,9.204393,2017-01-02
Meerut,8.987435,2017-01-02
Rohtak,8.899383,2017-01-02
Alwar,9.322002,2017-01-03
Meerut,8.820072,2017-01-03
Rohtak,8.737756,2017-01-03
Alwar,9.160219,2017-01-04
Meerut,8.4684305,2017-01-04
Rohtak,8.709152,2017-01-04
Alwar,9.2225685,2017-01-05
Meerut,8.996974,2017-01-05
Rohtak,9.092869,2017-01-05
Alwar,9.862647,2017-01-06
Meerut,10.324168,2017-01-06
Rohtak,10.343393,2017-01-06
Alwar,12.247518,2017-01-07
Meerut,11.891877,2017-01-07
Rohtak,11.896194,2017-01-07
Alwar,10.315882,2017-01-08
Meerut,8.965511,2017-01-08
Rohtak,9.836168,2017-01-08
Alwar,7.7562785,2017-01-09
Meerut,6.7678976,2017-01-09
Rohtak,6.736031,2017-01-09
Alwar,5.601891,2017-01-10
Meerut,5.2923117,2017-01-10
Rohtak,4.7678337,2017-01-10
Alwar,2.4499407,2017-01-11
Meerut,2.8999257,2017-01-11
Rohtak,2.5616639,2017-01-11
Alwar,1.9247408,2017-01-12
Meerut,3.051516,2017-01-12
Rohtak,2.2404828,2017-01-12
Alwar,1.9196177,2017-01-13
Meerut,3.312997,2017-01-13
Rohtak,2.1523373,2017-01-13
Alwar,2.9850047,2017-01-14
Meerut,3.2259536,2017-01-14
Rohtak,3.0068226,2017-01-14
Alwar,6.620985,2017-01-15
Meerut,6.9051433,2017-01-15
Rohtak,6.529845,2017-01-15
Alwar,8.118155,2017-01-16
Meerut,9.429887,2017-01-16
Rohtak,9.24913,2017-01-16
Alwar,4.169896,2017-01-17
Meerut,5.9827065,2017-01-17
Rohtak,4.7380996,2017-01-17
Alwar,3.5365167,2017-01-18
Meerut,4.0064125,2017-01-18
Rohtak,3.244919,2017-01-18
Alwar,4.96815,2017-01-19
Meerut,5.2574935,2017-01-19
Rohtak,5.026231,2017-01-19
Alwar,4.6724086,2017-01-20
Meerut,5.4122972,2017-01-20
Rohtak,4.3838534,2017-01-20
Alwar,6.0524054,2017-01-21
Meerut,6.8917837,2017-01-21
Rohtak,5.877288,2017-01-21
Alwar,9.2299,2017-01-22
Meerut,9.345179,2017-01-22
Rohtak,9.307205,2017-01-22
Alwar,8.795197,2017-01-23
Meerut,8.92527,2017-01-23
Rohtak,8.663406,2017-01-23
Alwar,10.901508,2017-01-24
Meerut,9.480758,2017-01-24
Rohtak,10.426598,2017-01-24
Alwar,13.084773,2017-01-25
Meerut,11.828368,2017-01-25
Rohtak,12.741755,2017-01-25
Alwar,13.269789,2017-01-26
Meerut,13.995377,2017-01-26
Rohtak,13.792526,2017-01-26
Alwar,11.327829,2017-01-27
Meerut,11.760687,2017-01-27
Rohtak,11.44252,2017-01-27
Alwar,8.064155,2017-01-28
Meerut,8.935974,2017-01-28
Rohtak,8.444763,2017-01-28
Alwar,9.4446945,2017-01-29
Meerut,10.742847,2017-01-29
Rohtak,9.939857,2017-01-29
Alwar,8.19488,2017-01-30
Meerut,8.864666,2017-01-30
Rohtak,8.398497,2017-01-30
Alwar,9.22201,2017-01-31
Meerut,8.9072895,2017-01-31
Rohtak,9.223762,2017-01-31
Alwar,9.475769,2017-02-01
Meerut,8.578478,2017-02-01
Rohtak,8.860752,2017-02-01
Alwar,9.507914,2017-02-02
Meerut,8.139863,2017-02-02
Rohtak,8.954667,2017-02-02
Alwar,9.678541,2017-02-03
Meerut,8.834672,2017-02-03
Rohtak,9.481718,2017-02-03
Alwar,12.910456,2017-02-04
Meerut,11.119243,2017-02-04
Rohtak,12.170696,2017-02-04
Alwar,14.665541,2017-02-05
Meerut,14.295547,2017-02-05
Rohtak,14.748144,2017-02-05
Alwar,10.658661,2017-02-06
Meerut,11.355965,2017-02-06
Rohtak,10.366323,2017-02-06
Alwar,7.805232,2017-02-07
Meerut,8.223159,2017-02-07
Rohtak,7.5950284,2017-02-07
Alwar,7.4515133,2017-02-08
Meerut,8.719836,2017-02-08
Rohtak,8.193842,2017-02-08
Alwar,8.246319,2017-02-09
Meerut,7.4731784,2017-02-09
Rohtak,7.08706,2017-02-09
Alwar,7.9048963,2017-02-10
Meerut,8.101242,2017-02-10
Rohtak,8.222358,2017-02-10
Alwar,6.3993917,2017-02-11
Meerut,7.0805216,2017-02-11
Rohtak,6.649834,2017-02-11
Alwar,7.592026,2017-02-12
Meerut,8.401287,2017-02-12
Rohtak,7.601878,2017-02-12
Alwar,8.635325,2017-02-13
Meerut,8.631667,2017-02-13
Rohtak,8.240244,2017-02-13
Alwar,7.4513044,2017-02-14
Meerut,8.725123,2017-02-14
Rohtak,8.03528,2017-02-14
Alwar,8.228774,2017-02-15
Meerut,8.563697,2017-02-15
Rohtak,8.73258,2017-02-15
Alwar,11.155249,2017-02-16
Meerut,11.85379,2017-02-16
Rohtak,11.7911,2017-02-16
Alwar,13.2056465,2017-02-17
Meerut,13.697755,2017-02-17
Rohtak,14.054123,2017-02-17
Alwar,12.867081,2017-02-18
Meerut,12.874761,2017-02-18
Rohtak,13.169284,2017-02-18
Alwar,14.142633,2017-02-19
Meerut,14.876968,2017-02-19
Rohtak,14.494346,2017-02-19
Alwar,15.528412,2017-02-20
Meerut,14.646352,2017-02-20
Rohtak,15.253976,2017-02-20
Alwar,12.541813,2017-02-21
Meerut,14.201869,2017-02-21
Rohtak,13.390142,2017-02-21
Alwar,9.234648,2017-02-22
Meerut,10.408314,2017-02-22
Rohtak,9.567309,2017-02-22
Alwar,8.672352,2017-02-23
Meerut,9.249537,2017-02-23
Rohtak,8.903787,2017-02-23
Alwar,8.789934,2017-02-24
Meerut,9.835056,2017-02-24
Rohtak,9.443719,2017-02-24
Alwar,10.154759,2017-02-25
Meerut,10.755472,2017-02-25
Rohtak,10.468985,2017-02-25
Alwar,10.665091,2017-02-26
Meerut,10.870698,2017-02-26
Rohtak,10.556249,2017-02-26
Alwar,10.610933,2017-02-27
Meerut,10.965392,2017-02-27
Rohtak,10.70717,2017-02-27
Alwar,13.327,2017-02-28
Meerut,11.700371,2017-02-28
Rohtak,12.922985,2017-02-28
Alwar,15.556437,2017-03-01
Meerut,15.167636,2017-03-01
Rohtak,15.128691,2017-03-01
Alwar,15.782778,2017-03-02
Meerut,14.362478,2017-03-02
Rohtak,14.488879,2017-03-02
Alwar,12.971053,2017-03-03
Meerut,11.996458,2017-03-03
Rohtak,11.571913,2017-03-03
Alwar,10.534861,2017-03-04
Meerut,10.291002,2017-03-04
Rohtak,9.900083,2017-03-04
Alwar,9.89381,2017-03-05
Meerut,10.641478,2017-03-05
Rohtak,9.971907,2017-03-05
Alwar,10.216957,2017-03-06
Meerut,10.459428,2017-03-06
Rohtak,10.66649,2017-03-06
Alwar,12.665267,2017-03-07
Meerut,11.554824,2017-03-07
Rohtak,12.380659,2017-03-07
Alwar,15.929859,2017-03-08
Meerut,15.017417,2017-03-08
Rohtak,15.408397,2017-03-08
Alwar,13.988481,2017-03-09
Meerut,13.075429,2017-03-09
Rohtak,13.14649,2017-03-09
Alwar,13.006383,2017-03-10
Meerut,12.740245,2017-03-10
Rohtak,12.396121,2017-03-10
Alwar,10.17034,2017-03-11
Meerut,10.235628,2017-03-11
Rohtak,9.881989,2017-03-11
Alwar,9.027088,2017-03-12
Meerut,8.636462,2017-03-12
Rohtak,8.985824,2017-03-12
Alwar,8.57489,2017-03-13
Meerut,8.610691,2017-03-13
Rohtak,8.566367,2017-03-13
Alwar,10.305855,2017-03-14
Meerut,8.725367,2017-03-14
Rohtak,9.793356,2017-03-14
Alwar,12.733672,2017-03-15
Meerut,10.739285,2017-03-15
Rohtak,12.107675,2017-03-15
Alwar,13.63473,2017-03-16
Meerut,12.654679,2017-03-16
Rohtak,13.549591,2017-03-16
Alwar,13.691977,2017-03-17
Meerut,12.835069,2017-03-17
Rohtak,12.954345,2017-03-17
Alwar,13.64093,2017-03-18
Meerut,12.4864,2017-03-18
Rohtak,13.039946,2017-03-18
Alwar,14.74801,2017-03-19
Meerut,14.109494,2017-03-19
Rohtak,14.405462,2017-03-19
