district_geojson,month,currentlevel,level_diff,TIME_ISO
Alwar,2020-02,23.264999999999997,0.0,2020-02-01T00:00:00
Alwar,2020-03,23.264999999999997,0.0,2020-03-01T00:00:00
Alwar,2020-04,23.264999999999997,0.0,2020-04-01T00:00:00
Alwar,2020-05,23.264999999999997,0.0,2020-05-01T00:00:00
Alwar,2020-06,23.264999999999997,0.0,2020-06-01T00:00:00
Alwar,2020-07,23.264999999999997,0.0,2020-07-01T00:00:00
Alwar,2020-08,25.483846153846155,0.3988461538461539,2020-08-01T00:00:00
Alwar,2020-09,23.27,0.0,2020-09-01T00:00:00
Alwar,2020-10,23.27,0.0,2020-10-01T00:00:00
Alwar,2020-11,26.084266666666664,0.2437333333333333,2020-11-01T00:00:00
Alwar,2020-12,23.535,0.0,2020-12-01T00:00:00
Alwar,2021-01,25.697105263157894,0.3332894736842105,2021-01-01T00:00:00
Alwar,2021-02,23.77,0.0,2021-02-01T00:00:00
Alwar,2021-03,23.77,0.0,2021-03-01T00:00:00
Alwar,2021-04,23.770000000000003,0.0,2021-04-01T00:00:00
Alwar,2021-05,23.893684210526317,0.24736842105263157,2021-05-01T00:00:00
Baghpat,2013-01,20.9,-0.24,2013-01-01T00:00:00
Baghpat,2013-05,26.75,4.45,2013-05-01T00:00:00
Baghpat,2013-08,24.795,1.67,2013-08-01T00:00:00
Baghpat,2013-11,25.3,-1.89,2013-11-01T00:00:00
Baghpat,2014-01,21.725,-2.125,2014-01-01T00:00:00
Baghpat,2014-05,25.47,3.52,2014-05-01T00:00:00
Baghpat,2015-05,22.58,1.08,2015-05-01T00:00:00
Baghpat,2015-08,22.07,-0.51,2015-08-01T00:00:00
Baghpat,2015-11,19.05,-3.02,2015-11-01T00:00:00
Baghpat,2016-05,24.35,5.3,2016-05-01T00:00:00
Baghpat,2019-01,21.05,-3.3,2019-01-01T00:00:00
Baghpat,2019-05,19.55,-1.5,2019-05-01T00:00:00
Baghpat,2019-08,20.7,1.15,2019-08-01T00:00:00
Baghpat,2019-11,27.0,4.2,2019-11-01T00:00:00
Baghpat,2020-01,24.67,-2.33,2020-01-01T00:00:00
Baghpat,2020-08,29.835,5.165,2020-08-01T00:00:00
Baghpat,2020-11,28.225,-1.6099999999999999,2020-11-01T00:00:00
Baghpat,2021-01,28.07,-0.15500000000000003,2021-01-01T00:00:00
Bharatpur,2013-01,10.617234042553191,-1.0114893617021274,2013-01-01T00:00:00
Bharatpur,2013-05,11.453125,1.10875,2013-05-01T00:00:00
Bharatpur,2013-08,9.347878787878788,-2.2390909090909092,2013-08-01T00:00:00
Bharatpur,2013-11,10.304,0.38,2013-11-01T00:00:00
Bharatpur,2014-01,12.289375,2.46875,2014-01-01T00:00:00
Bharatpur,2014-05,13.553225806451612,0.5103225806451613,2014-05-01T00:00:00
Bharatpur,2014-08,11.86057142857143,-0.9962857142857144,2014-08-01T00:00:00
Bharatpur,2014-11,12.873225806451613,0.974516129032258,2014-11-01T00:00:00
Bharatpur,2015-01,14.092,0.26160000000000005,2015-01-01T00:00:00
Bharatpur,2015-05,13.682666666666668,0.4133333333333333,2015-05-01T00:00:00
Bharatpur,2015-08,12.484,0.23366666666666666,2015-08-01T00:00:00
Bharatpur,2015-11,12.871290322580645,0.13935483870967744,2015-11-01T00:00:00
Bharatpur,2016-01,8.15,-0.019999999999999997,2016-01-01T00:00:00
Bharatpur,2016-05,13.826785714285714,1.0303571428571427,2016-05-01T00:00:00
Bharatpur,2016-08,11.091875,-2.634375,2016-08-01T00:00:00
Bharatpur,2016-11,13.316296296296297,2.7107407407407407,2016-11-01T00:00:00
Bharatpur,2017-01,9.614230769230769,-1.3384615384615386,2017-01-01T00:00:00
Bharatpur,2017-05,13.2475,0.8167857142857143,2017-05-01T00:00:00
Bharatpur,2017-08,14.382068965517242,1.3203448275862069,2017-08-01T00:00:00
Bharatpur,2017-11,14.449375,-0.5890625,2017-11-01T00:00:00
Bharatpur,2018-01,15.86090909090909,1.2987878787878788,2018-01-01T00:00:00
Bharatpur,2018-05,14.752758620689654,-1.293103448275862,2018-05-01T00:00:00
Bharatpur,2018-08,16.30818181818182,-0.4690909090909093,2018-08-01T00:00:00
Bharatpur,2018-10,2.9,-0.05,2018-10-01T00:00:00
Bharatpur,2019-01,16.398636363636363,1.0545454545454545,2019-01-01T00:00:00
Bharatpur,2019-05,15.824285714285715,-0.5833333333333333,2019-05-01T00:00:00
Bharatpur,2019-08,13.045789473684211,-1.4494736842105262,2019-08-01T00:00:00
Bharatpur,2019-11,15.7655,0.07700000000000003,2019-11-01T00:00:00
Bharatpur,2020-01,13.396315789473684,-0.1515789473684211,2020-01-01T00:00:00
Bharatpur,2020-08,14.84772727272727,0.29454545454545455,2020-08-01T00:00:00
Bharatpur,2020-11,14.506315789473684,0.7747368421052632,2020-11-01T00:00:00
Bharatpur,2021-01,15.107857142857142,0.2971428571428572,2021-01-01T00:00:00
Bhiwani,2013-01,15.626666666666667,3.892962962962963,2013-01-01T00:00:00
Bhiwani,2013-05,9.310833333333333,-0.24625000000000005,2013-05-01T00:00:00
Bhiwani,2013-08,11.454,-0.07066666666666667,2013-08-01T00:00:00
Bhiwani,2013-11,14.302857142857144,-0.11642857142857142,2013-11-01T00:00:00
Bhiwani,2014-01,11.616666666666667,0.7233333333333333,2014-01-01T00:00:00
Bhiwani,2014-05,12.341851851851853,0.0385185185185185,2014-05-01T00:00:00
Bhiwani,2014-08,9.709,0.138,2014-08-01T00:00:00
Bhiwani,2014-11,13.614782608695652,0.21130434782608698,2014-11-01T00:00:00
Bhiwani,2015-01,10.02818181818182,0.05454545454545456,2015-01-01T00:00:00
Bhiwani,2015-05,12.358148148148148,0.3937037037037037,2015-05-01T00:00:00
Bhiwani,2015-08,11.905714285714286,-0.4471428571428572,2015-08-01T00:00:00
Bhiwani,2015-11,14.229444444444445,0.8147222222222221,2015-11-01T00:00:00
Bhiwani,2016-05,13.144166666666669,-1.0783333333333334,2016-05-01T00:00:00
Bhiwani,2016-08,8.783333333333333,-0.444,2016-08-01T00:00:00
Bhiwani,2016-11,13.110689655172413,0.4089655172413793,2016-11-01T00:00:00
Bhiwani,2017-01,7.746666666666666,-0.1922222222222222,2017-01-01T00:00:00
Bhiwani,2017-05,13.017692307692307,0.6926923076923077,2017-05-01T00:00:00
Bhiwani,2017-08,8.133333333333333,-0.9033333333333333,2017-08-01T00:00:00
Bhiwani,2017-11,9.170399999999999,-0.2256,2017-11-01T00:00:00
Bhiwani,2017-12,10.520526315789473,0.2863157894736843,2017-12-01T00:00:00
Bhiwani,2018-04,12.669615384615385,0.9957692307692307,2018-04-01T00:00:00
Bhiwani,2018-05,13.915555555555555,2.5766666666666667,2018-05-01T00:00:00
Bhiwani,2018-08,9.922,-1.0399999999999998,2018-08-01T00:00:00
Bhiwani,2018-10,12.485853658536584,-0.8673170731707318,2018-10-01T00:00:00
Bhiwani,2018-12,13.861428571428572,-0.39,2018-12-01T00:00:00
Bhiwani,2019-05,13.606129032258066,0.9870967741935485,2019-05-01T00:00:00
Bhiwani,2019-08,12.6104,-0.2568,2019-08-01T00:00:00
Bhiwani,2019-10,11.19888888888889,0.5407407407407406,2019-10-01T00:00:00
Bhiwani,2020-01,13.221428571428572,0.4714285714285714,2020-01-01T00:00:00
Bhiwani,2020-08,10.757857142857144,-0.41285714285714287,2020-08-01T00:00:00
Bhiwani,2020-11,11.41551724137931,0.20724137931034486,2020-11-01T00:00:00
Bhiwani,2021-01,14.254615384615384,-0.025384615384615387,2021-01-01T00:00:00
Bulandshahr,2013-01,6.88125,-0.60125,2013-01-01T00:00:00
Bulandshahr,2013-05,7.558333333333334,0.75,2013-05-01T00:00:00
Bulandshahr,2013-08,6.755714285714285,-0.7514285714285714,2013-08-01T00:00:00
Bulandshahr,2013-11,7.3975,0.06874999999999998,2013-11-01T00:00:00
Bulandshahr,2014-01,7.6899999999999995,-0.027142857142857166,2014-01-01T00:00:00
Bulandshahr,2014-05,7.596000000000001,0.866,2014-05-01T00:00:00
Bulandshahr,2014-08,7.4662500000000005,-0.44875,2014-08-01T00:00:00
Bulandshahr,2015-01,5.6,1.3050000000000002,2015-01-01T00:00:00
Bulandshahr,2015-05,7.9375,0.14500000000000005,2015-05-01T00:00:00
Bulandshahr,2015-08,6.2775,-0.19,2015-08-01T00:00:00
Bulandshahr,2015-11,6.9025,0.22749999999999998,2015-11-01T00:00:00
Bulandshahr,2016-05,8.465,1.915,2016-05-01T00:00:00
Bulandshahr,2016-08,6.332,-1.556,2016-08-01T00:00:00
Bulandshahr,2016-11,6.956666666666667,-0.11111111111111113,2016-11-01T00:00:00
Bulandshahr,2017-01,7.6025,0.3675,2017-01-01T00:00:00
Bulandshahr,2017-05,8.7925,0.8474999999999999,2017-05-01T00:00:00
Bulandshahr,2017-08,8.347142857142858,0.53,2017-08-01T00:00:00
Bulandshahr,2017-11,8.266666666666667,0.026666666666666672,2017-11-01T00:00:00
Bulandshahr,2018-01,8.151428571428571,-0.1742857142857143,2018-01-01T00:00:00
Bulandshahr,2018-05,8.86,1.166,2018-05-01T00:00:00
Bulandshahr,2018-08,7.118571428571428,-1.3285714285714287,2018-08-01T00:00:00
Bulandshahr,2018-11,7.711428571428572,0.5928571428571429,2018-11-01T00:00:00
