DISTRICT_NAME,TEMP,date
Alwar,20.168292999267578,2022-01-01
Meerut,20.521286010742188,2022-01-01
Rohtak,20.036102294921875,2022-01-01
Alwar,21.000795364379883,2022-01-02
Meerut,20.507863998413086,2022-01-02
Rohtak,21.159101486206055,2022-01-02
Alwar,22.76141929626465,2022-01-03
Meerut,22.30817413330078,2022-01-03
Rohtak,22.40163803100586,2022-01-03
Alwar,23.332435607910156,2022-01-04
Meerut,20.925268173217773,2022-01-04
Rohtak,21.86680793762207,2022-01-04
Alwar,16.95635414123535,2022-01-05
Meerut,16.04948616027832,2022-01-05
Rohtak,15.763912200927734,2022-01-05
Alwar,16.69510269165039,2022-01-06
Meerut,19.470739364624023,2022-01-06
Rohtak,17.721908569335938,2022-01-06
Alwar,19.53432846069336,2022-01-07
Meerut,20.545360565185547,2022-01-07
Rohtak,19.523374557495117,2022-01-07
Alwar,18.560440063476562,2022-01-08
Meerut,16.690322875976562,2022-01-08
Rohtak,17.701095581054688,2022-01-08
Alwar,15.591876983642578,2022-01-09
Meerut,16.745691299438477,2022-01-09
Rohtak,15.06688404083252,2022-01-09
Alwar,16.955230712890625,2022-01-10
Meerut,17.62840461730957,2022-01-10
Rohtak,16.952699661254883,2022-01-10
Alwar,15.983055114746094,2022-01-11
Meerut,17.311420440673828,2022-01-11
Rohtak,15.746194839477539,2022-01-11
Alwar,16.164186477661133,2022-01-12
Meerut,17.42531967163086,2022-01-12
Rohtak,16.223281860351562,2022-01-12
Alwar,16.776954650878906,2022-01-13
Meerut,16.707534790039062,2022-01-13
Rohtak,16.08024787902832,2022-01-13
Alwar,15.971659660339355,2022-01-14
Meerut,16.324148178100586,2022-01-14
Rohtak,15.169239044189453,2022-01-14
Alwar,14.193252563476562,2022-01-15
Meerut,15.477285385131836,2022-01-15
Rohtak,14.430170059204102,2022-01-15
Alwar,14.418440818786621,2022-01-16
Meerut,16.556194305419922,2022-01-16
Rohtak,16.435047149658203,2022-01-16
Alwar,14.520662307739258,2022-01-17
Meerut,14.71900749206543,2022-01-17
Rohtak,14.045076370239258,2022-01-17
Alwar,16.022720336914062,2022-01-18
Meerut,16.006343841552734,2022-01-18
Rohtak,15.514104843139648,2022-01-18
Alwar,18.12014389038086,2022-01-19
Meerut,16.493871688842773,2022-01-19
Rohtak,17.35215950012207,2022-01-19
Alwar,18.35294532775879,2022-01-20
Meerut,16.14724349975586,2022-01-20
Rohtak,17.400405883789062,2022-01-20
Alwar,18.70765495300293,2022-01-21
Meerut,18.748790740966797,2022-01-21
Rohtak,18.43716812133789,2022-01-21
Alwar,17.588029861450195,2022-01-22
Meerut,16.034358978271484,2022-01-22
Rohtak,16.518762588500977,2022-01-22
Alwar,15.887601852416992,2022-01-23
Meerut,15.050539016723633,2022-01-23
Rohtak,14.95008659362793,2022-01-23
Alwar,16.525495529174805,2022-01-24
Meerut,15.431892395019531,2022-01-24
Rohtak,15.852492332458496,2022-01-24
Alwar,15.90865707397461,2022-01-25
Meerut,15.202842712402344,2022-01-25
Rohtak,15.49174976348877,2022-01-25
Alwar,17.74002456665039,2022-01-26
Meerut,17.350008010864258,2022-01-26
Rohtak,17.60022735595703,2022-01-26
Alwar,19.570968627929688,2022-01-27
Meerut,19.293153762817383,2022-01-27
Rohtak,19.607524871826172,2022-01-27
Alwar,21.268056869506836,2022-01-28
Meerut,20.787683486938477,2022-01-28
Rohtak,21.107059478759766,2022-01-28
Alwar,23.62821388244629,2022-01-29
Meerut,22.130090713500977,2022-01-29
Rohtak,23.139362335205078,2022-01-29
Alwar,24.175762176513672,2022-01-30
Meerut,23.21552276611328,2022-01-30
Rohtak,23.4296817779541,2022-01-30
Alwar,23.65568733215332,2022-01-31
Meerut,19.379465103149414,2022-01-31
Rohtak,21.591304779052734,2022-01-31
Alwar,22.725059509277344,2022-02-01
Meerut,19.844024658203125,2022-02-01
Rohtak,21.01617431640625,2022-02-01
Alwar,23.965208053588867,2022-02-02
Meerut,20.12567901611328,2022-02-02
Rohtak,21.32779884338379,2022-02-02
Alwar,17.703022003173828,2022-02-03
Meerut,15.434165000915527,2022-02-03
Rohtak,16.07796287536621,2022-02-03
Alwar,19.580598831176758,2022-02-04
Meerut,16.797794342041016,2022-02-04
Rohtak,18.595516204833984,2022-02-04
Alwar,20.69495964050293,2022-02-05
Meerut,19.37615203857422,2022-02-05
Rohtak,20.059587478637695,2022-02-05
Alwar,23.323848724365234,2022-02-06
Meerut,21.65947723388672,2022-02-06
Rohtak,22.693195343017578,2022-02-06
Alwar,25.402530670166016,2022-02-07
Meerut,23.799829483032227,2022-02-07
Rohtak,24.8002872467041,2022-02-07
Alwar,25.235519409179688,2022-02-08
Meerut,24.785791397094727,2022-02-08
Rohtak,24.880908966064453,2022-02-08
Alwar,21.85665512084961,2022-02-09
Meerut,19.75193214416504,2022-02-09
Rohtak,21.6879940032959,2022-02-09
Alwar,22.274940490722656,2022-02-10
Meerut,22.423105239868164,2022-02-10
Rohtak,22.832822799682617,2022-02-10
Alwar,22.907926559448242,2022-02-11
Meerut,23.30915641784668,2022-02-11
Rohtak,23.485692977905273,2022-02-11
Alwar,24.975727081298828,2022-02-12
Meerut,25.07080841064453,2022-02-12
Rohtak,24.549694061279297,2022-02-12
Alwar,26.26074981689453,2022-02-13
Meerut,25.272729873657227,2022-02-13
Rohtak,25.864477157592773,2022-02-13
Alwar,26.2027587890625,2022-02-14
Meerut,25.472244262695312,2022-02-14
Rohtak,26.143924713134766,2022-02-14
Alwar,26.561817169189453,2022-02-15
Meerut,25.58127784729004,2022-02-15
Rohtak,26.56818389892578,2022-02-15
Alwar,26.584495544433594,2022-02-16
Meerut,25.599599838256836,2022-02-16
Rohtak,26.200244903564453,2022-02-16
Alwar,27.26633071899414,2022-02-17
Meerut,26.753963470458984,2022-02-17
Rohtak,27.22102928161621,2022-02-17
Alwar,27.707942962646484,2022-02-18
Meerut,27.167497634887695,2022-02-18
Rohtak,27.276233673095703,2022-02-18
Alwar,26.70346450805664,2022-02-19
Meerut,26.234773635864258,2022-02-19
Rohtak,26.315044403076172,2022-02-19
Alwar,26.407487869262695,2022-02-20
Meerut,25.240314483642578,2022-02-20
Rohtak,25.686847686767578,2022-02-20
Alwar,28.224714279174805,2022-02-21
Meerut,26.65534782409668,2022-02-21
Rohtak,27.670421600341797,2022-02-21
Alwar,29.2069091796875,2022-02-22
Meerut,27.270526885986328,2022-02-22
Rohtak,28.384525299072266,2022-02-22
Alwar,26.972803115844727,2022-02-23
Meerut,25.503252029418945,2022-02-23
Rohtak,26.04012107849121,2022-02-23
Alwar,26.7940616607666,2022-02-24
Meerut,25.882226943969727,2022-02-24
Rohtak,26.407672882080078,2022-02-24
Alwar,28.6470947265625,2022-02-25
Meerut,27.169321060180664,2022-02-25
Rohtak,27.9018611907959,2022-02-25
Alwar,25.05988883972168,2022-02-26
Meerut,22.266321182250977,2022-02-26
Rohtak,23.69546127319336,2022-02-26
Alwar,25.015260696411133,2022-02-27
Meerut,25.018150329589844,2022-02-27
Rohtak,24.801645278930664,2022-02-27
Alwar,25.233736038208008,2022-02-28
Meerut,25.831056594848633,2022-02-28
Rohtak,25.20206069946289,2022-02-28
Alwar,26.485313415527344,2022-03-01
Meerut,26.365970611572266,2022-03-01
Rohtak,26.283954620361328,2022-03-01
Alwar,27.88039207458496,2022-03-02
Meerut,27.57440757751465,2022-03-02
Rohtak,27.443710327148438,2022-03-02
Alwar,27.47071647644043,2022-03-03
Meerut,27.981426239013672,2022-03-03
Rohtak,27.167200088500977,2022-03-03
Alwar,26.076908111572266,2022-03-04
Meerut,26.672616958618164,2022-03-04
Rohtak,25.853347778320312,2022-03-04
Alwar,27.018762588500977,2022-03-05
Meerut,27.587072372436523,2022-03-05
Rohtak,26.8682861328125,2022-03-05
Alwar,28.813465118408203,2022-03-06
Meerut,27.97618865966797,2022-03-06
Rohtak,28.350261688232422,2022-03-06
Alwar,30.484678268432617,2022-03-07
Meerut,29.8953914642334,2022-03-07
Rohtak,29.981821060180664,2022-03-07
Alwar,30.581995010375977,2022-03-08
Meerut,30.91086196899414,2022-03-08
Rohtak,30.736513137817383,2022-03-08
Alwar,31.148685455322266,2022-03-09
Meerut,31.255844116210938,2022-03-09
Rohtak,30.672487258911133,2022-03-09
Alwar,30.312366485595703,2022-03-10
Meerut,30.500707626342773,2022-03-10
Rohtak,30.135446548461914,2022-03-10
Alwar,31.562408447265625,2022-03-11
Meerut,31.100187301635742,2022-03-11
Rohtak,31.0266170501709,2022-03-11
Alwar,32.450050354003906,2022-03-12
Meerut,32.35305404663086,2022-03-12
Rohtak,32.00120162963867,2022-03-12
Alwar,34.876258850097656,2022-03-13
Meerut,32.9766845703125,2022-03-13
Rohtak,33.98284149169922,2022-03-13
Alwar,35.916046142578125,2022-03-14
Meerut,34.070579528808594,2022-03-14
Rohtak,34.761085510253906,2022-03-14
Alwar,36.204959869384766,2022-03-15
Meerut,34.92577362060547,2022-03-15
Rohtak,35.3963623046875,2022-03-15
Alwar,36.68215560913086,2022-03-16
Meerut,35.64096450805664,2022-03-16
Rohtak,36.07646179199219,2022-03-16
Alwar,37.18888854980469,2022-03-17
Meerut,35.42633056640625,2022-03-17
Rohtak,36.538246154785156,2022-03-17
Alwar,36.756561279296875,2022-03-18
Meerut,36.047935485839844,2022-03-18
Rohtak,36.6392936706543,2022-03-18
Alwar,37.25686264038086,2022-03-19
Meerut,36.88854217529297,2022-03-19
Rohtak,37.260406494140625,2022-03-19
Alwar,37.033267974853516,2022-03-20
Meerut,37.48349380493164,2022-03-20
Rohtak,37.410491943359375,2022-03-20
Alwar,36.6768684387207,2022-03-21
Meerut,36.56279373168945,2022-03-21
Rohtak,36.63827133178711,2022-03-21
Alwar,35.92901611328125,2022-03-22
Meerut,35.78529739379883,2022-03-22
Rohtak,35.562381744384766,2022-03-22
Alwar,35.8265380859375,2022-03-23
Meerut,36.03236770629883,2022-03-23
Rohtak,35.93683624267578,2022-03-23
Alwar,35.848167419433594,2022-03-24
Meerut,36.1614875793457,2022-03-24
Rohtak,35.7442626953125,2022-03-24
Alwar,36.07276916503906,2022-03-25
Meerut,35.830169677734375,2022-03-25
Rohtak,35.69926452636719,2022-03-25
Alwar,35.993736267089844,2022-03-26
Meerut,35.7136116027832,2022-03-26
Rohtak,35.3998908996582,2022-03-26
Alwar,38.24784469604492,2022-03-27
Meerut,37.53709411621094,2022-03-27
Rohtak,37.76247024536133,2022-03-27
Alwar,39.27968215942383,2022-03-28
Meerut,38.464969635009766,2022-03-28
Rohtak,39.20283889770508,2022-03-28
Alwar,40.061527252197266,2022-03-29
Meerut,39.49894714355469,2022-03-29
Rohtak,39.99679183959961,2022-03-29
Alwar,39.916648864746094,2022-03-30
Meerut,39.287452697753906,2022-03-30
Rohtak,40.19550323486328,2022-03-30
Alwar,39.45783615112305,2022-03-31
Meerut,39.59806442260742,2022-03-31
Rohtak,39.318477630615234,2022-03-31
Alwar,37.8648681640625,2022-04-01
Meerut,38.29773712158203,2022-04-01
Rohtak,38.1262092590332,2022-04-01
Alwar,39.95268630981445,2022-04-02
Meerut,39.84623718261719,2022-04-02
Rohtak,40.05194091796875,2022-04-02
Alwar,40.560585021972656,2022-04-03
Meerut,40.48297119140625,2022-04-03
Rohtak,40.33138656616211,2022-04-03
Alwar,39.339447021484375,2022-04-04
Meerut,39.842994689941406,2022-04-04
Rohtak,39.43770980834961,2022-04-04
Alwar,39.798744201660156,2022-04-05
Meerut,40.16230392456055,2022-04-05
Rohtak,39.92112350463867,2022-04-05
Alwar,40.40732192993164,2022-04-06
Meerut,40.75487518310547,2022-04-06
Rohtak,40.653648376464844,2022-04-06
Alwar,40.810672760009766,2022-04-07
Meerut,41.16496658325195,2022-04-07
Rohtak,41.39609909057617,2022-04-07
Alwar,42.493309020996094,2022-04-08
Meerut,42.284976959228516,2022-04-08
Rohtak,42.79728317260742,2022-04-08
Alwar,42.86526107788086,2022-04-09
Meerut,42.719398498535156,2022-04-09
Rohtak,42.89044189453125,2022-04-09
Alwar,42.268333435058594,2022-04-10
Meerut,42.29645538330078,2022-04-10
Rohtak,42.64997100830078,2022-04-10
Alwar,42.096534729003906,2022-04-11
Meerut,42.264312744140625,2022-04-11
Rohtak,42.7870979309082,2022-04-11
Alwar,39.488224029541016,2022-04-12
Meerut,39.86846923828125,2022-04-12
Rohtak,39.45372009277344,2022-04-12
Alwar,39.77772521972656,2022-04-13
Meerut,40.530006408691406,2022-04-13
Rohtak,40.143253326416016,2022-04-13
Alwar,39.243309020996094,2022-04-14
Meerut,39.881927490234375,2022-04-14
Rohtak,39.80158615112305,2022-04-14
Alwar,39.619937896728516,2022-04-15
Meerut,39.36930465698242,2022-04-15
Rohtak,39.59496307373047,2022-04-15
Alwar,40.60637664794922,2022-04-16
Meerut,40.25925064086914,2022-04-16
Rohtak,40.291900634765625,2022-04-16
Alwar,41.687217712402344,2022-04-17
Meerut,41.30892562866211,2022-04-17
Rohtak,41.45779800415039,2022-04-17
Alwar,41.87302780151367,2022-04-18
Meerut,41.8446044921875,2022-04-18
Rohtak,41.69941711425781,2022-04-18
Alwar,41.96921157836914,2022-04-19
Meerut,42.75374984741211,2022-04-19
Rohtak,42.16535949707031,2022-04-19
Alwar,40.86130905151367,2022-04-20
Meerut,41.69258117675781,2022-04-20
Rohtak,41.00516891479492,2022-04-20
Alwar,37.02286148071289,2022-04-21
Meerut,36.946956634521484,2022-04-21
Rohtak,36.344688415527344,2022-04-21
Alwar,39.336238861083984,2022-04-22
Meerut,39.30038833618164,2022-04-22
Rohtak,39.19691467285156,2022-04-22
Alwar,40.06069564819336,2022-04-23
Meerut,40.38790512084961,2022-04-23
Rohtak,40.11686706542969,2022-04-23
Alwar,40.41201400756836,2022-04-24
Meerut,40.50081253051758,2022-04-24
Rohtak,40.30534362792969,2022-04-24
Alwar,40.738582611083984,2022-04-25
Meerut,41.443763732910156,2022-04-25
Rohtak,41.38520050048828,2022-04-25
Alwar,41.52518844604492,2022-04-26
Meerut,41.740909576416016,2022-04-26
Rohtak,41.51161575317383,2022-04-26
Alwar,42.233036041259766,2022-04-27
Meerut,42.52783203125,2022-04-27
Rohtak,42.447242736816406,2022-04-27
Alwar,43.655601501464844,2022-04-28
Meerut,44.0327262878418,2022-04-28
Rohtak,43.96810531616211,2022-04-28
Alwar,43.59054946899414,2022-04-29
Meerut,43.84756851196289,2022-04-29
Rohtak,43.907005310058594,2022-04-29
Alwar,43.84110641479492,2022-04-30
Meerut,43.826087951660156,2022-04-30
Rohtak,44.33243179321289,2022-04-30
Alwar,43.11628723144531,2022-05-01
Meerut,41.04899978637695,2022-05-01
Rohtak,42.316646575927734,2022-05-01
Alwar,42.84196090698242,2022-05-02
Meerut,40.87882614135742,2022-05-02
Rohtak,42.00603103637695,2022-05-02
Alwar,40.23516845703125,2022-05-03
Meerut,39.63209915161133,2022-05-03
Rohtak,40.2740478515625,2022-05-03
Alwar,40.076385498046875,2022-05-04
Meerut,38.9804573059082,2022-05-04
Rohtak,39.43240737915039,2022-05-04
Alwar,38.66244888305664,2022-05-05
Meerut,37.80464172363281,2022-05-05
Rohtak,38.3375244140625,2022-05-05
Alwar,39.72218322753906,2022-05-06
Meerut,39.43878173828125,2022-05-06
Rohtak,39.87727355957031,2022-05-06
Alwar,41.410682678222656,2022-05-07
Meerut,40.44587707519531,2022-05-07
Rohtak,41.4386100769043,2022-05-07
Alwar,42.176815032958984,2022-05-08
Meerut,40.54987335205078,2022-05-08
Rohtak,41.727115631103516,2022-05-08
Alwar,41.531593322753906,2022-05-09
Meerut,39.67501449584961,2022-05-09
Rohtak,41.18373489379883,2022-05-09
Alwar,41.51285934448242,2022-05-10
Meerut,39.599002838134766,2022-05-10
Rohtak,41.36166000366211,2022-05-10
Alwar,42.43442153930664,2022-05-11
Meerut,40.82514953613281,2022-05-11
Rohtak,42.10852813720703,2022-05-11
Alwar,43.37843704223633,2022-05-12
Meerut,42.16083526611328,2022-05-12
Rohtak,43.48651123046875,2022-05-12
Alwar,44.37367248535156,2022-05-13
Meerut,42.598690032958984,2022-05-13
Rohtak,43.870758056640625,2022-05-13
Alwar,44.519622802734375,2022-05-14
Meerut,43.70153045654297,2022-05-14
Rohtak,44.87221908569336,2022-05-14
Alwar,45.328548431396484,2022-05-15
Meerut,44.860076904296875,2022-05-15
Rohtak,45.198368072509766,2022-05-15
Alwar,42.04991149902344,2022-05-16
Meerut,42.38955307006836,2022-05-16
Rohtak,42.453514099121094,2022-05-16
Alwar,41.57915496826172,2022-05-17
Meerut,41.03319549560547,2022-05-17
Rohtak,41.05910110473633,2022-05-17
Alwar,42.61252975463867,2022-05-18
Meerut,41.35557556152344,2022-05-18
Rohtak,41.78049850463867,2022-05-18
Alwar,44.51044464111328,2022-05-19
Meerut,43.454551696777344,2022-05-19
Rohtak,44.26911926269531,2022-05-19
Alwar,45.11753845214844,2022-05-20
Meerut,44.693119049072266,2022-05-20
Rohtak,44.90751647949219,2022-05-20
Alwar,40.774169921875,2022-05-21
Meerut,41.43998718261719,2022-05-21
Rohtak,40.40437316894531,2022-05-21
Alwar,40.9151611328125,2022-05-22
Meerut,40.184940338134766,2022-05-22
Rohtak,40.64706802368164,2022-05-22
Alwar,33.457740783691406,2022-05-23
Meerut,31.37972068786621,2022-05-23
Rohtak,32.44770812988281,2022-05-23
Alwar,33.84295654296875,2022-05-24
Meerut,32.528358459472656,2022-05-24
Rohtak,32.43107604980469,2022-05-24
Alwar,36.668670654296875,2022-05-25
Meerut,36.18088912963867,2022-05-25
Rohtak,35.79602813720703,2022-05-25
Alwar,38.99089813232422,2022-05-26
Meerut,37.53101348876953,2022-05-26
Rohtak,38.35757064819336,2022-05-26
Alwar,40.22012710571289,2022-05-27
Meerut,39.38182067871094,2022-05-27
Rohtak,39.94676971435547,2022-05-27
Alwar,41.606414794921875,2022-05-28
Meerut,40.58016586303711,2022-05-28
Rohtak,40.767906188964844,2022-05-28
Alwar,42.187156677246094,2022-05-29
Meerut,40.70197677612305,2022-05-29
Rohtak,41.551185607910156,2022-05-29
Alwar,42.08905792236328,2022-05-30
Meerut,40.395362854003906,2022-05-30
Rohtak,41.370967864990234,2022-05-30
Alwar,42.081153869628906,2022-05-31
Meerut,41.200870513916016,2022-05-31
Rohtak,41.79786682128906,2022-05-31
Alwar,42.79700469970703,2022-06-01
Meerut,42.817420959472656,2022-06-01
Rohtak,43.090858459472656,2022-06-01
Alwar,43.540245056152344,2022-06-02
Meerut,43.46983337402344,2022-06-02
Rohtak,44.105770111083984,2022-06-02
Alwar,43.95738220214844,2022-06-03
Meerut,43.86512756347656,2022-06-03
Rohtak,44.18345642089844,2022-06-03
Alwar,44.27845764160156,2022-06-04
Meerut,44.40795135498047,2022-06-04
Rohtak,44.47707748413086,2022-06-04
Alwar,44.14350891113281,2022-06-05
Meerut,44.75291061401367,2022-06-05
Rohtak,44.65519714355469,2022-06-05
Alwar,43.66213607788086,2022-06-06
Meerut,44.29796600341797,2022-06-06
Rohtak,44.32808303833008,2022-06-06
Alwar,43.5980224609375,2022-06-07
Meerut,44.32688903808594,2022-06-07
Rohtak,44.45905303955078,2022-06-07
Alwar,43.946388244628906,2022-06-08
Meerut,44.14099884033203,2022-06-08
Rohtak,44.410037994384766,2022-06-08
Alwar,44.0529670715332,2022-06-09
Meerut,44.91270446777344,2022-06-09
Rohtak,44.888309478759766,2022-06-09
Alwar,43.855716705322266,2022-06-10
Meerut,44.03242874145508,2022-06-10
Rohtak,44.15713119506836,2022-06-10
Alwar,43.63373565673828,2022-06-11
Meerut,43.88258361816406,2022-06-11
Rohtak,44.10285949707031,2022-06-11
Alwar,43.404090881347656,2022-06-12
Meerut,43.99205017089844,2022-06-12
Rohtak,43.9075813293457,2022-06-12
Alwar,41.95341491699219,2022-06-13
Meerut,44.14958190917969,2022-06-13
Rohtak,43.33046340942383,2022-06-13
Alwar,39.83164978027344,2022-06-14
Meerut,41.62215042114258,2022-06-14
Rohtak,40.51293182373047,2022-06-14
Alwar,41.54642105102539,2022-06-15
Meerut,43.132774353027344,2022-06-15
Rohtak,42.70570373535156,2022-06-15
Alwar,40.58491134643555,2022-06-16
Meerut,41.30436706542969,2022-06-16
Rohtak,41.09348678588867,2022-06-16
Alwar,38.97455596923828,2022-06-17
Meerut,36.24811935424805,2022-06-17
Rohtak,36.44733810424805,2022-06-17
Alwar,34.97651672363281,2022-06-18
Meerut,31.978118896484375,2022-06-18
Rohtak,32.798946380615234,2022-06-18
Alwar,30.764636993408203,2022-06-19
Meerut,32.56664276123047,2022-06-19
Rohtak,30.510948181152344,2022-06-19
Alwar,33.360206604003906,2022-06-20
Meerut,34.92410659790039,2022-06-20
Rohtak,33.41697311401367,2022-06-20
Alwar,34.3817138671875,2022-06-21
