DISTRICT_NAME,TEMP,date
Alwar,18.449901580810547,2020-01-01
Meerut,18.857810974121094,2020-01-01
Rohtak,19.1478214263916,2020-01-01
Alwar,20.727558135986328,2020-01-02
Meerut,20.74787712097168,2020-01-02
Rohtak,21.38187026977539,2020-01-02
Alwar,21.695865631103516,2020-01-03
Meerut,21.372949600219727,2020-01-03
Rohtak,21.826566696166992,2020-01-03
Alwar,20.449682235717773,2020-01-04
Meerut,19.479536056518555,2020-01-04
Rohtak,20.755840301513672,2020-01-04
Alwar,21.070762634277344,2020-01-05
Meerut,19.800065994262695,2020-01-05
Rohtak,20.944120407104492,2020-01-05
Alwar,20.783203125,2020-01-06
Meerut,17.420772552490234,2020-01-06
Rohtak,18.457128524780273,2020-01-06
Alwar,20.615671157836914,2020-01-07
Meerut,16.96942901611328,2020-01-07
Rohtak,17.824926376342773,2020-01-07
Alwar,16.342893600463867,2020-01-08
Meerut,14.076512336730957,2020-01-08
Rohtak,15.022712707519531,2020-01-08
Alwar,16.419824600219727,2020-01-09
Meerut,15.602563858032227,2020-01-09
Rohtak,16.34834098815918,2020-01-09
Alwar,17.642803192138672,2020-01-10
Meerut,17.66117286682129,2020-01-10
Rohtak,18.139293670654297,2020-01-10
Alwar,19.8623046875,2020-01-11
Meerut,19.443771362304688,2020-01-11
Rohtak,19.88571548461914,2020-01-11
Alwar,21.86540985107422,2020-01-12
Meerut,20.6162109375,2020-01-12
Rohtak,20.99676513671875,2020-01-12
Alwar,21.694772720336914,2020-01-13
Meerut,18.41824722290039,2020-01-13
Rohtak,18.698272705078125,2020-01-13
Alwar,17.97100830078125,2020-01-14
Meerut,17.938154220581055,2020-01-14
Rohtak,17.643939971923828,2020-01-14
Alwar,18.300926208496094,2020-01-15
Meerut,18.74264907836914,2020-01-15
Rohtak,18.376052856445312,2020-01-15
Alwar,15.579244613647461,2020-01-16
Meerut,16.536405563354492,2020-01-16
Rohtak,15.296859741210938,2020-01-16
Alwar,17.633018493652344,2020-01-17
Meerut,15.557622909545898,2020-01-17
Rohtak,16.524797439575195,2020-01-17
Alwar,17.010644912719727,2020-01-18
Meerut,16.583860397338867,2020-01-18
Rohtak,17.403621673583984,2020-01-18
Alwar,17.309694290161133,2020-01-19
Meerut,17.094078063964844,2020-01-19
Rohtak,17.349246978759766,2020-01-19
Alwar,17.326704025268555,2020-01-20
Meerut,16.266014099121094,2020-01-20
Rohtak,17.176170349121094,2020-01-20
Alwar,19.955848693847656,2020-01-21
Meerut,18.5495662689209,2020-01-21
Rohtak,19.50535774230957,2020-01-21
Alwar,19.91085433959961,2020-01-22
Meerut,20.298564910888672,2020-01-22
Rohtak,20.376344680786133,2020-01-22
Alwar,20.61606216430664,2020-01-23
Meerut,20.39545249938965,2020-01-23
Rohtak,20.124744415283203,2020-01-23
Alwar,21.022014617919922,2020-01-24
Meerut,21.421472549438477,2020-01-24
Rohtak,21.090351104736328,2020-01-24
Alwar,22.27390480041504,2020-01-25
Meerut,19.962526321411133,2020-01-25
Rohtak,20.8437442779541,2020-01-25
Alwar,23.47005271911621,2020-01-26
Meerut,22.002479553222656,2020-01-26
Rohtak,22.546640396118164,2020-01-26
Alwar,22.44925880432129,2020-01-27
Meerut,19.27208709716797,2020-01-27
Rohtak,20.586219787597656,2020-01-27
Alwar,21.44563865661621,2020-01-28
Meerut,19.15828514099121,2020-01-28
Rohtak,20.020170211791992,2020-01-28
Alwar,20.091577529907227,2020-01-29
Meerut,19.066505432128906,2020-01-29
Rohtak,20.20685386657715,2020-01-29
Alwar,20.705623626708984,2020-01-30
Meerut,20.06915283203125,2020-01-30
Rohtak,20.74156379699707,2020-01-30
Alwar,20.514007568359375,2020-01-31
Meerut,18.875595092773438,2020-01-31
Rohtak,19.479732513427734,2020-01-31
Alwar,20.63825035095215,2020-02-01
Meerut,19.08714485168457,2020-02-01
Rohtak,19.886760711669922,2020-02-01
Alwar,20.657732009887695,2020-02-02
Meerut,20.1336727142334,2020-02-02
Rohtak,20.329814910888672,2020-02-02
Alwar,21.544418334960938,2020-02-03
Meerut,20.974382400512695,2020-02-03
Rohtak,21.52388572692871,2020-02-03
Alwar,21.636943817138672,2020-02-04
Meerut,20.304975509643555,2020-02-04
Rohtak,21.20639419555664,2020-02-04
Alwar,21.284364700317383,2020-02-05
Meerut,20.935569763183594,2020-02-05
Rohtak,20.644052505493164,2020-02-05
Alwar,20.796092987060547,2020-02-06
Meerut,19.98767852783203,2020-02-06
Rohtak,20.546131134033203,2020-02-06
Alwar,20.873823165893555,2020-02-07
Meerut,19.794254302978516,2020-02-07
Rohtak,20.482332229614258,2020-02-07
Alwar,21.481021881103516,2020-02-08
Meerut,21.742231369018555,2020-02-08
Rohtak,21.975717544555664,2020-02-08
Alwar,22.193069458007812,2020-02-09
Meerut,22.64520263671875,2020-02-09
Rohtak,22.68035888671875,2020-02-09
Alwar,22.677600860595703,2020-02-10
Meerut,22.830795288085938,2020-02-10
Rohtak,22.606761932373047,2020-02-10
Alwar,23.59088134765625,2020-02-11
Meerut,23.554304122924805,2020-02-11
Rohtak,23.411556243896484,2020-02-11
Alwar,25.450260162353516,2020-02-12
Meerut,25.24814796447754,2020-02-12
Rohtak,24.885465621948242,2020-02-12
Alwar,27.999643325805664,2020-02-13
Meerut,28.005146026611328,2020-02-13
Rohtak,27.54191017150879,2020-02-13
Alwar,25.902490615844727,2020-02-14
Meerut,26.178529739379883,2020-02-14
Rohtak,25.949676513671875,2020-02-14
Alwar,26.81201934814453,2020-02-15
Meerut,26.48162269592285,2020-02-15
Rohtak,27.01420783996582,2020-02-15
Alwar,27.89979362487793,2020-02-16
Meerut,27.381330490112305,2020-02-16
Rohtak,27.575084686279297,2020-02-16
Alwar,28.27991485595703,2020-02-17
Meerut,27.41056251525879,2020-02-17
Rohtak,27.867210388183594,2020-02-17
Alwar,29.020692825317383,2020-02-18
Meerut,28.02796173095703,2020-02-18
Rohtak,28.224689483642578,2020-02-18
Alwar,29.701589584350586,2020-02-19
Meerut,27.00785255432129,2020-02-19
Rohtak,28.20886993408203,2020-02-19
Alwar,29.637609481811523,2020-02-20
Meerut,27.550127029418945,2020-02-20
Rohtak,28.869647979736328,2020-02-20
Alwar,21.93179702758789,2020-02-21
Meerut,20.411865234375,2020-02-21
Rohtak,21.41178321838379,2020-02-21
Alwar,22.793392181396484,2020-02-22
Meerut,24.024019241333008,2020-02-22
Rohtak,24.18082046508789,2020-02-22
Alwar,24.902690887451172,2020-02-23
Meerut,25.456514358520508,2020-02-23
Rohtak,25.84308433532715,2020-02-23
Alwar,25.93191146850586,2020-02-24
Meerut,25.784507751464844,2020-02-24
Rohtak,26.060644149780273,2020-02-24
Alwar,26.796083450317383,2020-02-25
Meerut,25.408571243286133,2020-02-25
Rohtak,26.5307674407959,2020-02-25
Alwar,28.381290435791016,2020-02-26
Meerut,26.135997772216797,2020-02-26
Rohtak,27.41170883178711,2020-02-26
Alwar,29.034021377563477,2020-02-27
Meerut,26.07164192199707,2020-02-27
Rohtak,27.725967407226562,2020-02-27
Alwar,27.773889541625977,2020-02-28
Meerut,26.18577766418457,2020-02-28
Rohtak,27.10842514038086,2020-02-28
Alwar,28.775177001953125,2020-02-29
Meerut,26.646869659423828,2020-02-29
Rohtak,27.729846954345703,2020-02-29
Alwar,26.934795379638672,2020-03-01
Meerut,26.759429931640625,2020-03-01
Rohtak,27.16942024230957,2020-03-01
Alwar,27.71749496459961,2020-03-02
Meerut,27.289737701416016,2020-03-02
Rohtak,27.338918685913086,2020-03-02
Alwar,28.219436645507812,2020-03-03
Meerut,27.215852737426758,2020-03-03
Rohtak,27.908355712890625,2020-03-03
Alwar,27.782190322875977,2020-03-04
Meerut,27.845458984375,2020-03-04
Rohtak,28.37092399597168,2020-03-04
Alwar,25.89879608154297,2020-03-05
Meerut,25.27825355529785,2020-03-05
Rohtak,25.910057067871094,2020-03-05
Alwar,21.229433059692383,2020-03-06
Meerut,20.085573196411133,2020-03-06
Rohtak,20.64108657836914,2020-03-06
Alwar,21.711660385131836,2020-03-07
Meerut,20.200138092041016,2020-03-07
Rohtak,20.493141174316406,2020-03-07
Alwar,25.76738929748535,2020-03-08
Meerut,25.45257568359375,2020-03-08
Rohtak,25.442028045654297,2020-03-08
Alwar,25.646757125854492,2020-03-09
Meerut,26.432287216186523,2020-03-09
Rohtak,25.545522689819336,2020-03-09
Alwar,25.757076263427734,2020-03-10
Meerut,26.66741943359375,2020-03-10
Rohtak,26.007858276367188,2020-03-10
Alwar,27.380409240722656,2020-03-11
Meerut,26.01005744934082,2020-03-11
Rohtak,25.82667350769043,2020-03-11
Alwar,27.16522216796875,2020-03-12
Meerut,27.250282287597656,2020-03-12
Rohtak,26.67847442626953,2020-03-12
Alwar,26.616140365600586,2020-03-13
Meerut,25.855323791503906,2020-03-13
Rohtak,25.80262565612793,2020-03-13
Alwar,24.583120346069336,2020-03-14
Meerut,23.30405044555664,2020-03-14
Rohtak,23.415462493896484,2020-03-14
Alwar,24.110733032226562,2020-03-15
Meerut,24.19300079345703,2020-03-15
Rohtak,24.325695037841797,2020-03-15
Alwar,25.829736709594727,2020-03-16
Meerut,26.725101470947266,2020-03-16
Rohtak,26.566499710083008,2020-03-16
Alwar,28.21331024169922,2020-03-17
Meerut,28.402740478515625,2020-03-17
Rohtak,28.230640411376953,2020-03-17
Alwar,30.190773010253906,2020-03-18
Meerut,29.317485809326172,2020-03-18
Rohtak,29.67117691040039,2020-03-18
Alwar,31.40526008605957,2020-03-19
Meerut,30.158161163330078,2020-03-19
Rohtak,31.038177490234375,2020-03-19
Alwar,31.69115447998047,2020-03-20
Meerut,30.541976928710938,2020-03-20
Rohtak,31.37210464477539,2020-03-20
Alwar,30.96966552734375,2020-03-21
Meerut,29.8477725982666,2020-03-21
Rohtak,30.682861328125,2020-03-21
Alwar,31.32777214050293,2020-03-22
Meerut,30.74474334716797,2020-03-22
Rohtak,31.02414894104004,2020-03-22
Alwar,31.662899017333984,2020-03-23
Meerut,31.26532554626465,2020-03-23
Rohtak,31.650390625,2020-03-23
Alwar,32.476078033447266,2020-03-24
Meerut,31.51883316040039,2020-03-24
Rohtak,31.734121322631836,2020-03-24
Alwar,33.106388092041016,2020-03-25
Meerut,32.404781341552734,2020-03-25
Rohtak,32.427425384521484,2020-03-25
Alwar,29.53080177307129,2020-03-26
Meerut,29.92527961730957,2020-03-26
Rohtak,29.259830474853516,2020-03-26
Alwar,25.493135452270508,2020-03-27
Meerut,26.30457305908203,2020-03-27
Rohtak,26.090003967285156,2020-03-27
Alwar,28.757854461669922,2020-03-28
Meerut,29.147985458374023,2020-03-28
Rohtak,28.85620880126953,2020-03-28
Alwar,30.37322235107422,2020-03-29
Meerut,30.61676788330078,2020-03-29
Rohtak,30.426963806152344,2020-03-29
Alwar,30.921253204345703,2020-03-30
Meerut,31.289541244506836,2020-03-30
Rohtak,31.04258155822754,2020-03-30
Alwar,32.70274353027344,2020-03-31
Meerut,32.36395263671875,2020-03-31
Rohtak,31.942909240722656,2020-03-31
Alwar,32.74468231201172,2020-04-01
Meerut,33.864070892333984,2020-04-01
Rohtak,32.68535614013672,2020-04-01
Alwar,32.192012786865234,2020-04-02
Meerut,32.38575744628906,2020-04-02
Rohtak,32.122161865234375,2020-04-02
Alwar,32.46772003173828,2020-04-03
Meerut,32.60270690917969,2020-04-03
Rohtak,32.26786804199219,2020-04-03
Alwar,33.91699981689453,2020-04-04
Meerut,33.64637756347656,2020-04-04
Rohtak,33.75315475463867,2020-04-04
Alwar,34.990962982177734,2020-04-05
Meerut,34.457855224609375,2020-04-05
Rohtak,34.602500915527344,2020-04-05
Alwar,36.78995132446289,2020-04-06
Meerut,36.72157669067383,2020-04-06
Rohtak,36.88609313964844,2020-04-06
Alwar,35.63768005371094,2020-04-07
Meerut,34.5680046081543,2020-04-07
Rohtak,34.45744705200195,2020-04-07
Alwar,34.32859420776367,2020-04-08
Meerut,34.86972427368164,2020-04-08
Rohtak,34.015926361083984,2020-04-08
Alwar,34.79207992553711,2020-04-09
Meerut,34.92629623413086,2020-04-09
Rohtak,34.79594802856445,2020-04-09
Alwar,36.7952880859375,2020-04-10
Meerut,36.362422943115234,2020-04-10
Rohtak,36.66387939453125,2020-04-10
Alwar,37.26399230957031,2020-04-11
Meerut,37.23099899291992,2020-04-11
Rohtak,37.16632080078125,2020-04-11
Alwar,37.27062225341797,2020-04-12
Meerut,37.24559783935547,2020-04-12
Rohtak,37.320640563964844,2020-04-12
Alwar,38.88563537597656,2020-04-13
Meerut,38.01852798461914,2020-04-13
Rohtak,38.645591735839844,2020-04-13
Alwar,39.24905014038086,2020-04-14
Meerut,39.23556137084961,2020-04-14
Rohtak,39.72709274291992,2020-04-14
Alwar,39.22705841064453,2020-04-15
Meerut,39.68008041381836,2020-04-15
Rohtak,39.710487365722656,2020-04-15
Alwar,39.27887725830078,2020-04-16
Meerut,39.184078216552734,2020-04-16
Rohtak,39.00636672973633,2020-04-16
Alwar,38.2254524230957,2020-04-17
Meerut,37.22324752807617,2020-04-17
Rohtak,37.740482330322266,2020-04-17
Alwar,37.09538650512695,2020-04-18
Meerut,36.25642013549805,2020-04-18
Rohtak,36.4000358581543,2020-04-18
Alwar,35.07177734375,2020-04-19
Meerut,35.63092041015625,2020-04-19
Rohtak,35.536155700683594,2020-04-19
Alwar,30.429269790649414,2020-04-20
Meerut,32.216552734375,2020-04-20
Rohtak,30.706119537353516,2020-04-20
Alwar,34.580623626708984,2020-04-21
Meerut,34.150115966796875,2020-04-21
Rohtak,34.20909881591797,2020-04-21
Alwar,36.78010940551758,2020-04-22
Meerut,35.51943588256836,2020-04-22
Rohtak,36.42916488647461,2020-04-22
Alwar,34.6418342590332,2020-04-23
Meerut,35.13594436645508,2020-04-23
Rohtak,34.96315002441406,2020-04-23
Alwar,37.52086639404297,2020-04-24
Meerut,37.30221939086914,2020-04-24
Rohtak,37.56953430175781,2020-04-24
Alwar,35.447025299072266,2020-04-25
Meerut,36.20298767089844,2020-04-25
Rohtak,35.9490966796875,2020-04-25
Alwar,36.037208557128906,2020-04-26
Meerut,32.63785171508789,2020-04-26
Rohtak,33.73191833496094,2020-04-26
Alwar,34.755435943603516,2020-04-27
Meerut,32.493045806884766,2020-04-27
Rohtak,33.39595031738281,2020-04-27
Alwar,35.60877227783203,2020-04-28
Meerut,34.25126647949219,2020-04-28
Rohtak,35.39175796508789,2020-04-28
Alwar,37.88713073730469,2020-04-29
Meerut,36.06325149536133,2020-04-29
Rohtak,37.641170501708984,2020-04-29
