DISTRICT_NAME,DISTRICT_NAME_clean,date,TIME_ISO,minT,maxT,FILLED,FILLED_METHOD
Alwar,alwar,2016-01-01,2016-01-01T00:00:00,7.792488098144531,24.522296905517575,False,original
Alwar,alwar,2016-01-02,2016-01-02T00:00:00,7.445798397064209,24.55409240722656,False,original
Alwar,alwar,2016-01-03,2016-01-03T00:00:00,7.110933303833008,24.718582153320312,False,original
Alwar,alwar,2016-01-04,2016-01-04T00:00:00,7.692513465881348,25.7325496673584,False,original
Alwar,alwar,2016-01-05,2016-01-05T00:00:00,10.215343475341797,27.04134178161621,False,original
Alwar,alwar,2016-01-06,2016-01-06T00:00:00,10.605840682983398,25.39076232910156,False,original
Alwar,alwar,2016-01-07,2016-01-07T00:00:00,10.407678604125977,25.65119361877441,False,original
Alwar,alwar,2016-01-08,2016-01-08T00:00:00,11.268081665039062,23.885610580444336,False,original
Alwar,alwar,2016-01-09,2016-01-09T00:00:00,8.417485237121582,23.8930721282959,False,original
Alwar,alwar,2016-01-10,2016-01-10T00:00:00,7.483997344970703,25.79882049560547,False,original
Alwar,alwar,2016-01-11,2016-01-11T00:00:00,7.694813728332519,26.72321319580078,False,original
Alwar,alwar,2016-01-12,2016-01-12T00:00:00,8.450121879577637,25.553232192993164,False,original
Alwar,alwar,2016-01-13,2016-01-13T00:00:00,10.542177200317385,22.9298038482666,False,original
Alwar,alwar,2016-01-14,2016-01-14T00:00:00,10.103909492492676,19.6785831451416,False,original
Alwar,alwar,2016-01-15,2016-01-15T00:00:00,8.797826766967773,17.951736450195312,False,original
Alwar,alwar,2016-01-16,2016-01-16T00:00:00,6.20502519607544,18.2708683013916,False,original
Alwar,alwar,2016-01-17,2016-01-17T00:00:00,5.613770484924316,19.02120590209961,False,original
Alwar,alwar,2016-01-18,2016-01-18T00:00:00,5.284469127655029,18.901042938232425,False,original
Alwar,alwar,2016-01-19,2016-01-19T00:00:00,8.288965225219727,17.648914337158203,False,original
Alwar,alwar,2016-01-20,2016-01-20T00:00:00,6.433465957641602,17.034143447875977,False,original
Alwar,alwar,2016-01-21,2016-01-21T00:00:00,5.090322971343994,18.50106430053711,False,original
Alwar,alwar,2016-01-22,2016-01-22T00:00:00,3.4593873023986816,19.71805953979492,False,original
Alwar,alwar,2016-01-23,2016-01-23T00:00:00,4.85059928894043,21.64972877502441,False,original
Alwar,alwar,2016-01-24,2016-01-24T00:00:00,5.848628044128418,19.865461349487305,False,original
Alwar,alwar,2016-01-25,2016-01-25T00:00:00,5.518124580383301,19.320253372192383,False,original
Alwar,alwar,2016-01-26,2016-01-26T00:00:00,5.861116886138916,22.121341705322266,False,original
Alwar,alwar,2016-01-27,2016-01-27T00:00:00,7.933498859405518,24.6677303314209,False,original
Alwar,alwar,2016-01-28,2016-01-28T00:00:00,8.6118803024292,24.99844741821289,False,original
Alwar,alwar,2016-01-29,2016-01-29T00:00:00,11.783565521240234,26.522647857666016,False,original
Alwar,alwar,2016-01-30,2016-01-30T00:00:00,12.13029670715332,27.15800666809082,False,original
Alwar,alwar,2016-01-31,2016-01-31T00:00:00,12.932758331298828,24.566192626953125,False,original
Alwar,alwar,2016-02-01,2016-02-01T00:00:00,9.516223907470703,23.49600601196289,False,original
Alwar,alwar,2016-02-02,2016-02-02T00:00:00,6.612898349761963,23.246240615844727,False,original
Alwar,alwar,2016-02-03,2016-02-03T00:00:00,5.684739112854004,22.62063789367676,False,original
Alwar,alwar,2016-02-04,2016-02-04T00:00:00,5.535271644592285,23.77992820739746,False,original
Alwar,alwar,2016-02-05,2016-02-05T00:00:00,5.743299007415772,24.54104804992676,False,original
Alwar,alwar,2016-02-06,2016-02-06T00:00:00,7.399227142333984,24.977508544921875,False,original
