DISTRICT_NAME,date,minT,maxT
Shamli,2024-01-19,7.0837283,13.797284
Bhiwani,2024-01-20,5.9865937,16.327831
Faridabad,2024-01-20,6.616165,15.460884
Gurgaon,2024-01-20,6.1018567,16.114399
Jhajjar,2024-01-20,6.1018567,16.114399
Jind,2024-01-20,7.1920476,14.906751
Mahendragarh,2024-01-20,6.255058,16.410934
Mewat,2024-01-20,6.255058,16.410934
Palwal,2024-01-20,6.616165,15.460884
Panipat,2024-01-20,6.1018567,16.114399
Rewari,2024-01-20,6.255058,16.410934
Rohtak,2024-01-20,6.1018567,16.114399
Sonipat,2024-01-20,6.1018567,16.114399
West,2024-01-20,7.4809165,15.233278
Alwar,2024-01-20,6.255058,16.410934
Bharatpur,2024-01-20,5.78898,16.57464
Baghpat,2024-01-20,7.4809165,15.233278
Bulandshahr,2024-01-20,7.4809165,15.233278
GautamBuddhaNagar,2024-01-20,7.4809165,15.233278
Ghaziabad,2024-01-20,7.4809165,15.233278
Hapur,2024-01-20,7.4809165,15.233278
Meerut,2024-01-20,7.4809165,15.233278
Muzaffarnagar,2024-01-20,7.4809165,15.233278
Shamli,2024-01-20,7.21494,15.542686
Bhiwani,2024-01-21,4.455393,15.86157
Faridabad,2024-01-21,4.047388,17.127197
Gurgaon,2024-01-21,3.9879699,15.523264
Jhajjar,2024-01-21,3.9879699,15.523264
Jind,2024-01-21,4.7516813,13.917063
Mahendragarh,2024-01-21,4.196,17.821495
Mewat,2024-01-21,4.196,17.821495
Palwal,2024-01-21,4.047388,17.127197
Panipat,2024-01-21,3.9879699,15.523264
Rewari,2024-01-21,4.196,17.821495
Rohtak,2024-01-21,3.9879699,15.523264
Sonipat,2024-01-21,3.9879699,15.523264
West,2024-01-21,5.051768,14.34644
Alwar,2024-01-21,4.196,17.821495
Bharatpur,2024-01-21,4.5968885,19.395369
Baghpat,2024-01-21,5.051768,14.34644
Bulandshahr,2024-01-21,5.051768,14.34644
GautamBuddhaNagar,2024-01-21,5.051768,14.34644
Ghaziabad,2024-01-21,5.051768,14.34644
Hapur,2024-01-21,5.051768,14.34644
Meerut,2024-01-21,5.051768,14.34644
Muzaffarnagar,2024-01-21,5.051768,14.34644
Shamli,2024-01-21,4.7790422,14.20628
Bhiwani,2024-01-22,5.006033,17.76547
Faridabad,2024-01-22,5.142268,16.40701
Gurgaon,2024-01-22,4.8712063,16.696362
Jhajjar,2024-01-22,4.8712063,16.696362
Jind,2024-01-22,5.4566355,14.666588
Mahendragarh,2024-01-22,4.801361,17.599648
Mewat,2024-01-22,4.801361,17.599648
Palwal,2024-01-22,5.142268,16.40701
Panipat,2024-01-22,4.8712063,16.696362
Rewari,2024-01-22,4.801361,17.599648
Rohtak,2024-01-22,4.8712063,16.696362
Sonipat,2024-01-22,4.8712063,16.696362
West,2024-01-22,5.703389,14.441205
Alwar,2024-01-22,4.801361,17.599648
Bharatpur,2024-01-22,4.9077024,18.208366
Baghpat,2024-01-22,5.703389,14.441205
Bulandshahr,2024-01-22,5.703389,14.441205
GautamBuddhaNagar,2024-01-22,5.703389,14.441205
Ghaziabad,2024-01-22,5.703389,14.441205
Hapur,2024-01-22,5.703389,14.441205
Meerut,2024-01-22,5.703389,14.441205
Muzaffarnagar,2024-01-22,5.703389,14.441205
Shamli,2024-01-22,5.9964094,15.38696
Bhiwani,2024-01-23,5.513416,17.01718
Faridabad,2024-01-23,5.6028004,17.010118
Gurgaon,2024-01-23,4.9300447,16.619719
Jhajjar,2024-01-23,4.9300447,16.619719
Jind,2024-01-23,5.0655026,15.296888
Mahendragarh,2024-01-23,6.0859404,18.663723
Mewat,2024-01-23,6.0859404,18.663723
Palwal,2024-01-23,5.6028004,17.010118
Panipat,2024-01-23,4.9300447,16.619719
Rewari,2024-01-23,6.0859404,18.663723
Rohtak,2024-01-23,4.9300447,16.619719
Sonipat,2024-01-23,4.9300447,16.619719
West,2024-01-23,5.2310514,14.630934
Alwar,2024-01-23,6.0859404,18.663723
Bharatpur,2024-01-23,6.020337,19.75124
Baghpat,2024-01-23,5.2310514,14.630934
Bulandshahr,2024-01-23,5.2310514,14.630934
GautamBuddhaNagar,2024-01-23,5.2310514,14.630934
Ghaziabad,2024-01-23,5.2310514,14.630934
Hapur,2024-01-23,5.2310514,14.630934
Meerut,2024-01-23,5.2310514,14.630934
Muzaffarnagar,2024-01-23,5.2310514,14.630934
Shamli,2024-01-23,4.938011,15.061874
Bhiwani,2024-01-24,6.3941517,16.292555
Faridabad,2024-01-24,7.192989,16.828028
Gurgaon,2024-01-24,6.2873316,15.634058
Jhajjar,2024-01-24,6.2873316,15.634058
Jind,2024-01-24,5.860736,15.012621
Mahendragarh,2024-01-24,7.2067823,17.593279
Mewat,2024-01-24,7.2067823,17.593279
Palwal,2024-01-24,7.192989,16.828028
Panipat,2024-01-24,6.2873316,15.634058
Rewari,2024-01-24,7.2067823,17.593279
Rohtak,2024-01-24,6.2873316,15.634058
Sonipat,2024-01-24,6.2873316,15.634058
West,2024-01-24,6.3540688,14.548164
Alwar,2024-01-24,7.2067823,17.593279
Bharatpur,2024-01-24,6.7717495,19.754086
Baghpat,2024-01-24,6.3540688,14.548164
Bulandshahr,2024-01-24,6.3540688,14.548164
GautamBuddhaNagar,2024-01-24,6.3540688,14.548164
Ghaziabad,2024-01-24,6.3540688,14.548164
Hapur,2024-01-24,6.3540688,14.548164
Meerut,2024-01-24,6.3540688,14.548164
Muzaffarnagar,2024-01-24,6.3540688,14.548164
Shamli,2024-01-24,5.595004,15.298934
Bhiwani,2024-01-25,4.548248,18.680262
Faridabad,2024-01-25,5.3970447,17.612774
Gurgaon,2024-01-25,4.4218283,17.849854
Jhajjar,2024-01-25,4.4218283,17.849854
Jind,2024-01-25,4.28932,17.012394
Mahendragarh,2024-01-25,5.5665426,18.948753
Mewat,2024-01-25,5.5665426,18.948753
Palwal,2024-01-25,5.3970447,17.612774
Panipat,2024-01-25,4.4218283,17.849854
Rewari,2024-01-25,5.5665426,18.948753
Rohtak,2024-01-25,4.4218283,17.849854
Sonipat,2024-01-25,4.4218283,17.849854
West,2024-01-25,5.242262,16.717075
Alwar,2024-01-25,5.5665426,18.948753
Bharatpur,2024-01-25,5.904196,19.965302
Baghpat,2024-01-25,5.242262,16.717075
Bulandshahr,2024-01-25,5.242262,16.717075
GautamBuddhaNagar,2024-01-25,5.242262,16.717075
Ghaziabad,2024-01-25,5.242262,16.717075
Hapur,2024-01-25,5.242262,16.717075
Meerut,2024-01-25,5.242262,16.717075
Muzaffarnagar,2024-01-25,5.242262,16.717075
Shamli,2024-01-25,4.488062,16.882074
Bhiwani,2024-01-26,5.134739,21.207819
Faridabad,2024-01-26,6.058774,19.519083
Gurgaon,2024-01-26,4.8033876,20.795612
Jhajjar,2024-01-26,4.8033876,20.795612
Jind,2024-01-26,5.258533,19.714575
Mahendragarh,2024-01-26,5.6880813,20.82837
Mewat,2024-01-26,5.6880813,20.82837
Palwal,2024-01-26,6.058774,19.519083
Panipat,2024-01-26,4.8033876,20.795612
Rewari,2024-01-26,5.6880813,20.82837
Rohtak,2024-01-26,4.8033876,20.795612
Sonipat,2024-01-26,4.8033876,20.795612
