DISTRICT_NAME,date,minT,maxT
Muzaffarnagar,2016-01-05,10.3561945,24.985348
Shamli,2016-01-05,9.176206,23.627647
Bhiwani,2016-01-06,10.05998,24.542309
Faridabad,2016-01-06,11.078962,25.836422
Gurgaon,2016-01-06,10.231384,24.52161
Jhajjar,2016-01-06,10.231384,24.52161
Jind,2016-01-06,9.812296,23.46231
Mahendragarh,2016-01-06,10.605841,25.390762
Mewat,2016-01-06,10.605841,25.390762
Palwal,2016-01-06,11.078962,25.836422
Panipat,2016-01-06,10.231384,24.52161
Rewari,2016-01-06,10.605841,25.390762
Rohtak,2016-01-06,10.231384,24.52161
Sonipat,2016-01-06,10.231384,24.52161
West,2016-01-06,10.566993,24.215183
Alwar,2016-01-06,10.605841,25.390762
Bharatpur,2016-01-06,10.434269,27.828167
Baghpat,2016-01-06,10.566993,24.215183
Bulandshahr,2016-01-06,10.566993,24.215183
GautamBuddhaNagar,2016-01-06,10.566993,24.215183
Ghaziabad,2016-01-06,10.566993,24.215183
Hapur,2016-01-06,10.566993,24.215183
Meerut,2016-01-06,10.566993,24.215183
Muzaffarnagar,2016-01-06,10.566993,24.215183
Shamli,2016-01-06,9.17729,22.868591
Bhiwani,2016-01-07,10.386472,25.04203
Faridabad,2016-01-07,10.927004,25.528889
Gurgaon,2016-01-07,10.095041,24.790358
Jhajjar,2016-01-07,10.095041,24.790358
Jind,2016-01-07,9.7939415,23.1626
Mahendragarh,2016-01-07,10.407679,25.651194
Mewat,2016-01-07,10.407679,25.651194
Palwal,2016-01-07,10.927004,25.528889
Panipat,2016-01-07,10.095041,24.790358
Rewari,2016-01-07,10.407679,25.651194
Rohtak,2016-01-07,10.095041,24.790358
Sonipat,2016-01-07,10.095041,24.790358
West,2016-01-07,10.652492,23.885897
Alwar,2016-01-07,10.407679,25.651194
Bharatpur,2016-01-07,10.397742,27.257872
Baghpat,2016-01-07,10.652492,23.885897
Bulandshahr,2016-01-07,10.652492,23.885897
GautamBuddhaNagar,2016-01-07,10.652492,23.885897
Ghaziabad,2016-01-07,10.652492,23.885897
Hapur,2016-01-07,10.652492,23.885897
Meerut,2016-01-07,10.652492,23.885897
Muzaffarnagar,2016-01-07,10.652492,23.885897
Shamli,2016-01-07,9.408985,22.08051
Bhiwani,2016-01-08,10.4598675,23.06489
Faridabad,2016-01-08,11.5015545,24.334993
Gurgaon,2016-01-08,11.140308,22.973892
Jhajjar,2016-01-08,11.140308,22.973892
Jind,2016-01-08,10.433481,21.373053
Mahendragarh,2016-01-08,11.268082,23.88561
Mewat,2016-01-08,11.268082,23.88561
Palwal,2016-01-08,11.5015545,24.334993
Panipat,2016-01-08,11.140308,22.973892
Rewari,2016-01-08,11.268082,23.88561
Rohtak,2016-01-08,11.140308,22.973892
Sonipat,2016-01-08,11.140308,22.973892
West,2016-01-08,11.416697,22.84834
Alwar,2016-01-08,11.268082,23.88561
Bharatpur,2016-01-08,10.987361,26.182953
Baghpat,2016-01-08,11.416697,22.84834
Bulandshahr,2016-01-08,11.416697,22.84834
GautamBuddhaNagar,2016-01-08,11.416697,22.84834
Ghaziabad,2016-01-08,11.416697,22.84834
Hapur,2016-01-08,11.416697,22.84834
Meerut,2016-01-08,11.416697,22.84834
Muzaffarnagar,2016-01-08,11.416697,22.84834
Shamli,2016-01-08,9.767031,20.84417
Bhiwani,2016-01-09,8.401509,24.155602
Faridabad,2016-01-09,9.417987,24.024158
Gurgaon,2016-01-09,8.379816,23.22307
Jhajjar,2016-01-09,8.379816,23.22307
Jind,2016-01-09,7.857335,21.971458
Mahendragarh,2016-01-09,8.417485,23.893072
Mewat,2016-01-09,8.417485,23.893072
Palwal,2016-01-09,9.417987,24.024158
Panipat,2016-01-09,8.379816,23.22307
Rewari,2016-01-09,8.417485,23.893072
Rohtak,2016-01-09,8.379816,23.22307
Sonipat,2016-01-09,8.379816,23.22307
West,2016-01-09,8.954113,22.503513
Alwar,2016-01-09,8.417485,23.893072
Bharatpur,2016-01-09,9.66742,24.879166
Baghpat,2016-01-09,8.954113,22.503513
Bulandshahr,2016-01-09,8.954113,22.503513
GautamBuddhaNagar,2016-01-09,8.954113,22.503513
Ghaziabad,2016-01-09,8.954113,22.503513
Hapur,2016-01-09,8.954113,22.503513
Meerut,2016-01-09,8.954113,22.503513
Muzaffarnagar,2016-01-09,8.954113,22.503513
Shamli,2016-01-09,7.654657,20.96467
Bhiwani,2016-01-10,8.07785,25.77005
Faridabad,2016-01-10,7.867466,24.60257
Gurgaon,2016-01-10,7.4342012,24.196995
Jhajjar,2016-01-10,7.4342012,24.196995
Jind,2016-01-10,7.2998734,23.036137
Mahendragarh,2016-01-10,7.4839973,25.79882
Mewat,2016-01-10,7.4839973,25.79882
Palwal,2016-01-10,7.867466,24.60257
Panipat,2016-01-10,7.4342012,24.196995
Rewari,2016-01-10,7.4839973,25.79882
Rohtak,2016-01-10,7.4342012,24.196995
Sonipat,2016-01-10,7.4342012,24.196995
West,2016-01-10,8.291129,22.889175
Alwar,2016-01-10,7.4839973,25.79882
Bharatpur,2016-01-10,7.1252737,26.49509
Baghpat,2016-01-10,8.291129,22.889175
Bulandshahr,2016-01-10,8.291129,22.889175
GautamBuddhaNagar,2016-01-10,8.291129,22.889175
Ghaziabad,2016-01-10,8.291129,22.889175
Hapur,2016-01-10,8.291129,22.889175
Meerut,2016-01-10,8.291129,22.889175
Muzaffarnagar,2016-01-10,8.291129,22.889175
Shamli,2016-01-10,7.530401,21.554953
Bhiwani,2016-01-11,7.1825542,26.344929
Faridabad,2016-01-11,8.104209,25.786367
Gurgaon,2016-01-11,6.8785977,25.216703
Jhajjar,2016-01-11,6.8785977,25.216703
Jind,2016-01-11,6.8852544,23.866367
Mahendragarh,2016-01-11,7.6948137,26.723213
Mewat,2016-01-11,7.6948137,26.723213
Palwal,2016-01-11,8.104209,25.786367
Panipat,2016-01-11,6.8785977,25.216703
Rewari,2016-01-11,7.6948137,26.723213
Rohtak,2016-01-11,6.8785977,25.216703
Sonipat,2016-01-11,6.8785977,25.216703
West,2016-01-11,7.5805902,23.732874
Alwar,2016-01-11,7.6948137,26.723213
Bharatpur,2016-01-11,7.6349144,27.087593
Baghpat,2016-01-11,7.5805902,23.732874
Bulandshahr,2016-01-11,7.5805902,23.732874
GautamBuddhaNagar,2016-01-11,7.5805902,23.732874
Ghaziabad,2016-01-11,7.5805902,23.732874
Hapur,2016-01-11,7.5805902,23.732874
Meerut,2016-01-11,7.5805902,23.732874
Muzaffarnagar,2016-01-11,7.5805902,23.732874
Shamli,2016-01-11,6.9532886,22.263142
Bhiwani,2016-01-12,8.848831,25.333527
Faridabad,2016-01-12,8.829306,25.839437
Gurgaon,2016-01-12,8.269771,24.87856
Jhajjar,2016-01-12,8.269771,24.87856
Jind,2016-01-12,8.630753,23.896297
Mahendragarh,2016-01-12,8.450122,25.553232
Mewat,2016-01-12,8.450122,25.553232
Palwal,2016-01-12,8.829306,25.839437
Panipat,2016-01-12,8.269771,24.87856
Rewari,2016-01-12,8.450122,25.553232
Rohtak,2016-01-12,8.269771,24.87856
Sonipat,2016-01-12,8.269771,24.87856
West,2016-01-12,8.752464,23.874878
Alwar,2016-01-12,8.450122,25.553232
Bharatpur,2016-01-12,8.303437,27.211824
Baghpat,2016-01-12,8.752464,23.874878
Bulandshahr,2016-01-12,8.752464,23.874878
GautamBuddhaNagar,2016-01-12,8.752464,23.874878
Ghaziabad,2016-01-12,8.752464,23.874878
Hapur,2016-01-12,8.752464,23.874878
Meerut,2016-01-12,8.752464,23.874878
Muzaffarnagar,2016-01-12,8.752464,23.874878
Shamli,2016-01-12,8.048817,22.385824
Bhiwani,2016-01-13,10.768541,20.872313
Faridabad,2016-01-13,11.238993,23.85223
Gurgaon,2016-01-13,10.707193,22.122726
Jhajjar,2016-01-13,10.707193,22.122726
Jind,2016-01-13,10.5088005,21.518553
Mahendragarh,2016-01-13,10.542177,22.929804
Mewat,2016-01-13,10.542177,22.929804
Palwal,2016-01-13,11.238993,23.85223
Panipat,2016-01-13,10.707193,22.122726
Rewari,2016-01-13,10.542177,22.929804
Rohtak,2016-01-13,10.707193,22.122726
Sonipat,2016-01-13,10.707193,22.122726
West,2016-01-13,10.741451,22.315504
Alwar,2016-01-13,10.542177,22.929804
Bharatpur,2016-01-13,10.673044,25.919659
Baghpat,2016-01-13,10.741451,22.315504
Bulandshahr,2016-01-13,10.741451,22.315504
GautamBuddhaNagar,2016-01-13,10.741451,22.315504
Ghaziabad,2016-01-13,10.741451,22.315504
Hapur,2016-01-13,10.741451,22.315504
Meerut,2016-01-13,10.741451,22.315504
Muzaffarnagar,2016-01-13,10.741451,22.315504
Shamli,2016-01-13,9.212778,20.880236
Bhiwani,2016-01-14,9.677566,18.850971
Faridabad,2016-01-14,11.1166,20.388954
Gurgaon,2016-01-14,10.338263,18.572897
Jhajjar,2016-01-14,10.338263,18.572897
Jind,2016-01-14,10.601659,17.665163
Mahendragarh,2016-01-14,10.1039095,19.678583
Mewat,2016-01-14,10.1039095,19.678583
Palwal,2016-01-14,11.1166,20.388954
Panipat,2016-01-14,10.338263,18.572897
Rewari,2016-01-14,10.1039095,19.678583
Rohtak,2016-01-14,10.338263,18.572897
Sonipat,2016-01-14,10.338263,18.572897
West,2016-01-14,11.2995205,18.23437
Alwar,2016-01-14,10.1039095,19.678583
Bharatpur,2016-01-14,10.314316,22.757357
Baghpat,2016-01-14,11.2995205,18.23437
Bulandshahr,2016-01-14,11.2995205,18.23437
GautamBuddhaNagar,2016-01-14,11.2995205,18.23437
Ghaziabad,2016-01-14,11.2995205,18.23437
Hapur,2016-01-14,11.2995205,18.23437
Meerut,2016-01-14,11.2995205,18.23437
Muzaffarnagar,2016-01-14,11.2995205,18.23437
Shamli,2016-01-14,10.093153,17.297548
Bhiwani,2016-01-15,8.301887,17.227715
Faridabad,2016-01-15,9.479059,17.901684
Gurgaon,2016-01-15,8.157909,16.763031
Jhajjar,2016-01-15,8.157909,16.763031
Jind,2016-01-15,8.279331,16.616556
Mahendragarh,2016-01-15,8.797827,17.951736
Mewat,2016-01-15,8.797827,17.951736
Palwal,2016-01-15,9.479059,17.901684
Panipat,2016-01-15,8.157909,16.763031
Rewari,2016-01-15,8.797827,17.951736
Rohtak,2016-01-15,8.157909,16.763031
Sonipat,2016-01-15,8.157909,16.763031
West,2016-01-15,9.112346,16.901457
Alwar,2016-01-15,8.797827,17.951736
Bharatpur,2016-01-15,10.055495,20.211319
Baghpat,2016-01-15,9.112346,16.901457
Bulandshahr,2016-01-15,9.112346,16.901457
GautamBuddhaNagar,2016-01-15,9.112346,16.901457
Ghaziabad,2016-01-15,9.112346,16.901457
Hapur,2016-01-15,9.112346,16.901457
Meerut,2016-01-15,9.112346,16.901457
Muzaffarnagar,2016-01-15,9.112346,16.901457
Shamli,2016-01-15,8.296905,17.207113
Bhiwani,2016-01-16,7.2111573,17.961689
Faridabad,2016-01-16,6.982303,17.611343
Gurgaon,2016-01-16,7.4881787,16.754326
Jhajjar,2016-01-16,7.4881787,16.754326
Jind,2016-01-16,7.987726,17.025433
Mahendragarh,2016-01-16,6.205025,18.270868
Mewat,2016-01-16,6.205025,18.270868
Palwal,2016-01-16,6.982303,17.611343
Panipat,2016-01-16,7.4881787,16.754326
Rewari,2016-01-16,6.205025,18.270868
Rohtak,2016-01-16,7.4881787,16.754326
Sonipat,2016-01-16,7.4881787,16.754326
West,2016-01-16,8.265125,16.163696
Alwar,2016-01-16,6.205025,18.270868
Bharatpur,2016-01-16,7.158296,20.291077
Baghpat,2016-01-16,8.265125,16.163696
Bulandshahr,2016-01-16,8.265125,16.163696
GautamBuddhaNagar,2016-01-16,8.265125,16.163696
Ghaziabad,2016-01-16,8.265125,16.163696
Hapur,2016-01-16,8.265125,16.163696
Meerut,2016-01-16,8.265125,16.163696
Muzaffarnagar,2016-01-16,8.265125,16.163696
Shamli,2016-01-16,8.2194605,16.354
Bhiwani,2016-01-17,6.483871,19.172306
Faridabad,2016-01-17,6.921096,17.938477
Gurgaon,2016-01-17,6.17588,18.43922
Jhajjar,2016-01-17,6.17588,18.43922
Jind,2016-01-17,7.1231413,18.538008
Mahendragarh,2016-01-17,5.6137705,19.021206
Mewat,2016-01-17,5.6137705,19.021206
Palwal,2016-01-17,6.921096,17.938477
Panipat,2016-01-17,6.17588,18.43922
Rewari,2016-01-17,5.6137705,19.021206
Rohtak,2016-01-17,6.17588,18.43922
Sonipat,2016-01-17,6.17588,18.43922
West,2016-01-17,7.9224453,17.993265
Alwar,2016-01-17,5.6137705,19.021206
Bharatpur,2016-01-17,6.92694,19.31757
Baghpat,2016-01-17,7.9224453,17.993265
Bulandshahr,2016-01-17,7.9224453,17.993265
GautamBuddhaNagar,2016-01-17,7.9224453,17.993265
Ghaziabad,2016-01-17,7.9224453,17.993265
Hapur,2016-01-17,7.9224453,17.993265
Meerut,2016-01-17,7.9224453,17.993265
Muzaffarnagar,2016-01-17,7.9224453,17.993265
Shamli,2016-01-17,7.7372713,17.659504
Bhiwani,2016-01-18,5.827388,18.733839
Faridabad,2016-01-18,5.4607277,18.909592
Gurgaon,2016-01-18,5.1835413,18.690386
Jhajjar,2016-01-18,5.1835413,18.690386
Jind,2016-01-18,5.521087,18.620375
Mahendragarh,2016-01-18,5.284469,18.901043
Mewat,2016-01-18,5.284469,18.901043
Palwal,2016-01-18,5.4607277,18.909592
Panipat,2016-01-18,5.1835413,18.690386
Rewari,2016-01-18,5.284469,18.901043
Rohtak,2016-01-18,5.1835413,18.690386
Sonipat,2016-01-18,5.1835413,18.690386
West,2016-01-18,5.4990993,18.01509
Alwar,2016-01-18,5.284469,18.901043
Bharatpur,2016-01-18,5.9368577,19.329453
Baghpat,2016-01-18,5.4990993,18.01509
Bulandshahr,2016-01-18,5.4990993,18.01509
GautamBuddhaNagar,2016-01-18,5.4990993,18.01509
Ghaziabad,2016-01-18,5.4990993,18.01509
Hapur,2016-01-18,5.4990993,18.01509
Meerut,2016-01-18,5.4990993,18.01509
Muzaffarnagar,2016-01-18,5.4990993,18.01509
Shamli,2016-01-18,5.5560956,17.957567
Bhiwani,2016-01-19,7.501849,16.200174
Faridabad,2016-01-19,9.16017,17.212763
Gurgaon,2016-01-19,8.011708,16.345552
Jhajjar,2016-01-19,8.011708,16.345552
Jind,2016-01-19,7.5302978,16.519777
Mahendragarh,2016-01-19,8.288965,17.648914
Mewat,2016-01-19,8.288965,17.648914
Palwal,2016-01-19,9.16017,17.212763
Panipat,2016-01-19,8.011708,16.345552
Rewari,2016-01-19,8.288965,17.648914
Rohtak,2016-01-19,8.011708,16.345552
Sonipat,2016-01-19,8.011708,16.345552
West,2016-01-19,8.281199,15.629628
Alwar,2016-01-19,8.288965,17.648914
Bharatpur,2016-01-19,9.233753,17.381048
Baghpat,2016-01-19,8.281199,15.629628
Bulandshahr,2016-01-19,8.281199,15.629628
GautamBuddhaNagar,2016-01-19,8.281199,15.629628
Ghaziabad,2016-01-19,8.281199,15.629628
Hapur,2016-01-19,8.281199,15.629628
Meerut,2016-01-19,8.281199,15.629628
Muzaffarnagar,2016-01-19,8.281199,15.629628
Shamli,2016-01-19,7.487915,14.901501
Bhiwani,2016-01-20,6.709605,16.81125
Faridabad,2016-01-20,7.3994946,16.32898
Gurgaon,2016-01-20,7.071488,16.224607
Jhajjar,2016-01-20,7.071488,16.224607
Jind,2016-01-20,7.265197,15.829487
Mahendragarh,2016-01-20,6.433466,17.034143
Mewat,2016-01-20,6.433466,17.034143
Palwal,2016-01-20,7.3994946,16.32898
Panipat,2016-01-20,7.071488,16.224607
Rewari,2016-01-20,6.433466,17.034143
Rohtak,2016-01-20,7.071488,16.224607
Sonipat,2016-01-20,7.071488,16.224607
West,2016-01-20,7.7771015,15.284399
Alwar,2016-01-20,6.433466,17.034143
Bharatpur,2016-01-20,7.2154145,17.537966
Baghpat,2016-01-20,7.7771015,15.284399
Bulandshahr,2016-01-20,7.7771015,15.284399
GautamBuddhaNagar,2016-01-20,7.7771015,15.284399
Ghaziabad,2016-01-20,7.7771015,15.284399
Hapur,2016-01-20,7.7771015,15.284399
Meerut,2016-01-20,7.7771015,15.284399
Muzaffarnagar,2016-01-20,7.7771015,15.284399
Shamli,2016-01-20,6.9831533,14.308046
Bhiwani,2016-01-21,5.9132595,17.934162
Faridabad,2016-01-21,6.0394807,16.607845
Gurgaon,2016-01-21,5.578075,16.602234
Jhajjar,2016-01-21,5.578075,16.602234
Jind,2016-01-21,6.020817,16.00067
Mahendragarh,2016-01-21,5.090323,18.501064
Mewat,2016-01-21,5.090323,18.501064
Palwal,2016-01-21,6.0394807,16.607845
Panipat,2016-01-21,5.578075,16.602234
Rewari,2016-01-21,5.090323,18.501064
Rohtak,2016-01-21,5.578075,16.602234
Sonipat,2016-01-21,5.578075,16.602234
West,2016-01-21,6.061121,14.869001
Alwar,2016-01-21,5.090323,18.501064
Bharatpur,2016-01-21,5.1343584,18.36561
Baghpat,2016-01-21,6.061121,14.869001
Bulandshahr,2016-01-21,6.061121,14.869001
GautamBuddhaNagar,2016-01-21,6.061121,14.869001
Ghaziabad,2016-01-21,6.061121,14.869001
Hapur,2016-01-21,6.061121,14.869001
Meerut,2016-01-21,6.061121,14.869001
Muzaffarnagar,2016-01-21,6.061121,14.869001
Shamli,2016-01-21,5.766672,14.320225
Bhiwani,2016-01-22,3.8560183,18.71907
Faridabad,2016-01-22,3.8737829,18.321756
Gurgaon,2016-01-22,3.7152817,17.54713
Jhajjar,2016-01-22,3.7152817,17.54713
Jind,2016-01-22,4.304312,17.076288
Mahendragarh,2016-01-22,3.4593873,19.71806
Mewat,2016-01-22,3.4593873,19.71806
Palwal,2016-01-22,3.8737829,18.321756
Panipat,2016-01-22,3.7152817,17.54713
Rewari,2016-01-22,3.4593873,19.71806
Rohtak,2016-01-22,3.7152817,17.54713
Sonipat,2016-01-22,3.7152817,17.54713
West,2016-01-22,4.573758,16.543232
Alwar,2016-01-22,3.4593873,19.71806
Bharatpur,2016-01-22,2.9539645,20.286873
Baghpat,2016-01-22,4.573758,16.543232
Bulandshahr,2016-01-22,4.573758,16.543232
GautamBuddhaNagar,2016-01-22,4.573758,16.543232
Ghaziabad,2016-01-22,4.573758,16.543232
Hapur,2016-01-22,4.573758,16.543232
Meerut,2016-01-22,4.573758,16.543232
Muzaffarnagar,2016-01-22,4.573758,16.543232
Shamli,2016-01-22,4.544355,15.526388
Bhiwani,2016-01-23,4.9527955,18.834898
Faridabad,2016-01-23,4.794796,20.88427
Gurgaon,2016-01-23,4.558334,18.858154
Jhajjar,2016-01-23,4.558334,18.858154
Jind,2016-01-23,4.849802,17.932987
Mahendragarh,2016-01-23,4.8505993,21.649729
Mewat,2016-01-23,4.8505993,21.649729
Palwal,2016-01-23,4.794796,20.88427
Panipat,2016-01-23,4.558334,18.858154
Rewari,2016-01-23,4.8505993,21.649729
Rohtak,2016-01-23,4.558334,18.858154
Sonipat,2016-01-23,4.558334,18.858154
West,2016-01-23,4.8350105,17.894108
Alwar,2016-01-23,4.8505993,21.649729
Bharatpur,2016-01-23,4.23549,23.168026
Baghpat,2016-01-23,4.8350105,17.894108
Bulandshahr,2016-01-23,4.8350105,17.894108
GautamBuddhaNagar,2016-01-23,4.8350105,17.894108
Ghaziabad,2016-01-23,4.8350105,17.894108
Hapur,2016-01-23,4.8350105,17.894108
Meerut,2016-01-23,4.8350105,17.894108
Muzaffarnagar,2016-01-23,4.8350105,17.894108
Shamli,2016-01-23,4.3453035,16.780254
Bhiwani,2016-01-24,6.102303,16.479288
Faridabad,2016-01-24,6.2353187,20.199701
Gurgaon,2016-01-24,5.6293955,17.2411
Jhajjar,2016-01-24,5.6293955,17.2411
Jind,2016-01-24,6.00021,16.145721
Mahendragarh,2016-01-24,5.848628,19.865461
Mewat,2016-01-24,5.848628,19.865461
Palwal,2016-01-24,6.2353187,20.199701
Panipat,2016-01-24,5.6293955,17.2411
Rewari,2016-01-24,5.848628,19.865461
Rohtak,2016-01-24,5.6293955,17.2411
Sonipat,2016-01-24,5.6293955,17.2411
West,2016-01-24,5.7714353,17.081192
Alwar,2016-01-24,5.848628,19.865461
Bharatpur,2016-01-24,5.4366236,23.093079
Baghpat,2016-01-24,5.7714353,17.081192
Bulandshahr,2016-01-24,5.7714353,17.081192
GautamBuddhaNagar,2016-01-24,5.7714353,17.081192
Ghaziabad,2016-01-24,5.7714353,17.081192
Hapur,2016-01-24,5.7714353,17.081192
Meerut,2016-01-24,5.7714353,17.081192
Muzaffarnagar,2016-01-24,5.7714353,17.081192
Shamli,2016-01-24,5.6583023,15.522236
Bhiwani,2016-01-25,5.412006,17.68179
Faridabad,2016-01-25,5.9376106,18.856617
Gurgaon,2016-01-25,5.0412283,16.773893
Jhajjar,2016-01-25,5.0412283,16.773893
Jind,2016-01-25,5.0729566,15.761797
Mahendragarh,2016-01-25,5.5181246,19.320253
Mewat,2016-01-25,5.5181246,19.320253
Palwal,2016-01-25,5.9376106,18.856617
Panipat,2016-01-25,5.0412283,16.773893
Rewari,2016-01-25,5.5181246,19.320253
Rohtak,2016-01-25,5.0412283,16.773893
Sonipat,2016-01-25,5.0412283,16.773893
West,2016-01-25,5.585888,16.131706
Alwar,2016-01-25,5.5181246,19.320253
Bharatpur,2016-01-25,5.7655716,22.081429
Baghpat,2016-01-25,5.585888,16.131706
Bulandshahr,2016-01-25,5.585888,16.131706
GautamBuddhaNagar,2016-01-25,5.585888,16.131706
Ghaziabad,2016-01-25,5.585888,16.131706
Hapur,2016-01-25,5.585888,16.131706
Meerut,2016-01-25,5.585888,16.131706
Muzaffarnagar,2016-01-25,5.585888,16.131706
Shamli,2016-01-25,5.286889,15.576709
Bhiwani,2016-01-26,6.0412555,21.539764
Faridabad,2016-01-26,6.3031983,21.243704
Gurgaon,2016-01-26,5.762449,21.045631
Jhajjar,2016-01-26,5.762449,21.045631
Jind,2016-01-26,6.1377053,20.374205
Mahendragarh,2016-01-26,5.861117,22.121342
Mewat,2016-01-26,5.861117,22.121342
Palwal,2016-01-26,6.3031983,21.243704
Panipat,2016-01-26,5.762449,21.045631
Rewari,2016-01-26,5.861117,22.121342
Rohtak,2016-01-26,5.762449,21.045631
Sonipat,2016-01-26,5.762449,21.045631
West,2016-01-26,6.064767,20.516748
Alwar,2016-01-26,5.861117,22.121342
Bharatpur,2016-01-26,6.1567707,23.377647
Baghpat,2016-01-26,6.064767,20.516748
