YEAR,MONTH,DISTRICT_NAME,minT,maxT,avgT,DATE,minT_STANDARDIZED,maxT_STANDARDIZED,avgT_STANDARDIZED,minT_STANDARDIZED_DISTRICT,maxT_STANDARDIZED_DISTRICT,avgT_STANDARDIZED_DISTRICT
2013,4,Bharatpur,20.240666580200195,36.62866655985514,28.434666570027662,2013-04-01,0.23542807280284003,0.7343418011963081,0.48141009740666757,0.26184680147595335,0.7135177541195624,0.4840020479641878
2013,5,Bharatpur,25.448386961413966,42.18806469825007,33.818225829832016,2013-05-01,0.9454504419895675,1.5843652493860858,1.2752443154667952,0.9727444928164928,1.5808755629177347,1.2867888007342432
2013,6,Bharatpur,27.45666675567627,39.29199994405111,33.37433334986369,2013-06-01,1.2192599926435932,1.1415613905396296,1.2097900271914892,1.2468915984209172,1.1290416922705693,1.2205963460075964
2013,7,Bharatpur,26.38645165966403,35.170645190823464,30.77854842524375,2013-07-01,1.0733465022128903,0.5114125702280612,0.8270278439508751,1.1007982244875856,0.48604237129163996,0.8335175288235842
2013,8,Bharatpur,25.243871012041645,32.99709658468923,29.12048379836544,2013-08-01,0.9175666678465394,0.1790803222038675,0.5825374662933751,0.9448263432984082,0.14693293724826292,0.5862698895837214
2013,9,Bharatpur,24.32766672770182,34.88433348337809,29.606000105539955,2013-09-01,0.7926510638957811,0.4676359493131069,0.6541294075094782,0.8197567422339813,0.44137302237633136,0.6586692151681306
2013,10,Bharatpur,19.7861290900938,32.25516116234564,26.02064512621972,2013-10-01,0.173456276703006,0.06563953413022876,0.12544989844801416,0.19979860597183036,0.031178773546744004,0.12402747678016271
2013,11,Bharatpur,11.512666606903077,27.673666699727377,19.593166653315222,2013-11-01,-0.9545504140716321,-0.6348639419711429,-0.8223157156007612,-0.9295987019001453,-0.6836099318480484,-0.8344266467377334
2013,12,Bharatpur,8.25032255726476,23.043548460929625,15.646935509097192,2013-12-01,-1.3993395121158225,-1.34280191886976,-1.4042083192625046,-1.3749361400645745,-1.4059847483492338,-1.4228815950467786
2013,1,Bulandshahr,5.742754696605383,19.27094106114924,12.506847878877313,2013-01-01,-1.7412221676717063,-1.9196278037583419,-1.8672308083409408,-1.7542560135108687,-1.8978085363892598,-1.8649603014788831
2013,2,Bulandshahr,10.537724889722488,23.045783650847078,16.79175427028478,2013-02-01,-1.087474299606784,-1.3424601617597822,-1.235398752533422,-1.0972489650973143,-1.320954637235502,-1.2312898292602883
2013,3,Bulandshahr,14.88970221530346,30.81731678663496,22.85350950096921,2013-03-01,-0.4941242298713334,-0.15420466550731168,-0.3415609602106644,-0.5009408208784005,-0.13334506537764054,-0.33485127293522654
2013,4,Bulandshahr,20.281945960098746,36.72948352873009,28.50571474441442,2013-04-01,0.24105611750736333,0.7497565611012121,0.49188652559053053,0.23790467855344102,0.7701247764993263,0.5010212616136275
2013,5,Bulandshahr,25.203975944871484,41.872011871285366,33.53799390807843,2013-05-01,0.9121273608105462,1.536041256914442,1.2339226400202743,0.9123214657819597,1.5559820554247443,1.2452164487872117
2013,6,Bulandshahr,27.24030547118304,37.88648722363262,32.56339634740783,2013-06-01,1.1897612214787014,0.9266606514050059,1.090213087443274,1.1913394362377046,0.9469327034209234,1.1010887502844744
2013,7,Bulandshahr,26.59416421101805,34.83379261420929,30.71397841261367,2013-07-01,1.101666102158045,0.45990832793829023,0.817506654898673,1.1028051294325056,0.48043410208124054,0.8275888347622564
2013,8,Bulandshahr,25.4592764627936,33.288860099246854,29.374068281020225,2013-08-01,0.9469351203138341,0.2236905160641405,0.6199298362452492,0.9473027551295419,0.2443446959646168,0.6294371347578123
2013,9,Bulandshahr,24.321002652489877,34.4950420922512,29.40802237237053,2013-09-01,0.7917424816133123,0.4081138927165602,0.6249365461663716,0.7913364224362545,0.42866782182224394,0.63445841250214
2013,10,Bulandshahr,20.295923182302516,32.19740237374245,26.246662778022483,2013-10-01,0.24296177673967748,0.05680830394495535,0.15877739374025568,0.23981983821768701,0.07755319942989479,0.16694289547230334
2013,11,Bulandshahr,11.84848842133044,27.533033049277115,19.690760735303776,2013-11-01,-0.9087643535979458,-0.6563666114168971,-0.8079249532771948,-0.9176480824252925,-0.6352340408259656,-0.8025722266220798
2013,12,Bulandshahr,8.529688812197543,22.658060016464116,15.593874414330829,2013-12-01,-1.361250621837891,-1.4017425107548536,-1.4120324576513519,-1.3723901658281057,-1.3802047609090777,-1.408437478391114
2013,1,Gautam Buddha Nagar,5.738828456212207,19.30016167434263,12.519495065277418,2013-01-01,-1.741757472623181,-1.9151600168205216,-1.8653659139760643,-1.752816832390596,-1.8958174778173575,-1.8630519583998901
2013,2,Gautam Buddha Nagar,10.53771358946338,23.051644028504477,16.794678808983925,2013-02-01,-1.087475840287957,-1.3415641190047882,-1.2349675138715286,-1.095757837988802,-1.3224999165301308,-1.2310948159476025
2013,3,Gautam Buddha Nagar,14.89245637691725,30.82103260142208,22.856744489169664,2013-03-01,-0.4937487265395492,-0.15363652312578904,-0.34108394413178234,-0.49951041023167986,-0.13514876069265408,-0.33500100237810976
2013,4,Gautam Buddha Nagar,20.278494640592427,36.72261998294008,28.50055731176625,2013-04-01,0.24058556343123888,0.7487071354774307,0.49112603493446494,0.23794105757255463,0.7667570370360164,0.4992667245129691
2013,5,Gautam Buddha Nagar,25.215456518912312,41.88920984232541,33.55233318061886,2013-05-01,0.9136926261826076,1.5386708003077028,1.2360370414144737,0.9139053945166188,1.556337373211128,1.246019620710519
2013,6,Gautam Buddha Nagar,27.258149440917567,37.94857834596926,32.603363893443415,2013-06-01,1.1921940743853803,0.9361542887730613,1.0961065129864516,1.193589054353489,0.9541132318883849,1.105743095781922
2013,7,Gautam Buddha Nagar,26.602793266353867,34.87148215788854,30.737137712121203,2013-07-01,1.1028425904993702,0.46567100135750145,0.8209216158061622,1.1038582820851184,0.4838582457654918,0.8298777680157913
2013,8,Gautam Buddha Nagar,25.464221948943027,33.30081666111335,29.38251930502819,2013-08-01,0.9476093895786094,0.22551865603419655,0.6211759843252489,0.9479661312834466,0.2438224339989374,0.6296382393826706
2013,9,Gautam Buddha Nagar,24.32787019442142,34.52122180259315,29.424545998507284,2013-09-01,0.7926788046175796,0.41211673027262424,0.6273730420236241,0.7923778810169022,0.4303299618084117,0.6358506201152798
2013,10,Gautam Buddha Nagar,20.28522820221052,32.21365557565768,26.2494418889341,2013-10-01,0.24150361951397112,0.05929339358814834,0.15918718830755962,0.2388630107143103,0.0776778321062082,0.1665071157505388
2013,11,Gautam Buddha Nagar,11.835084932082395,27.541358528616904,19.68822173034965,2013-11-01,-0.9105917898838103,-0.6550936583957122,-0.8082993429541988,-0.9181229319477328,-0.6363625646578079,-0.8033716522727776
2013,12,Gautam Buddha Nagar,8.51630476881865,22.672829018036115,15.594566893427382,2013-12-01,-1.3630754068673372,-1.3994843530676304,-1.4119303479548468,-1.3725272979962595,-1.3803920448883458,-1.4084952137420883
2013,1,Ghaziabad,5.75838706954833,18.969032441416093,12.363709755482212,2013-01-01,-1.7390908446242936,-1.9657891686390876,-1.8883372798733213,-1.7648591176371278,-1.9179359772496967,-1.8812225874084514
2013,2,Ghaziabad,10.547142897333416,22.97678565979004,16.761964278561727,2013-02-01,-1.0861902452437557,-1.3530098487612254,-1.2397914439935225,-1.1068016671052618,-1.3081440525972161,-1.2309575274867977
2013,3,Ghaziabad,14.848387195217994,30.725161214028635,22.786774204623317,2013-03-01,-0.49975713377107067,-0.168295111207851,-0.3514014317714211,-0.5157366893592968,-0.1292049850698986,-0.34021249055702246
2013,4,Ghaziabad,20.300666681925456,36.76999994913737,28.53533331553141,2013-04-01,0.24360850709268678,0.75595145963619,0.49625394017780294,0.23350032911474797,0.7905357388840009,0.5096899230260215
2013,5,Ghaziabad,25.122903331633538,41.75935474518807,33.44112903841081,2013-05-01,0.9010738931291747,1.518816155131028,1.2196394039009628,0.8961586206810479,1.5496813494244253,1.2349930024548994
2013,6,Ghaziabad,27.142999903361,37.43333371480306,32.28816680908203,2013-06-01,1.17649454724456,0.8573741749653445,1.0496290398271895,1.1737546493000284,0.8914640025799312,1.0645319595098577
2013,7,Ghaziabad,26.60193560200353,34.649355180801884,30.625645391402703,2013-07-01,1.1027256562499448,0.43170812726593893,0.8044814848507732,1.0994031042370622,0.4678731435777514,0.8187345451912014
2013,8,Ghaziabad,25.48064514898485,33.30032225578062,29.39048370238273,2013-08-01,0.9498485342618352,0.22544306221715568,0.6223503767376197,0.9453185020241158,0.2626136530490296,0.6361206274406797
2013,9,Ghaziabad,24.297000058492024,34.339667065938315,29.31833356221517,2013-09-01,0.7884699597785262,0.38435728951217374,0.6117114578850897,0.7826652996902372,0.4207531485793384,0.625453505978467
2013,10,Ghaziabad,20.42096787114297,32.13322596396169,26.27709691755233,2013-10-01,0.2600104121742903,0.04699582932517058,0.16326506819317668,0.25003178252757413,0.08503637838544933,0.17581833398006452
2013,11,Ghaziabad,11.952000013987224,27.480666859944662,19.716333436965943,2013-11-01,-0.8946515478256568,-0.6643733214450049,-0.8041541234882034,-0.9137501259966507,-0.6228647362817484,-0.7941653801157321
2013,12,Ghaziabad,8.623225835061842,22.541290221675748,15.582258028368797,2013-12-01,-1.348497752305886,-1.4195964332729982,-1.413745355052836,-1.371180976170758,-1.3744060170733707,-1.4053725713289038
2013,1,Hapur,5.75838706954833,18.969032441416093,12.363709755482212,2013-01-01,-1.7390908446242936,-1.9657891686390876,-1.8883372798733213,-1.7648591176371278,-1.9179359772496967,-1.8812225874084514
2013,2,Hapur,10.547142897333416,22.97678565979004,16.761964278561727,2013-02-01,-1.0861902452437557,-1.3530098487612254,-1.2397914439935225,-1.1068016671052618,-1.3081440525972161,-1.2309575274867977
2013,3,Hapur,14.848387195217994,30.725161214028635,22.786774204623317,2013-03-01,-0.49975713377107067,-0.168295111207851,-0.3514014317714211,-0.5157366893592968,-0.1292049850698986,-0.34021249055702246
2013,4,Hapur,20.300666681925456,36.76999994913737,28.53533331553141,2013-04-01,0.24360850709268678,0.75595145963619,0.49625394017780294,0.23350032911474797,0.7905357388840009,0.5096899230260215
2013,5,Hapur,25.122903331633538,41.75935474518807,33.44112903841081,2013-05-01,0.9010738931291747,1.518816155131028,1.2196394039009628,0.8961586206810479,1.5496813494244253,1.2349930024548994
2013,6,Hapur,27.142999903361,37.43333371480306,32.28816680908203,2013-06-01,1.17649454724456,0.8573741749653445,1.0496290398271895,1.1737546493000284,0.8914640025799312,1.0645319595098577
2013,7,Hapur,26.60193560200353,34.649355180801884,30.625645391402703,2013-07-01,1.1027256562499448,0.43170812726593893,0.8044814848507732,1.0994031042370622,0.4678731435777514,0.8187345451912014
2013,8,Hapur,25.48064514898485,33.30032225578062,29.39048370238273,2013-08-01,0.9498485342618352,0.22544306221715568,0.6223503767376197,0.9453185020241158,0.2626136530490296,0.6361206274406797
2013,9,Hapur,24.297000058492024,34.339667065938315,29.31833356221517,2013-09-01,0.7884699597785262,0.38435728951217374,0.6117114578850897,0.7826652996902372,0.4207531485793384,0.625453505978467
2013,10,Hapur,20.42096787114297,32.13322596396169,26.27709691755233,2013-10-01,0.2600104121742903,0.04699582932517058,0.16326506819317668,0.25003178252757413,0.08503637838544933,0.17581833398006452
2013,11,Hapur,11.952000013987224,27.480666859944662,19.716333436965943,2013-11-01,-0.8946515478256568,-0.6643733214450049,-0.8041541234882034,-0.9137501259966507,-0.6228647362817484,-0.7941653801157321
2013,12,Hapur,8.623225835061842,22.541290221675748,15.582258028368797,2013-12-01,-1.348497752305886,-1.4195964332729982,-1.413745355052836,-1.371180976170758,-1.3744060170733707,-1.4053725713289038
2013,1,Meerut,5.75838706954833,18.969032441416093,12.363709755482212,2013-01-01,-1.7390908446242936,-1.9657891686390876,-1.8883372798733213,-1.7648591176371278,-1.9179359772496967,-1.8812225874084514
2013,2,Meerut,10.547142897333416,22.97678565979004,16.761964278561727,2013-02-01,-1.0861902452437557,-1.3530098487612254,-1.2397914439935225,-1.1068016671052618,-1.3081440525972161,-1.2309575274867977
2013,3,Meerut,14.848387195217994,30.725161214028635,22.786774204623317,2013-03-01,-0.49975713377107067,-0.168295111207851,-0.3514014317714211,-0.5157366893592968,-0.1292049850698986,-0.34021249055702246
2013,4,Meerut,20.300666681925456,36.76999994913737,28.53533331553141,2013-04-01,0.24360850709268678,0.75595145963619,0.49625394017780294,0.23350032911474797,0.7905357388840009,0.5096899230260215
2013,5,Meerut,25.122903331633538,41.75935474518807,33.44112903841081,2013-05-01,0.9010738931291747,1.518816155131028,1.2196394039009628,0.8961586206810479,1.5496813494244253,1.2349930024548994
2013,6,Meerut,27.142999903361,37.43333371480306,32.28816680908203,2013-06-01,1.17649454724456,0.8573741749653445,1.0496290398271895,1.1737546493000284,0.8914640025799312,1.0645319595098577
2013,7,Meerut,26.60193560200353,34.649355180801884,30.625645391402703,2013-07-01,1.1027256562499448,0.43170812726593893,0.8044814848507732,1.0994031042370622,0.4678731435777514,0.8187345451912014
2013,8,Meerut,25.48064514898485,33.30032225578062,29.39048370238273,2013-08-01,0.9498485342618352,0.22544306221715568,0.6223503767376197,0.9453185020241158,0.2626136530490296,0.6361206274406797
2013,9,Meerut,24.297000058492024,34.339667065938315,29.31833356221517,2013-09-01,0.7884699597785262,0.38435728951217374,0.6117114578850897,0.7826652996902372,0.4207531485793384,0.625453505978467
2013,10,Meerut,20.42096787114297,32.13322596396169,26.27709691755233,2013-10-01,0.2600104121742903,0.04699582932517058,0.16326506819317668,0.25003178252757413,0.08503637838544933,0.17581833398006452
2013,11,Meerut,11.952000013987224,27.480666859944662,19.716333436965943,2013-11-01,-0.8946515478256568,-0.6643733214450049,-0.8041541234882034,-0.9137501259966507,-0.6228647362817484,-0.7941653801157321
2013,12,Meerut,8.623225835061842,22.541290221675748,15.582258028368797,2013-12-01,-1.348497752305886,-1.4195964332729982,-1.413745355052836,-1.371180976170758,-1.3744060170733707,-1.4053725713289038
2013,1,Muzaffarnagar,5.75838706954833,18.969032441416093,12.363709755482212,2013-01-01,-1.7390908446242936,-1.9657891686390876,-1.8883372798733213,-1.7648591176371278,-1.9179359772496967,-1.8812225874084514
2013,2,Muzaffarnagar,10.547142897333416,22.97678565979004,16.761964278561727,2013-02-01,-1.0861902452437557,-1.3530098487612254,-1.2397914439935225,-1.1068016671052618,-1.3081440525972161,-1.2309575274867977
2013,3,Muzaffarnagar,14.848387195217994,30.725161214028635,22.786774204623317,2013-03-01,-0.49975713377107067,-0.168295111207851,-0.3514014317714211,-0.5157366893592968,-0.1292049850698986,-0.34021249055702246
2013,4,Muzaffarnagar,20.300666681925456,36.76999994913737,28.53533331553141,2013-04-01,0.24360850709268678,0.75595145963619,0.49625394017780294,0.23350032911474797,0.7905357388840009,0.5096899230260215
2013,5,Muzaffarnagar,25.122903331633538,41.75935474518807,33.44112903841081,2013-05-01,0.9010738931291747,1.518816155131028,1.2196394039009628,0.8961586206810479,1.5496813494244253,1.2349930024548994
2013,6,Muzaffarnagar,27.142999903361,37.43333371480306,32.28816680908203,2013-06-01,1.17649454724456,0.8573741749653445,1.0496290398271895,1.1737546493000284,0.8914640025799312,1.0645319595098577
2013,7,Muzaffarnagar,26.60193560200353,34.649355180801884,30.625645391402703,2013-07-01,1.1027256562499448,0.43170812726593893,0.8044814848507732,1.0994031042370622,0.4678731435777514,0.8187345451912014
2013,8,Muzaffarnagar,25.48064514898485,33.30032225578062,29.39048370238273,2013-08-01,0.9498485342618352,0.22544306221715568,0.6223503767376197,0.9453185020241158,0.2626136530490296,0.6361206274406797
2013,9,Muzaffarnagar,24.297000058492024,34.339667065938315,29.31833356221517,2013-09-01,0.7884699597785262,0.38435728951217374,0.6117114578850897,0.7826652996902372,0.4207531485793384,0.625453505978467
2013,10,Muzaffarnagar,20.42096787114297,32.13322596396169,26.27709691755233,2013-10-01,0.2600104121742903,0.04699582932517058,0.16326506819317668,0.25003178252757413,0.08503637838544933,0.17581833398006452
2013,11,Muzaffarnagar,11.952000013987224,27.480666859944662,19.716333436965943,2013-11-01,-0.8946515478256568,-0.6643733214450049,-0.8041541234882034,-0.9137501259966507,-0.6228647362817484,-0.7941653801157321
2013,12,Muzaffarnagar,8.623225835061842,22.541290221675748,15.582258028368797,2013-12-01,-1.348497752305886,-1.4195964332729982,-1.413745355052836,-1.371180976170758,-1.3744060170733707,-1.4053725713289038
2013,1,New Delhi,5.6844468541780495,19.3257766415134,12.505111747845724,2013-01-01,-1.749171878752925,-1.911243527629112,-1.8674868100218736,-1.743017969214953,-1.8937333412905801,-1.8545983640269412
2013,2,New Delhi,10.556706242523868,23.039521264068775,16.798113753296324,2013-02-01,-1.0848863755056704,-1.343417671092749,-1.2344610132089144,-1.082659382673729,-1.3303641939724649,-1.2262972338325187
2013,3,New Delhi,14.868599811415647,30.71445026543828,22.79152503842696,2013-03-01,-0.4970013387994568,-0.16993279881854353,-0.3507008962603126,-0.49824962212600704,-0.16608968221202616,-0.3491331702270241
2013,4,New Delhi,20.240863741743773,36.65449986320345,28.44768180247361,2013-04-01,0.23545495387479412,0.7382916736543725,0.48332926210292015,0.22987676294363824,0.7350063857824496,0.4786721005124962
2013,5,New Delhi,25.302225636336438,42.03714888980326,33.66968726306985,2013-05-01,0.9255227571834891,1.56129045375374,1.253341520065653,0.9158652377529757,1.5515456744591323,1.2429372763983582
2013,6,New Delhi,27.45165421855765,38.387859143836046,32.919756681196844,2013-06-01,1.2185765816268577,1.003319648984893,1.142760298919744,1.207186677621719,0.9979542293134886,1.1331813919240596
2013,7,New Delhi,26.80838076820554,35.32328212308558,31.065831445645564,2013-07-01,1.1308724604721287,0.5347505230518564,0.8693892410966948,1.1200010184488738,0.5330627737769186,0.8618506729274426
2013,8,New Delhi,25.616605308963383,33.58709993182092,29.60185262039215,2013-08-01,0.9683853887464199,0.26929092901555823,0.6535178389411138,0.958474487324088,0.2696866991967972,0.6475904537801941
2013,9,New Delhi,24.42981609340642,34.77935197567172,29.604584034539062,2013-09-01,0.8065781431817846,0.4515844378085731,0.6539206003688,0.7976237635752359,0.45054943629861055,0.6479902091479658
2013,10,New Delhi,20.305565850336198,32.43987042019213,26.37271813526416,2013-10-01,0.24427646138120573,0.09388129634238436,0.1773649212697427,0.23864612220199993,0.09565380856152994,0.17499136251963754
2013,11,New Delhi,11.751883445722296,27.61741016908521,19.68464680740375,2013-11-01,-0.9219355088512036,-0.6434654792183843,-0.8088264842048897,-0.9206717983389868,-0.635905734639424,-0.8038394809741211
2013,12,New Delhi,8.413152648799642,22.758964752732822,15.586058700766234,2013-12-01,-1.3771392020178477,-1.3863143313500648,-1.4131849258543967,-1.3731845597020547,-1.3729241701232007,-1.4036872183691282
2013,1,Shahdara,5.75838706954833,18.969032441416093,12.363709755482212,2013-01-01,-1.7390908446242936,-1.9657891686390876,-1.8883372798733213,-1.7648591176371278,-1.9179359772496967,-1.8812225874084514
2013,2,Shahdara,10.547142897333416,22.97678565979004,16.761964278561727,2013-02-01,-1.0861902452437557,-1.3530098487612254,-1.2397914439935225,-1.1068016671052618,-1.3081440525972161,-1.2309575274867977
2013,3,Shahdara,14.848387195217994,30.725161214028635,22.786774204623317,2013-03-01,-0.49975713377107067,-0.168295111207851,-0.3514014317714211,-0.5157366893592968,-0.1292049850698986,-0.34021249055702246
2013,4,Shahdara,20.300666681925456,36.76999994913737,28.53533331553141,2013-04-01,0.24360850709268678,0.75595145963619,0.49625394017780294,0.23350032911474797,0.7905357388840009,0.5096899230260215
2013,5,Shahdara,25.122903331633538,41.75935474518807,33.44112903841081,2013-05-01,0.9010738931291747,1.518816155131028,1.2196394039009628,0.8961586206810479,1.5496813494244253,1.2349930024548994
2013,6,Shahdara,27.142999903361,37.43333371480306,32.28816680908203,2013-06-01,1.17649454724456,0.8573741749653445,1.0496290398271895,1.1737546493000284,0.8914640025799312,1.0645319595098577
2013,7,Shahdara,26.60193560200353,34.649355180801884,30.625645391402703,2013-07-01,1.1027256562499448,0.43170812726593893,0.8044814848507732,1.0994031042370622,0.4678731435777514,0.8187345451912014
2013,8,Shahdara,25.48064514898485,33.30032225578062,29.39048370238273,2013-08-01,0.9498485342618352,0.22544306221715568,0.6223503767376197,0.9453185020241158,0.2626136530490296,0.6361206274406797
2013,9,Shahdara,24.297000058492024,34.339667065938315,29.31833356221517,2013-09-01,0.7884699597785262,0.38435728951217374,0.6117114578850897,0.7826652996902372,0.4207531485793384,0.625453505978467
2013,10,Shahdara,20.42096787114297,32.13322596396169,26.27709691755233,2013-10-01,0.2600104121742903,0.04699582932517058,0.16326506819317668,0.25003178252757413,0.08503637838544933,0.17581833398006452
2013,11,Shahdara,11.952000013987224,27.480666859944662,19.716333436965943,2013-11-01,-0.8946515478256568,-0.6643733214450049,-0.8041541234882034,-0.9137501259966507,-0.6228647362817484,-0.7941653801157321
2013,12,Shahdara,8.623225835061842,22.541290221675748,15.582258028368797,2013-12-01,-1.348497752305886,-1.4195964332729982,-1.413745355052836,-1.371180976170758,-1.3744060170733707,-1.4053725713289038
2013,1,Shamli,5.75838706954833,18.969032441416093,12.363709755482212,2013-01-01,-1.7390908446242936,-1.9657891686390876,-1.8883372798733213,-1.7648591176371278,-1.9179359772496967,-1.8812225874084514
2013,2,Shamli,10.547142897333416,22.97678565979004,16.761964278561727,2013-02-01,-1.0861902452437557,-1.3530098487612254,-1.2397914439935225,-1.1068016671052618,-1.3081440525972161,-1.2309575274867977
2013,3,Shamli,14.848387195217994,30.725161214028635,22.786774204623317,2013-03-01,-0.49975713377107067,-0.168295111207851,-0.3514014317714211,-0.5157366893592968,-0.1292049850698986,-0.34021249055702246
2013,4,Shamli,20.300666681925456,36.76999994913737,28.53533331553141,2013-04-01,0.24360850709268678,0.75595145963619,0.49625394017780294,0.23350032911474797,0.7905357388840009,0.5096899230260215
2013,5,Shamli,25.122903331633538,41.75935474518807,33.44112903841081,2013-05-01,0.9010738931291747,1.518816155131028,1.2196394039009628,0.8961586206810479,1.5496813494244253,1.2349930024548994
2013,6,Shamli,27.142999903361,37.43333371480306,32.28816680908203,2013-06-01,1.17649454724456,0.8573741749653445,1.0496290398271895,1.1737546493000284,0.8914640025799312,1.0645319595098577
