YEAR,MONTH,DISTRICT_NAME,RAINFALL,DATE,RAINFALL_STANDARDIZED,RAINFALL_STANDARDIZED_DISTRICT,RAINFALL_ROLL,ANOMALY
2017,9,GautamBuddhaNagar,8.003876423835754,2017-09-01,2.7973797608145547,3.98964450246091,0.033263777161664586,True
2017,9,Ghaziabad,6.967962185541789,2017-09-01,2.345917895525851,2.956723544565122,-0.014654616763657868,True
2017,7,Hapur,6.8920260629346295,2017-07-01,2.3128241679876727,2.26351386033006,0.006183793644132314,True
2017,8,Hapur,6.232102174432047,2017-08-01,2.025222686476415,1.9753719421981373,0.0327001745412502,True
2017,9,Hapur,8.673793353140354,2017-09-01,3.089336310220057,3.041485159155965,0.26884268924770816,True
2017,7,Meerut,7.197094453498721,2017-07-01,2.445776047162061,1.4958320720307003,0.01616735501733857,True
2017,9,Meerut,10.263497251520556,2017-09-01,3.782145290625044,2.4500841515941807,0.3190536782979993,True
2017,9,Muzaffarnagar,9.59230728050073,2017-09-01,3.489633936809968,2.2847729864750432,0.24113378601736968,True
2017,9,Palwal,7.296936922768752,2017-09-01,2.4892884015109225,3.211677653109747,-0.08222055998419138,True
2018,7,Baghpat,10.358554161844715,2018-07-01,3.823572050155062,3.545046526927318,0.12816739807012814,True
2018,8,Baghpat,6.604869483219039,2018-08-01,2.1876784365014177,1.999480261492744,0.24889252317776603,True
2018,7,Bharatpur,8.250156100238524,2018-07-01,2.904710925867951,3.449972917139309,-0.14497421999363022,True
2018,7,Bulandshahr,8.669468350660416,2018-07-01,3.087451430550688,3.3128477802673264,0.010123514789231569,True
2018,7,Ghaziabad,8.612884420060343,2018-07-01,3.062791583326128,3.829685506767933,0.07942755821718399,True
2018,9,Ghaziabad,7.055445314943791,2018-09-01,2.384043924999261,3.0031509334713005,0.05645151981753412,True
2018,7,Gurgaon,8.37780251858696,2018-07-01,2.9603405214413385,2.026447092376441,0.0563282410862358,True
2018,9,Gurgaon,6.841162796815237,2018-09-01,2.2906574439982874,1.5210283270030678,0.18748515195703397,True
2018,7,Hapur,9.094698167255808,2018-07-01,3.2727708702107607,3.2252644140112205,0.2086131713535985,True
2018,9,Hapur,6.757593275358279,2018-09-01,2.254237004309789,2.2048166045602087,0.1111819553448296,True
2018,7,Meerut,13.030254384322513,2018-07-01,4.987925933270425,3.311087718811953,0.4012246039295144,True
2018,8,Meerut,7.590551443277828,2018-08-01,2.6172485686799543,1.6182742870448892,0.5406132978175866,True
2018,9,Meerut,8.438713994373877,2018-09-01,2.9868863564725645,1.8822190234354887,0.47434171997154667,True
2018,7,Mewat,6.283789223560722,2018-07-01,2.0477484234035663,2.17832355063831,-0.08890518470086584,True
2018,7,Muzaffarnagar,12.062184574743432,2018-07-01,4.566031353771239,3.0666259028891774,0.44775158511469654,True
2018,8,Muzaffarnagar,7.453094951568111,2018-08-01,2.557343644266993,1.6075938399223937,0.5161791560433407,True
2018,9,Muzaffarnagar,9.224243644624949,2018-09-01,3.329228094844632,2.1682604666805303,0.5028120025462294,True
2018,7,Panipat,7.165705697190377,2018-07-01,2.4320965108180146,3.0344557679439284,-0.1525383925584771,True
2018,7,Rewari,6.771370595621486,2018-07-01,2.260241299332271,2.2212960391699275,-0.17427918763936281,True
2018,7,Shamli,11.133358418460816,2018-07-01,4.161239553887422,4.04845974768428,0.18456614339788405,True
2018,7,Delhi,6.906520667255566,2018-07-01,2.319141062631508,2.498522331382389,-0.13781565303451862,True
2019,7,Hapur,6.443703209200213,2019-07-01,2.117440550004175,2.067763093812829,0.08063361618379457,True
2019,7,Meerut,8.717411233292472,2019-07-01,3.108345421983831,1.968948470714312,0.40359768040702626,True
2019,8,Meerut,6.4635487892214325,2019-08-01,2.1260894537868578,1.2675556446667071,0.36266775416593483,True
2019,7,Muzaffarnagar,8.563413325697184,2019-07-01,3.041231581818814,1.959071081720832,0.414985790128336,True
2019,8,Muzaffarnagar,8.84680073449929,2019-08-01,3.164734670634189,2.0487788872719195,0.465601708992269,True
2020,8,Alwar,7.254876200504566,2020-08-01,2.470957914848193,2.226268712202527,-0.008885020713985151,True
2020,7,Gurgaon,8.235866468760275,2020-07-01,2.898483360454734,1.9797626665810015,0.23993277240490385,True
2020,8,Gurgaon,8.816320542125933,2020-08-01,3.151451095609777,2.1706807958990195,0.3596636670638242,True
2020,7,Jhajjar,6.638901562299781,2020-07-01,2.2025099595498387,2.3889748791383267,-0.11436124903302065,True
2020,8,Jhajjar,6.811244696058253,2020-08-01,2.2776188341652115,2.4688377843760274,0.057245530912035235,True
2020,7,Jind,7.277127290925672,2020-07-01,2.480655164306569,3.100102109085721,-0.09306760642419303,True
2020,7,Meerut,8.116390244734864,2020-07-01,2.846414417908878,1.7819131834512092,0.31248761362267835,True
2020,8,Meerut,9.78254843947868,2020-08-01,3.5725429511974087,2.300414837324504,0.4330254050735576,True
2020,8,Mewat,8.473175940334157,2020-08-01,3.001905219839409,3.1784087448236917,0.030460560168813083,True
2020,7,Muzaffarnagar,9.078322849446728,2020-07-01,3.265634341674424,2.122068455627389,0.4581651289143099,True
2020,8,Muzaffarnagar,10.365736157783578,2020-08-01,3.826702036367429,2.5296060495393826,0.5133290760587466,True
2020,8,Rewari,8.561116378153525,2020-08-01,3.040230548929993,2.988208190312998,0.010557831832806008,True
2020,7,Rohtak,6.434933700388478,2020-07-01,2.1136187096824006,2.5384757519679493,-0.11107403721293012,True
2020,8,Delhi,6.6019724951155725,2020-08-01,2.186415899889252,2.3554688164686546,0.05447614184688313,True
2021,7,Alwar,9.126082815950916,2021-07-01,3.286448616415561,2.9765140186429533,0.12607643519761577,True
2021,9,Alwar,6.820999074904692,2021-09-01,2.281869890773911,2.0523091535059463,0.24039150283079694,True
2021,7,Baghpat,9.767283176702838,2021-07-01,3.5658901958320097,3.3015928096853733,0.07670583033320429,True
2021,9,Baghpat,8.256435881058374,2021-09-01,2.9074477176386706,2.6795068295635467,0.33831431380837484,True
2021,7,Bharatpur,8.55751996475362,2021-07-01,3.0386631957246304,3.6033132029818464,0.04449911504309819,True
2021,9,GautamBuddhaNagar,7.451615117490292,2021-09-01,2.556698717661688,3.6671836969440488,-0.07342431716609872,True
2021,7,Gurgaon,15.323570666774629,2021-07-01,5.987376281860946,4.310991421335434,0.49548831682236,True
2021,9,Gurgaon,12.49896897872289,2021-09-01,4.756386399063727,3.381946911018697,0.8100929713423417,True
2021,7,Jhajjar,11.930632834152508,2021-07-01,4.508699779405619,4.841135425897423,0.25091240471406495,True
2021,9,Jhajjar,8.417658309969637,2021-09-01,2.9777100770039824,3.213241436686024,0.42075278269530186,True
2021,7,Jind,11.007329168338927,2021-07-01,4.106314736525448,5.00952955929534,-0.010027521490847105,True
2021,9,Jind,9.814512563248476,2021-09-01,3.5864732384798743,4.398946849920647,0.41052478309157925,True
2021,7,Meerut,8.287245952554288,2021-07-01,2.920875057309309,1.835082784847723,0.21838482685994368,True
2021,8,Meerut,6.359023083241716,2021-08-01,2.0805360976809157,1.2350276700759812,0.09405092240023594,True
2021,9,Meerut,6.467279766003291,2021-09-01,2.127715451070244,1.2687167094671918,0.32463970297352424,True
2021,7,Mewat,10.03333642950622,2021-07-01,3.681838884764555,3.891071059717724,0.20201452483098015,True
2021,7,Muzaffarnagar,10.358182417288903,2021-07-01,3.8234100401310913,2.527214872435417,0.33228425351429436,True
2021,9,Panipat,6.434547395507495,2021-09-01,2.1134503541219773,2.653421708651704,0.06812059299177088,True
2021,7,Rewari,11.424534649618211,2021-07-01,4.288137089983214,4.215192652365805,0.31145962387511344,True
2021,9,Rewari,6.757574039200942,2021-09-01,2.254228620998554,2.215384167849366,0.35046224491277883,True
2021,7,Rohtak,9.76311744389034,2021-07-01,3.5640747274888755,4.192058829457239,0.018556401028881193,True
2021,9,Rohtak,9.14407835031549,2021-09-01,3.294291251655789,3.884493908668752,0.35452465344349143,True
2021,7,Shamli,8.438712295264967,2021-07-01,2.9868856159837773,2.893133247544219,0.061605295802725814,True
2021,7,Sonipat,8.982208323414609,2021-07-01,3.2237466625599227,3.699877971046958,0.03968095032488909,True
2021,9,Sonipat,9.338375889923835,2021-09-01,3.378968077603321,3.875699665560696,0.37494510129394304,True
2021,7,Delhi,7.933598953549581,2021-07-01,2.76675213098738,2.9809654139118584,0.050740404068213674,True
2021,8,Delhi,6.527858104276401,2021-08-01,2.154116101415497,2.3206555255507237,0.04804875419540081,True
2021,9,Delhi,7.360195219847891,2021-09-01,2.5168570049132355,2.711624051610135,0.29242025585077663,True
2022,7,Alwar,6.988668102959883,2022-07-01,2.3549417430168185,2.119534707485633,0.24856292192839236,True
2022,9,Alwar,6.328957152934303,2022-09-01,2.067433062239893,1.8550288855318215,0.1930219712300283,True
2022,7,Gurgaon,7.762278257358458,2022-07-01,2.692088844968277,1.8239939683554276,0.6152579807068977,True
2022,9,Gurgaon,6.232441608111063,2022-09-01,2.02537061509464,1.3208128130524397,0.26452263990083336,True
2022,7,Jhajjar,7.290104910571087,2022-07-01,2.4863109417402063,2.690739098920643,0.30473282277523134,True
2022,9,Jhajjar,6.9333199799060825,2022-09-01,2.3308204731757463,2.525406831330156,0.17057521206496207,True
2022,7,Jind,7.515952977441972,2022-07-01,2.5847378054439982,3.222352951435737,0.29089704817726286,True
2022,7,Meerut,6.381343651322588,2022-07-01,2.090263626203633,1.241973740084119,0.5294557845159543,True
2022,9,Meerut,6.970273150627812,2022-09-01,2.3469250374009074,1.4252462050684431,0.3798085297197236,True
2022,10,Meerut,6.440010660598356,2022-10-01,2.1158313001089235,1.2602306747697014,0.46540752833613125,True
2022,9,Mewat,6.86161981307798,2022-09-01,2.299572817857256,2.4422695282476288,0.11366157063908296,True
2022,9,Muzaffarnagar,7.629402131525179,2022-09-01,2.634180090166506,1.6634048241990234,0.3167186184056607,True
2022,7,Rewari,9.08985274092805,2022-07-01,3.27065918458353,3.214773518931514,0.3488539662718837,True
2022,9,Rewari,8.109753161172073,2022-09-01,2.843521910001785,2.794797517657366,0.2996952764982694,True
2022,7,Rohtak,9.96049977454447,2022-07-01,3.650095936463568,4.290126756867293,0.3899619628508592,True
2022,9,Rohtak,7.1852404296398165,2022-09-01,2.440609944096105,2.911260010901596,0.2194948396966506,True
2022,7,Sonipat,6.660932467509342,2022-07-01,2.212111250073934,2.553982912664316,0.3136621345752136,True
2023,7,Alwar,7.71931040012342,2023-07-01,2.673363019742884,2.412479885003103,0.34881816153595113,True
2023,7,Baghpat,13.30259051791302,2023-07-01,5.10661276497067,4.757242986065716,0.3343014907541841,True
2023,7,Bulandshahr,6.441809732120695,2023-07-01,2.116615353609917,2.28747265288152,0.14916558713306813,True
2023,8,Bulandshahr,6.466703766716584,2023-08-01,2.1274644247760115,2.298931196700788,0.32517864748225167,True
2023,7,Gurgaon,9.014493762725785,2023-07-01,3.237816982393632,2.2358622844851395,0.46161192808171886,True
2023,7,Hapur,7.477243103913121,2023-07-01,2.56786765243094,2.519036601132268,0.21840467884347228,True
2023,7,Jind,6.670421963737857,2023-07-01,2.21624686816818,2.78953988109066,-0.032487097166305746,True
2023,7,Meerut,14.209923415865388,2023-07-01,5.502037586258956,3.6781959236676967,0.7853758735458164,True
2023,8,Meerut,7.337834738375198,2023-08-01,2.5071120817321035,1.53962987628798,0.9888385925405346,True
2023,7,Mewat,7.220165434383577,2023-07-01,2.4558306131476297,2.6060488023980493,0.37557800961143445,True
2023,7,Muzaffarnagar,14.258024553903528,2023-07-01,5.523000546993014,3.761730836112783,0.6860023573649743,True
2023,8,Muzaffarnagar,6.945531986052951,2023-08-01,2.3361425885306453,1.4469220584631002,0.8566676433100525,True
2023,7,Panipat,11.1381400689002,2023-07-01,4.163323445339747,5.104640556163763,0.27220566556641146,True
2023,7,Rewari,6.958313820402949,2023-07-01,2.341713040759359,2.301401846406944,0.3879070074097905,True
2023,7,Rohtak,6.794847413897514,2023-07-01,2.2704727333430585,2.7172961753225406,0.2723876968165505,True
2023,7,Shamli,6.847769346929366,2023-07-01,2.2935366451207275,2.211018244538502,0.01992410158623818,True
2023,7,Sonipat,8.904118796830536,2023-07-01,3.189714459865984,3.661329169362536,0.2981270221288256,True
2023,7,Delhi,8.893627766239385,2023-07-01,3.1851423630027518,3.431913765066651,0.2905714147144436,True
2024,7,Alwar,6.518919271903226,2024-07-01,2.150220468179156,1.931192675773615,-0.15836349414469653,True
2024,8,Alwar,13.697508202580645,2024-08-01,5.278721872042281,4.809390416016881,0.21877574889760212,True
2024,9,Alwar,6.370720214266667,2024-09-01,2.0856338252686237,1.8717734505031869,0.38786285444820384,True
2024,9,Baghpat,6.491533223866667,2024-09-01,2.138285352440393,1.9528144613249725,-0.083326494415304,True
2024,8,Bharatpur,9.529381578709677,2024-08-01,3.4622102817861924,4.088163749478315,0.08654406307495295,True
2024,9,Bulandshahr,11.315805478700002,2024-09-01,4.240751821493353,4.530937593125694,0.2003543514109147,True
2024,9,Faridabad,8.04692352,2024-09-01,2.8161401191638893,4.167947815914589,-0.025180493673995403,True
2024,9,GautamBuddhaNagar,6.880459562866666,2024-09-01,2.3077833706875563,3.3336906962518102,-0.08863115203374645,True
2024,8,Gurgaon,12.45413243548387,2024-08-01,4.736846181644646,3.367199647879263,0.34380727373969727,True
2024,9,Hapur,6.655346092533334,2024-09-01,2.209676651558304,2.160172517725262,-0.05930259500692936,True
2024,8,Jhajjar,8.201963052225805,2024-08-01,2.8837079098406764,3.113289384325422,-0.11073103964927815,True
2024,7,Meerut,8.641385934645161,2024-07-01,3.0752128306286126,1.945289706973152,0.18527737020534515,True
2024,9,Meerut,8.842987285466668,2024-09-01,3.1630727311127416,2.008027227428173,0.29429859585192597,True
2024,8,Mewat,9.752330117870969,2024-08-01,3.559373502091874,3.7627107981038144,0.043893355473876926,True
2024,9,Mewat,7.246533993666666,2024-09-01,2.467322297033088,2.618093639214215,0.231075964346635,True
2024,7,Muzaffarnagar,7.856386891558064,2024-07-01,2.733102336206217,1.735258068498631,0.14323394423485444,True
2024,9,Muzaffarnagar,7.824824027000001,2024-09-01,2.71934692173223,1.7252666742853924,0.20557056055012315,True
2024,9,Palwal,6.860634416666667,2024-09-01,2.2991433721700987,2.976445955908249,-0.062313843283873495,True
2024,8,Panipat,7.825915225806452,2024-08-01,2.719822477169495,3.3785157561748997,-0.1495075718203783,True
2024,8,Rewari,9.857599721290324,2024-08-01,3.605251056199223,3.5437557095810885,-0.04292363470144663,True
2024,9,Rewari,8.093118093333333,2024-09-01,2.836272179784688,2.787669334546036,0.18028327342650974,True
2024,8,Rohtak,6.298971151290322,2024-08-01,2.0543648605159395,2.47092378137739,-0.24236097880109567,True
2024,8,Sonipat,6.734402565806452,2024-08-01,2.2441302593644936,2.590251339083076,-0.20846564221108768,True
2024,8,Delhi,8.615761082806452,2024-08-01,3.0640452619427125,3.301393179560621,0.03304355962601946,True
