YEAR,MONTH,DISTRICT_NAME,RAINFALL,DATE,RAINFALL_STANDARDIZED,RAINFALL_STANDARDIZED_DISTRICT
2013,11,Gautam Buddha Nagar,0.0,2013-11-01,-0.692953385744588,-0.6916267709956004
2013,12,Gautam Buddha Nagar,0.0312932883539507,2013-12-01,-0.6792983832858163,-0.6728292344105747
2013,1,Ghaziabad,1.2638810334667083,2013-01-01,-0.14145178500584824,-0.07043833007325666
2013,2,Ghaziabad,3.975918190819877,2013-02-01,1.0419608890815752,1.3688426455060498
2013,3,Ghaziabad,0.412578244363108,2013-03-01,-0.5129225472628057,-0.5222256167969456
2013,4,Ghaziabad,0.0531977812449137,2013-04-01,-0.669740234557529,-0.7129492070539873
2013,5,Ghaziabad,0.2468347703256914,2013-05-01,-0.5852456447879834,-0.610185853020734
2013,6,Ghaziabad,7.786417451997598,2013-06-01,2.7046936831556256,3.39107861642638
2013,7,Ghaziabad,3.6327886711205206,2013-07-01,0.8922343923907817,1.1867434480360068
2013,8,Ghaziabad,4.0666463524103165,2013-08-01,1.0815506329136861,1.4169921764121265
2013,9,Ghaziabad,0.9141006847222646,2013-09-01,-0.2940804083742965,-0.25606712952182364
2013,10,Ghaziabad,0.6630193879527431,2013-10-01,-0.4036411450396253,-0.389316238142755
2013,11,Ghaziabad,0.0,2013-11-01,-0.692953385744588,-0.741181325585711
2013,12,Ghaziabad,0.3616032235084041,2013-12-01,-0.5351657844462525,-0.5492781140486932
2013,1,Gurugram,0.5618574532770342,2013-01-01,-0.4477837244677316,-0.5037233083139007
2013,2,Gurugram,2.505040845168488,2013-02-01,0.40013528276476285,0.2652503666941891
2013,3,Gurugram,0.144725784178703,2013-03-01,-0.6298014754545863,-0.6687943324319989
2013,4,Gurugram,0.2376189162333806,2013-04-01,-0.5892670345782416,-0.6320338426927539
2013,5,Gurugram,0.0101536589284097,2013-05-01,-0.6885227795371244,-0.7220484010593762
2013,6,Gurugram,2.6972742944955828,2013-06-01,0.48401743006515185,0.34132268318545467
2013,7,Gurugram,5.976839065071075,2013-07-01,1.9150739716272211,1.63914098720139
2013,8,Gurugram,7.047362628963686,2013-08-01,2.382202952505996,2.0627780162869302
2013,9,Gurugram,1.793883760397633,2013-09-01,0.0898178871851788,-0.016174988867326323
2013,10,Gurugram,1.120398301751383,2013-10-01,-0.2040612823588706,-0.2826925961918774
2013,11,Gurugram,0.0067061323672533,2013-11-01,-0.6900271271511177,-0.7234126866849547
2013,12,Gurugram,0.066190896495696,2013-12-01,-0.6640706156063413,-0.6998728510370628
2013,1,Hapur,0.9095973141731756,2013-01-01,-0.2960454794535973,-0.3122104088314919
2013,2,Hapur,2.0622126438788007,2013-02-01,0.20690470536330818,0.16239748231099177
2013,3,Hapur,0.466386858494051,2013-03-01,-0.4894428557088064,-0.49470943889028157
2013,4,Hapur,0.0123516847689946,2013-04-01,-0.6875636585934207,-0.6816657206197597
2013,5,Hapur,0.0086811425224427,2013-05-01,-0.6891653203566328,-0.6831771253964343
2013,6,Hapur,2.013071286678314,2013-06-01,0.18546159763329853,0.14216273850035802
2013,7,Hapur,1.769916923296067,2013-07-01,0.07935982295590303,0.04204002049311527
2013,8,Hapur,5.215265921046657,2013-08-01,1.5827572449040928,1.460717856827203
2013,9,Hapur,0.9838996877272924,2013-09-01,-0.263623220658096,-0.28161521205547224
2013,10,Hapur,0.2154143318053215,2013-10-01,-0.5989561299373387,-0.5980514113216736
2013,11,Hapur,0.0123516842722892,2013-11-01,-0.6875636588101609,-0.6816657208242861
2013,12,Hapur,0.3258002986831049,2013-12-01,-0.5507885921547608,-0.5525982149244253
2013,1,Jhajjar,0.8877303513788408,2013-01-01,-0.30558725171304135,-0.2760877282717109
2013,2,Jhajjar,2.6740116035299644,2013-02-01,0.4738666239644864,0.5516656452299674
2013,3,Jhajjar,0.0995461122002652,2013-03-01,-0.6495158795457812,-0.6413281752255388
2013,4,Jhajjar,0.1961221130357848,2013-04-01,-0.6073743981536261,-0.596575362422609
2013,5,Jhajjar,0.0202778334258705,2013-05-01,-0.6841050390270125,-0.6780606803045461
2013,6,Jhajjar,1.463511708378792,2013-06-01,-0.054341816697688484,-0.009273664091093323
2013,7,Jhajjar,2.944617590917054,2013-07-01,0.591947069245097,0.6770630420171031
2013,8,Jhajjar,5.1188116555893295,2013-08-01,1.5406688834292097,1.6845731804751558
2013,9,Jhajjar,1.7027441953619322,2013-09-01,0.05004862514478484,0.10158541698195664
2013,10,Jhajjar,1.1054416781151166,2013-10-01,-0.21058768924261237,-0.17520144010266722
2013,11,Jhajjar,0.0,2013-11-01,-0.692953385744588,-0.6874573220737837
2013,12,Jhajjar,0.0236976153107099,2013-12-01,-0.6826127979586478,-0.6764759712961484
2013,1,Jind,1.363490492946679,2013-01-01,-0.09798663686509054,0.012049232821224694
2013,2,Jind,4.497587799493756,2013-02-01,1.2695943582311657,1.4955783123478406
2013,3,Jind,0.0812541515596451,2013-03-01,-0.6574976794991213,-0.5948990247519351
2013,4,Jind,0.046857680628697,2013-04-01,-0.6725067731367947,-0.6111806394779861
2013,5,Jind,0.0,2013-05-01,-0.692953385744588,-0.6333607841935404
2013,6,Jind,2.7339531064033507,2013-06-01,0.5000224360306614,0.6607595122435835
2013,7,Jind,2.885690239288153,2013-07-01,0.5662337877810236,0.7325844835386213
2013,8,Jind,6.678978348691618,2013-08-01,2.2214563989322205,2.5281423960408667
2013,9,Jind,1.5110246777534484,2013-09-01,-0.03360926515832408,0.08188473311915036
2013,10,Jind,0.8228351447370744,2013-10-01,-0.3339046402927539,-0.24387068689377878
2013,11,Jind,0.0063308676083882,2013-11-01,-0.6901908760402415,-0.630364059689787
2013,12,Jind,0.0483793774920125,2013-12-01,-0.6718427721479868,-0.61046034226761
2013,1,Karnal,1.589614026969479,2013-01-01,0.0006836395898175809,0.006051607511627483
2013,2,Karnal,4.501211930598531,2013-02-01,1.2711757682315106,1.3395399604190925
2013,3,Karnal,0.0278290370779652,2013-03-01,-0.6808100288232343,-0.7092333194249629
2013,4,Karnal,0.0277875820795695,2013-04-01,-0.6808281179450492,-0.7092523054798237
2013,5,Karnal,0.0183433140477826,2013-05-01,-0.6849491774430698,-0.7135777040544095
2013,6,Karnal,2.3498814324537918,2013-06-01,0.33243059995365587,0.35424794638276264
2013,7,Karnal,2.8630100902049773,2013-07-01,0.5563371771086916,0.5892567323835314
2013,8,Karnal,5.181966788345767,2013-08-01,1.568226980977764,1.651320193829637
2013,9,Karnal,0.4107062458992004,2013-09-01,-0.513739404326159,-0.5338786463361875
2013,10,Karnal,0.4221669570092232,2013-10-01,-0.5087384585445414,-0.5286297330977887
2013,11,Karnal,0.0363589227199554,2013-11-01,-0.6770879652261783,-0.7053267006088657
2013,12,Karnal,0.0632863890740179,2013-12-01,-0.6653380137632859,-0.6929941382342005
2013,1,Meerut,1.292013733233175,2013-01-01,-0.12917592316167462,-0.3254945283425341
2013,2,Meerut,3.905394133712564,2013-02-01,1.0111873199280053,0.5389292590199364
2013,3,Meerut,0.3388896188428325,2013-03-01,-0.5450769936502156,-0.6407579154241341
2013,4,Meerut,0.0535663534204165,2013-04-01,-0.6695794060148139,-0.7351338500082573
2013,5,Meerut,0.4103715204423473,2013-05-01,-0.5138854636627377,-0.6171139575459816
2013,6,Meerut,6.307974171439807,2013-06-01,2.059566638569326,1.3336269368905906
2013,7,Meerut,5.378460422686992,2013-07-01,1.6539680839808832,1.0261731138822727
2013,8,Meerut,9.780501556348415,2013-08-01,3.5748235026851316,2.482229441612814
2013,9,Meerut,2.7036180309454605,2013-09-01,0.48678555516089445,0.14141963886472
2013,10,Meerut,1.709426600125528,2013-10-01,0.05296453006488534,-0.18742752086565598
2013,11,Meerut,0.0122021026412645,2013-11-01,-0.6876289295965458,-0.7488158391719344
2013,12,Meerut,0.2559616882954874,2013-12-01,-0.5812630627752229,-0.6681878585693105
2013,1,Muzaffarnagar,1.671383632767585,2013-01-01,0.03636426719266792,-0.22263791572230654
2013,2,Muzaffarnagar,4.786920016365392,2013-02-01,1.3958460991187693,0.7636018514873304
2013,3,Muzaffarnagar,0.3009792499003871,2013-03-01,-0.561619396457707,-0.6564467797938123
2013,4,Muzaffarnagar,0.0288397309680779,2013-04-01,-0.6803690068571675,-0.7425940054251182
2013,5,Muzaffarnagar,0.1678267465003075,2013-05-01,-0.6197212405577741,-0.698596919541186
2013,6,Muzaffarnagar,7.09808313275377,2013-06-01,2.4043351297361424,1.4952129428841117
2013,7,Muzaffarnagar,5.453908097179186,2013-07-01,1.6868901012852568,0.9747405090284638
2013,8,Muzaffarnagar,12.667575496939882,2013-08-01,4.834614462060451,3.2582656492009736
2013,9,Muzaffarnagar,2.5790629677474497,2013-09-01,0.43243525247029924,0.06469285041619675
2013,10,Muzaffarnagar,1.821935127459226,2013-10-01,0.10205825904592637,-0.17498003187943423
2013,11,Muzaffarnagar,0.0770595649878184,2013-11-01,-0.6593280109524342,-0.7273297581099902
2013,12,Muzaffarnagar,0.29145418179612,2013-12-01,-0.5657757135220118,-0.6594619912351758
2013,1,North East Delhi,0.7169039095601728,2013-01-01,-0.380128330831134,-0.2844029175562757
2013,2,North East Delhi,1.827987720125488,2013-02-01,0.10469934191343899,0.3816087304137831
2013,3,North East Delhi,0.2621778595832086,2013-03-01,-0.5785506014557891,-0.5569771761677688
2013,4,North East Delhi,0.0782301848133405,2013-04-01,-0.6588172044045575,-0.6672400499931078
2013,5,North East Delhi,0.0033769999300279,2013-05-01,-0.6914798128229368,-0.7121089361616295
2013,6,North East Delhi,1.974953466653824,2013-06-01,0.16882867237884167,0.4697037040869983
2013,7,North East Delhi,3.395095706947388,2013-07-01,0.7885157299892611,1.3209727666148492
2013,8,North East Delhi,4.52648389339447,2013-08-01,1.282203331401393,1.9991553693890634
2013,9,North East Delhi,0.9205724025766054,2013-09-01,-0.29125643787257244,-0.16231888808559453
2013,10,North East Delhi,0.6465203752440791,2013-10-01,-0.41084058207404195,-0.32659258248890427
2013,11,North East Delhi,0.0,2013-11-01,-0.692953385744588,-0.7141331950583983
2013,12,North East Delhi,0.0643950854578325,2013-12-01,-0.6648542278576379,-0.6755331573482614
2013,1,North West Delhi,0.9083283332086378,2013-01-01,-0.29659920643795595,-0.3953502021508157
2013,2,North West Delhi,3.3840018276657378,2013-02-01,0.7836748533400953,0.5136338865494201
2013,3,North West Delhi,0.2240602340429059,2013-03-01,-0.5951834418459764,-0.6465904468516638
2013,4,North West Delhi,0.189549025396506,2013-04-01,-0.6102426019314098,-0.6592618025904667
2013,5,North West Delhi,0.0155889002546187,2013-05-01,-0.6861510814006442,-0.7231341129643166
2013,6,North West Delhi,3.327413892745972,2013-06-01,0.7589823895208159,0.49285669902059726
2013,7,North West Delhi,7.757950543636276,2013-07-01,2.6922719875105146,2.119600827064702
2013,8,North West Delhi,6.165233615906008,2013-08-01,1.9972809939692953,1.534808709545255
2013,9,North West Delhi,1.9975865676999087,2013-09-01,0.17870475337545247,0.004588806710852708
2013,10,North West Delhi,1.4377387043449186,2013-10-01,-0.06558801203107359,-0.20096850972117822
2013,11,North West Delhi,0.0117034922043482,2013-11-01,-0.6878465010663463,-0.7245607041944248
2013,12,North West Delhi,0.106963119199199,2013-12-01,-0.6462794268067266,-0.6895845712642512
2013,1,Nuh,0.5284935540409499,2013-01-01,-0.4623422496361301,-0.4492417266516151
2013,2,Nuh,1.7894470553312982,2013-02-01,0.0878819059644006,0.1611758289651684
2013,3,Nuh,0.00793092978257,2013-03-01,-0.68949267990708,-0.7012419505457479
2013,4,Nuh,0.0,2013-04-01,-0.692953385744588,-0.7050812505411012
2013,5,Nuh,0.0051371945488837,2013-05-01,-0.6907117419964858,-0.7025943755405175
2013,6,Nuh,1.114121277961466,2013-06-01,-0.20680029701005104,-0.16574400578310478
2013,7,Nuh,4.673221113380566,2013-07-01,1.3462329430241835,1.5571879021020325
2013,8,Nuh,6.322287029316349,2013-08-01,2.0658121346413796,2.355487589145518
2013,9,Nuh,1.1532616777552498,2013-09-01,-0.18972116331926558,-0.14679644971261033
2013,10,Nuh,0.7208983334161901,2013-10-01,-0.3783853415051686,-0.3561001040659801
2013,11,Nuh,0.0,2013-11-01,-0.692953385744588,-0.7050812505411012
2013,12,Nuh,0.0405333734327746,2013-12-01,-0.6752664201682467,-0.6854593670169129
2013,1,Palwal,0.841010206769551,2013-01-01,-0.32597384970485893,-0.24474191161299572
2013,2,Palwal,2.421237305738032,2013-02-01,0.3635671367766097,0.6748317257136683
2013,3,Palwal,0.08609798959186,2013-03-01,-0.6553840435177676,-0.684044195357892
2013,4,Palwal,0.0454721766213576,2013-04-01,-0.6731113456065484,-0.7076853711275165
2013,5,Palwal,0.0141074977094127,2013-05-01,-0.6867974997370113,-0.7259372615611556
2013,6,Palwal,1.5305888757109642,2013-06-01,-0.025072317292950657,0.1565411477873057
2013,7,Palwal,3.4858820125941308,2013-07-01,0.828130845307513,1.2943750851354336
2013,8,Palwal,5.914364956199162,2013-08-01,1.8878130426827613,2.707569995597594
2013,9,Palwal,1.3151700052122277,2013-09-01,-0.11907155358461059,0.031183523922588073
2013,10,Palwal,0.6298597233910714,2013-10-01,-0.41811055125862706,-0.3676156543493267
2013,11,Palwal,0.0224056283632914,2013-11-01,-0.6831765637330897,-0.7211083719709314
2013,12,Palwal,0.1404714372850233,2013-12-01,-0.6316578836606076,-0.6524029274022722
2013,1,Panipat,1.3705675140503917,2013-01-01,-0.09489853888449667,0.014391547926478692
2013,2,Panipat,4.060684366949967,2013-02-01,1.0789490870103149,1.4163125027614054
2013,3,Panipat,0.0099675732274209,2013-03-01,-0.6886039790798443,-0.6946681964972299
2013,4,Panipat,0.0235480864842732,2013-04-01,-0.6826780457034535,-0.6875908808439438
2013,5,Panipat,0.0,2013-05-01,-0.692953385744588,-0.6998626733696048
2013,6,Panipat,2.371848507722219,2013-06-01,0.3420160568544972,0.536196690031536
2013,7,Panipat,1.2563262947144047,2013-07-01,-0.14474833777049434,-0.045143843303975036
2013,8,Panipat,5.1235445454236,2013-08-01,1.5427341065400915,1.970208871484464
2013,9,Panipat,0.8479416514436404,2013-09-01,-0.3229492748184814,-0.25796842317936963
2013,10,Panipat,0.9150231499825756,2013-10-01,-0.29367788546730106,-0.22300973416104825
2013,11,Panipat,0.0158358454704284,2013-11-01,-0.6860433254661792,-0.6916100193711021
2013,12,Panipat,0.1181085417347569,2013-12-01,-0.6414160589686874,-0.6383118751488955
2013,1,Rewari,0.7361006582936932,2013-01-01,-0.37175172150226654,-0.366675155905806
2013,2,Rewari,2.109140293938773,2013-02-01,0.22738184952615223,0.19581130063850385
2013,3,Rewari,0.0,2013-03-01,-0.692953385744588,-0.6682299254802666
2013,4,Rewari,0.4555019279321035,2013-04-01,-0.49419255640838744,-0.4816266703810381
2013,5,Rewari,0.0,2013-05-01,-0.692953385744588,-0.6682299254802666
2013,6,Rewari,1.2933086216449738,2013-06-01,-0.12861089131692388,-0.1384064849023779
2013,7,Rewari,3.181842879902932,2013-07-01,0.6954616589470778,0.6352601416192802
2013,8,Rewari,7.10426121854013,2013-08-01,2.4070309722327528,2.242138147983526
2013,9,Rewari,1.9483876407146452,2013-09-01,0.15723652474591357,0.1299565445595548
2013,10,Rewari,1.7677268981933594,2013-10-01,0.07840419317919187,0.05594613855279783
2013,11,Rewari,0.0,2013-11-01,-0.692953385744588,-0.6682299254802666
2013,12,Rewari,0.0,2013-12-01,-0.692953385744588,-0.6682299254802666
2013,1,Rohtak,0.9301598418143489,2013-01-01,-0.2870729048132165,-0.19652976439395226
2013,2,Rohtak,4.736135508332934,2013-02-01,1.373685993277314,1.694440638841427
2013,3,Rohtak,0.0453600354733005,2013-03-01,-0.6731602790275149,-0.6361358977956849
2013,4,Rohtak,0.0968399514754613,2013-04-01,-0.6506967280054594,-0.6105584884660623
2013,5,Rohtak,0.0061588498853868,2013-05-01,-0.690265936941607,-0.655612712209028
2013,6,Rohtak,1.6164427787065505,2013-06-01,0.01239051637412447,0.1444447545250509
2013,7,Rohtak,1.7870824656659556,2013-07-01,0.08685010395851894,0.22922580041984592
2013,8,Rohtak,5.225457341560433,2013-08-01,1.5872043285918132,1.937556513814024
2013,9,Rohtak,1.8091361105442048,2013-09-01,0.09647333599572831,0.24018298811683902
2013,10,Rohtak,1.230120887198756,2013-10-01,-0.1561832147962615,-0.04749637357768747
2013,11,Rohtak,0.0,2013-11-01,-0.692953385744588,-0.6586726904831112
2013,12,Rohtak,0.055767067978459,2013-12-01,-0.6686191118341184,-0.6309652419173818
2013,1,Shamli,2.6030345501438266,2013-01-01,0.44289538733566725,0.39109296582444103
2013,2,Shamli,5.491086193493435,2013-02-01,1.7031129728109788,1.6293418656011573
2013,3,Shamli,0.1316659796622491,2013-03-01,-0.6355001946421064,-0.6685035342548779
2013,4,Shamli,0.0138057172298431,2013-04-01,-0.6869291833473729,-0.7190359894553873
2013,5,Shamli,0.3201619425127583,2013-05-01,-0.5532489205963961,-0.5876861018002112
2013,6,Shamli,7.333592538038889,2013-06-01,2.507100983930119,2.4193143923108704
2013,7,Shamli,4.586341163323771,2013-07-01,1.3083223879484425,1.241433449639905
2013,8,Shamli,12.4943195074316,2013-08-01,4.75901323613707,4.631970286679512
2013,9,Shamli,2.765933445096016,2013-09-01,0.5139772367707238,0.4609356841545903
2013,10,Shamli,2.1224246178903887,2013-10-01,0.23317853903256305,0.18503199693388536
2013,11,Shamli,0.1240901549657185,2013-11-01,-0.6388059483771653,-0.6717516605884154
2013,12,Shamli,0.5823142259351669,2013-12-01,-0.4388572966092778,-0.4752886045915865
2013,1,Sonipat,1.3020655634582683,2013-01-01,-0.12478975048188728,-0.09141534461761468
2013,2,Sonipat,3.863676705175922,2013-02-01,0.9929836852444819,1.1731209410309664
2013,3,Sonipat,0.0208684023349515,2013-03-01,-0.6838473409604379,-0.7238767955090393
2013,4,Sonipat,0.0765634242031309,2013-04-01,-0.659544504775588,-0.6963830143744525
2013,5,Sonipat,0.0172546255973077,2013-05-01,-0.6854242327744217,-0.7256607320865166
2013,6,Sonipat,2.9999039027425978,2013-06-01,0.616071562503055,0.7467205270708316
2013,7,Sonipat,2.210144923419081,2013-07-01,0.2714557879470981,0.3568569486349086
2013,8,Sonipat,6.37043396215285,2013-08-01,2.0868213197045957,2.410578671884958
2013,9,Sonipat,1.5271145469612546,2013-09-01,-0.026588360192733574,0.019679817740647126
2013,10,Sonipat,1.1779447383778068,2013-10-01,-0.17895057092645705,-0.15268744191714462
2013,11,Sonipat,0.0080776115258534,2013-11-01,-0.6894286745030286,-0.7301909541402355
2013,12,Sonipat,0.1156814329085811,2013-12-01,-0.6424751415621903,-0.6770724560212474
2013,1,South East Delhi,0.7830221460711572,2013-01-01,-0.35127726628606976,-0.3660818635423127
2013,2,South East Delhi,2.4830139577388763,2013-02-01,0.39052372649082917,0.47147479111625035
2013,3,South East Delhi,0.2779259527883222,2013-03-01,-0.5716788323721272,-0.6149340491959192
2013,4,South East Delhi,0.0351839932302633,2013-04-01,-0.6776006523202658,-0.7345288273573867
2013,5,South East Delhi,0.0,2013-05-01,-0.692953385744588,-0.7518633741859151
2013,6,South East Delhi,2.6868971973657607,2013-06-01,0.47948932534122807,0.5719245479626209
2013,7,South East Delhi,5.517847013088964,2013-07-01,1.7147902070230738,1.9666847114467811
2013,8,South East Delhi,7.961142866842208,2013-08-01,2.7809361010928844,3.1704544517275624
2013,9,South East Delhi,1.6564646400511265,2013-09-01,0.029854280772531307,0.06424819350474184
2013,10,South East Delhi,0.5172062292695045,2013-10-01,-0.4672675373132745,-0.4970447826007179
2013,11,South East Delhi,0.0,2013-11-01,-0.692953385744588,-0.7518633741859151
2013,12,South East Delhi,0.0914935988764609,2013-12-01,-0.6530296390456504,-0.7067860555355007
2014,1,Alwar,0.3329723841995687,2014-01-01,-0.5476590122827412,-0.5490131871595882
2014,2,Alwar,0.2754949162505111,2014-02-01,-0.5727396288447032,-0.5720583176111895
2014,3,Alwar,0.438832182763359,2014-03-01,-0.5014664935124619,-0.5065695487299176
2014,4,Alwar,0.0660348786129838,2014-04-01,-0.6641386948873663,-0.6560396421892372
2014,5,Alwar,0.2502844502574288,2014-05-01,-0.5837403575386201,-0.5821662520468394
2014,6,Alwar,1.876265772467568,2014-06-01,0.1257657417107164,0.06975793701817712
2014,7,Alwar,4.05315000402488,2014-07-01,1.0756614253525283,0.9425622355432075
2014,8,Alwar,4.026004796341267,2014-08-01,1.063816461235269,0.9316785819215988
2014,9,Alwar,4.0729683939544925,2014-09-01,1.08430929131525,0.9505082602649892
2014,10,Alwar,0.0,2014-10-01,-0.692953385744588,-0.6825157979123917
2014,11,Alwar,0.0,2014-11-01,-0.692953385744588,-0.6825157979123917
2014,12,Alwar,0.0792320282777882,2014-12-01,-0.6583800443715304,-0.6507483507237837
2014,1,Baghpat,1.3397388453445127,2014-01-01,-0.10835080194544433,-0.1684184816654812
2014,2,Baghpat,1.875474047714046,2014-02-01,0.1254202681595276,0.052168575287654576
2014,3,Baghpat,0.8659478242118512,2014-03-01,-0.3150921800113789,-0.36350024314059437
2014,4,Baghpat,0.3562306428949038,2014-04-01,-0.537510140228154,-0.5733744728119868
2014,5,Baghpat,0.9291936004113768,2014-05-01,-0.28749452968638795,-0.3374590205835093
2014,6,Baghpat,1.3643559719125429,2014-06-01,-0.09760898024833567,-0.15828246768643522
2014,7,Baghpat,2.7450395029398704,2014-07-01,0.5048600475418845,0.4102090470505509
2014,8,Baghpat,1.3238896720351712,2014-08-01,-0.11526667790135788,-0.17494432219263836
2014,9,Baghpat,2.7647710661093394,2014-09-01,0.5134700261592481,0.418333447742137
2014,10,Baghpat,0.0465429742490091,2014-10-01,-0.6726440970364063,-0.7008872647642984
2014,11,Baghpat,0.0,2014-11-01,-0.692953385744588,-0.720051168248753
2014,12,Baghpat,0.1458144596507472,2014-12-01,-0.6293264257864459,-0.6600125850582017
2014,1,Bharatpur,0.586354821199371,2014-01-01,-0.43709416012954627,-0.3734091210265512
2014,2,Bharatpur,0.7020002933485168,2014-02-01,-0.3866316076268773,-0.3157149292134658
2014,3,Bharatpur,0.7309157079265963,2014-03-01,-0.37401420377036537,-0.3012893624876791
2014,4,Bharatpur,0.0839456518491109,2014-04-01,-0.6563232282028963,-0.6240552591456815
