YEAR,MONTH,DISTRICT_NAME,RAINFALL,DATE,RAINFALL_STANDARDIZED,RAINFALL_STANDARDIZED_DISTRICT
2013,12,Faridabad,0.1232094687800253,2013-12-01,-0.6370943218159161,-0.648403491646507
2013,1,GautamBuddhaNagar,0.7202467303122243,2013-01-01,-0.3768994661277775,-0.2632065864598935
2013,2,GautamBuddhaNagar,3.123377297605787,2013-02-01,0.6704090545364405,1.1399614602381523
2013,3,GautamBuddhaNagar,0.2975225256335351,2013-03-01,-0.5611269348622776,-0.5100317505370155
2013,4,GautamBuddhaNagar,0.0450261235237121,2013-04-01,-0.6711674116327486,-0.657462309728702
2013,5,GautamBuddhaNagar,0.0,2013-05-01,-0.6907902500505426,-0.6837526905573664
2013,6,GautamBuddhaNagar,2.090427695711454,2013-06-01,0.22023920766915037,0.5368307377739413
2013,7,GautamBuddhaNagar,1.8797902397571071,2013-07-01,0.12844128149967612,0.41384127076143123
2013,8,GautamBuddhaNagar,2.1402650523570275,2013-08-01,0.2419588299704361,0.5659303577982164
2013,9,GautamBuddhaNagar,0.2212507704893748,2013-09-01,-0.5943669344426815,-0.5545661970379365
2013,10,GautamBuddhaNagar,0.0179008072422396,2013-10-01,-0.6829888978449157,-0.673300557379809
2013,11,GautamBuddhaNagar,0.0,2013-11-01,-0.6907902500505426,-0.6837526905573664
2013,12,GautamBuddhaNagar,0.0312932883539507,2013-12-01,-0.6771523196031741,-0.665480798512889
2013,1,Ghaziabad,1.2638810334667083,2013-01-01,-0.13997815791094673,-0.07043833007325666
2013,2,Ghaziabad,3.975918190819877,2013-02-01,1.0419549679502778,1.3688426455060498
2013,3,Ghaziabad,0.412578244363108,2013-03-01,-0.5109844930754649,-0.5222256167969456
2013,4,Ghaziabad,0.0531977812449137,2013-04-01,-0.6676061208415435,-0.7129492070539873
2013,5,Ghaziabad,0.2468347703256914,2013-05-01,-0.5832171694711417,-0.610185853020734
2013,6,Ghaziabad,7.786417451997598,2013-06-01,2.702608949273727,3.39107861642638
2013,7,Ghaziabad,3.6327886711205206,2013-07-01,0.8924156651077877,1.1867434480360068
2013,8,Ghaziabad,4.0666463524103165,2013-08-01,1.081495215155772,1.4169921764121265
2013,9,Ghaziabad,0.9141006847222646,2013-09-01,-0.2924159590802444,-0.25606712952182364
2013,10,Ghaziabad,0.6630193879527431,2013-10-01,-0.4018397186815754,-0.389316238142755
2013,11,Ghaziabad,0.0,2013-11-01,-0.6907902500505426,-0.741181325585711
2013,12,Ghaziabad,0.3616032235084041,2013-12-01,-0.5331999209047952,-0.5492781140486932
2013,1,Gurgaon,1.00833099695944,2013-01-01,-0.2513494393272259,-0.3974582285277506
2013,2,Gurgaon,3.034631008548396,2013-02-01,0.6317325273547272,0.26901552951914887
2013,3,Gurgaon,0.2894515683574061,2013-03-01,-0.5646443393846321,-0.633906075156
2013,4,Gurgaon,0.4752378324667613,2013-04-01,-0.4836768130786294,-0.5727988013434914
2013,5,Gurgaon,0.0203073178568194,2013-05-01,-0.681940116265579,-0.7224307650153167
2013,6,Gurgaon,4.096742373704911,2013-06-01,1.094611364552273,0.6183563719174562
2013,7,Gurgaon,8.115904927253723,2013-07-01,2.8462029116594283,1.940305913419225
2013,8,Gurgaon,8.322566676524378,2013-08-01,2.9362681847878394,2.0082793783026176
2013,9,Gurgaon,2.113107489794493,2013-09-01,0.23012329050399496,-0.034084326948257415
2013,10,Gurgaon,1.689431631757367,2013-10-01,0.045481081644853344,-0.17343626875588927
2013,11,Gurgaon,0.0134122647345066,2013-11-01,-0.6849450499066019,-0.7246986285794872
2013,12,Gurgaon,0.132381792991392,2013-12-01,-0.6330969304832939,-0.6855681601705881
2013,1,Hapur,1.1367541878454146,2013-01-01,-0.1953813184534431,-0.24940483582716277
2013,2,Hapur,3.1816675141453743,2013-02-01,0.6958125183698787,0.6434636578268519
2013,3,Hapur,0.4572665354897899,2013-03-01,-0.49150888542106835,-0.5460888609212787
2013,4,Hapur,0.0245343829194704,2013-04-01,-0.6800979187097042,-0.7350322749290591
2013,5,Hapur,0.1033256433663829,2013-05-01,-0.6457598933260652,-0.7006297244035428
2013,6,Hapur,5.350865119695664,2013-06-01,1.641170696663033,1.5905982740455349
2013,7,Hapur,2.903877004260017,2013-07-01,0.5747486145095718,0.5221722608161518
2013,8,Hapur,5.018621500821844,2013-08-01,1.4963755791115363,1.4455310696340986
2013,9,Hapur,1.211204302807649,2013-09-01,-0.1629352080233336,-0.21689775538333003
2013,10,Hapur,0.4813605296996332,2013-10-01,-0.4810084799182487,-0.5355687239357292
2013,11,Hapur,0.0061758421361446,2013-11-01,-0.6880987558057061,-0.7430481465281517
2013,12,Hapur,0.366253676433717,2013-12-01,-0.5311732066513483,-0.5858277160225737
2013,1,Jhajjar,0.8877303513788408,2013-01-01,-0.30390841611907565,-0.2760877282717109
2013,2,Jhajjar,2.6740116035299644,2013-02-01,0.47457095622211415,0.5516656452299674
2013,3,Jhajjar,0.0995461122002652,2013-03-01,-0.6474070510994562,-0.6413281752255388
2013,4,Jhajjar,0.1961221130357848,2013-04-01,-0.6053182566147581,-0.596575362422609
2013,5,Jhajjar,0.0202778334258705,2013-05-01,-0.6819529658777391,-0.6780606803045461
2013,6,Jhajjar,1.463511708378792,2013-06-01,-0.05297709784918041,-0.009273664091093323
2013,7,Jhajjar,2.944617590917054,2013-07-01,0.5925037727700018,0.6770630420171031
2013,8,Jhajjar,5.1188116555893295,2013-08-01,1.540039458304263,1.6845731804751558
2013,9,Jhajjar,1.7027441953619322,2013-09-01,0.051282831031549216,0.10158541698195664
2013,10,Jhajjar,1.1054416781151166,2013-10-01,-0.20902762577034228,-0.17520144010266722
2013,11,Jhajjar,0.0,2013-11-01,-0.6907902500505426,-0.6874573220737837
2013,12,Jhajjar,0.0236976153107099,2013-12-01,-0.6804625904667855,-0.6764759712961484
2013,1,Jind,1.265775203704834,2013-01-01,-0.13915265943118177,0.02299232644466733
2013,2,Jind,5.103772095271519,2013-02-01,1.5334850663447674,1.987598226986048
2013,3,Jind,0.038217298446163,2013-03-01,-0.6741347662228324,-0.6053738687512205
2013,4,Jind,0.061155637105306,2013-04-01,-0.6641380070560355,-0.593632119929748
2013,5,Jind,0.0,2013-05-01,-0.6907902500505426,-0.6249366594859035
2013,6,Jind,1.5695039788881937,2013-06-01,-0.006784598140743785,0.17846596562363415
2013,7,Jind,3.372796696760962,2013-07-01,0.7791085424083594,1.101541104564139
2013,8,Jind,7.718370517415385,2013-08-01,2.6729534093863156,3.325967077408233
2013,9,Jind,2.7363277037938434,2013-09-01,0.5017289407566072,0.7757433578691414
2013,10,Jind,1.3390906131075275,2013-10-01,-0.10720106511980756,0.06052124842728592
2013,11,Jind,0.0066244314114252,2013-11-01,-0.6879032560785278,-0.6215457247336595
2013,12,Jind,0.0847050143826392,2013-12-01,-0.6538749511012092,-0.5815775907416749
2013,1,Meerut,1.2740394011620553,2013-01-01,-0.13555103889037737,-0.3473985709583601
2013,2,Meerut,3.806462071037718,2013-02-01,0.9681042831219359,0.44068106444423716
2013,3,Meerut,0.3115754704321584,2013-03-01,-0.5550025198894376,-0.646913431822802
2013,4,Meerut,0.057778671508034,2013-04-01,-0.6656097226973525,-0.7258939634464154
2013,5,Meerut,0.4634718645003534,2013-05-01,-0.4888045404991828,-0.5996438917573952
2013,6,Meerut,5.712802976121505,2013-06-01,1.7989068622067261,1.0339266009427912
2013,7,Meerut,5.713616257052748,2013-07-01,1.7992612982330396,1.0341796906609484
2013,8,Meerut,11.020132675286265,2013-08-01,4.111894633890505,2.685546018204009
2013,9,Meerut,3.0198953092098235,2013-09-01,0.6253105610723817,0.1959046871613867
2013,10,Meerut,1.949956568258424,2013-10-01,0.15902047461689167,-0.13705589753970207
2013,11,Meerut,0.0152526283015807,2013-11-01,-0.68414300091636,-0.7391278951371716
2013,12,Meerut,0.218275346823277,2013-12-01,-0.5956636540635383,-0.6759480508346096
2013,1,Mewat,0.5284935540409499,2013-01-01,-0.46046743289019315,-0.4506254345498544
2013,2,Mewat,1.7894470553312982,2013-02-01,0.08906881122243786,0.12536277143285046
2013,3,Mewat,0.00793092978257,2013-03-01,-0.6873338709211183,-0.688412102925338
2013,4,Mewat,0.0,2013-04-01,-0.6907902500505426,-0.692034855082783
2013,5,Mewat,0.0051371945488837,2013-05-01,-0.6885514088920222,-0.6896882471634841
2013,6,Mewat,1.114121277961466,2013-06-01,-0.2052449686818117,-0.18311782088326412
2013,7,Mewat,4.673221113380566,2013-07-01,1.345846609220662,1.442635648232448
2013,8,Mewat,6.322287029316349,2013-08-01,2.064526155143774,2.195908879557071
2013,9,Mewat,1.1532616777552498,2013-09-01,-0.1881871879835288,-0.16523896283211678
2013,10,Mewat,0.7208983334161901,2013-10-01,-0.37661549092802665,-0.3627372740574679
2013,11,Mewat,0.0,2013-11-01,-0.6907902500505426,-0.692034855082783
2013,12,Mewat,0.0405333734327746,2013-12-01,-0.6731253974016005,-0.6735197036342324
2013,1,Muzaffarnagar,1.671383632767585,2013-01-01,0.037615581792206844,-0.22263791572230654
2013,2,Muzaffarnagar,4.786920016365392,2013-02-01,1.3953977370315365,0.7636018514873304
2013,3,Muzaffarnagar,0.3009792499003871,2013-03-01,-0.5596204595889269,-0.6564467797938123
2013,4,Muzaffarnagar,0.0288397309680779,2013-04-01,-0.678221604639591,-0.7425940054251182
2013,5,Muzaffarnagar,0.1678267465003075,2013-05-01,-0.617649662519722,-0.698596919541186
2013,6,Muzaffarnagar,7.09808313275377,2013-06-01,2.4026259157169814,1.4952129428841117
2013,7,Muzaffarnagar,5.453908097179186,2013-07-01,1.686077864746972,0.9747405090284638
2013,8,Muzaffarnagar,12.667575496939882,2013-08-01,4.829866818967441,3.2582656492009736
2013,9,Muzaffarnagar,2.5790629677474497,2013-09-01,0.43319138382856653,0.06469285041619675
2013,10,Muzaffarnagar,1.821935127459226,2013-10-01,0.10322744047987842,-0.17498003187943423
2013,11,Muzaffarnagar,0.0770595649878184,2013-11-01,-0.6572069150004994,-0.7273297581099902
2013,12,Muzaffarnagar,0.29145418179612,2013-12-01,-0.5637715802651291,-0.6594619912351758
2013,1,Palwal,0.7643796736674924,2013-01-01,-0.3576658846291168,-0.3103386252301539
2013,2,Palwal,2.493963080591389,2013-02-01,0.3961039953449352,0.6221631013747873
2013,3,Palwal,0.1034118340861412,2013-03-01,-0.6457223305417398,-0.6666982255665994
2013,4,Palwal,0.0404774283369382,2013-04-01,-0.6731497788381967,-0.7006291951798909
2013,5,Palwal,0.0081390700032634,2013-05-01,-0.6872431613152434,-0.7180643618570235
2013,6,Palwal,1.6957526832818983,2013-06-01,0.04823585960461058,0.19180942735976617
2013,7,Palwal,4.400039100358563,2013-07-01,1.2267911347391554,1.6498204969983632
2013,8,Palwal,7.13427403304846,2013-08-01,2.4183982748076596,3.1239782539876813
2013,9,Palwal,1.8709036454558368,2013-09-01,0.1245684141415416,0.28624174787687723
2013,10,Palwal,0.7853376057840162,2013-10-01,-0.34853220659269724,-0.2990391945079976
2013,11,Palwal,0.0174898823102315,2013-11-01,-0.6831679830717039,-0.713022888525064
2013,12,Palwal,0.1577334057900213,2013-12-01,-0.6220484421248412,-0.637410849656898
2013,1,Panipat,1.3705675140503917,2013-01-01,-0.09348311445569031,0.014391547926478692
2013,2,Panipat,4.060684366949967,2013-02-01,1.0788969218055555,1.4163125027614054
2013,3,Panipat,0.0099675732274209,2013-03-01,-0.6864462811819767,-0.6946681964972299
2013,4,Panipat,0.0235480864842732,2013-04-01,-0.6805277566363408,-0.6875908808439438
2013,5,Panipat,0.0,2013-05-01,-0.6907902500505426,-0.6998626733696048
2013,6,Panipat,2.371848507722219,2013-06-01,0.34288523378293373,0.536196690031536
2013,7,Panipat,1.2563262947144047,2013-07-01,-0.14327058919802013,-0.045143843303975036
2013,8,Panipat,5.1235445454236,2013-08-01,1.5421020993934564,1.970208871484464
2013,9,Panipat,0.8479416514436404,2013-09-01,-0.3212487325527423,-0.25796842317936963
2013,10,Panipat,0.9150231499825756,2013-10-01,-0.2920139394229319,-0.22300973416104825
2013,11,Panipat,0.0158358454704284,2013-11-01,-0.6838888289963467,-0.6916100193711021
2013,12,Panipat,0.1181085417347569,2013-12-01,-0.6393173572308468,-0.6383118751488955
2013,1,Rewari,0.4257422839441607,2013-01-01,-0.5052474719550835,-0.49782726111124465
2013,2,Rewari,2.0422954878636768,2013-02-01,0.199262706398922,0.19487128141650964
2013,3,Rewari,0.0,2013-03-01,-0.6907902500505426,-0.6802592768751009
2013,4,Rewari,0.2277509639660517,2013-04-01,-0.5915340846147353,-0.5826672146923892
2013,5,Rewari,0.0,2013-05-01,-0.6907902500505426,-0.6802592768751009
2013,6,Rewari,1.2955574184656142,2013-06-01,-0.12617327008474907,-0.12510851947582163
2013,7,Rewari,3.50980804139568,2013-07-01,0.8388194672397161,0.8237053986655282
2013,8,Rewari,6.438209899971562,2013-08-01,2.115046510479186,2.0785355486740484
2013,9,Rewari,1.7115238358577092,2013-09-01,0.055109086843338644,0.053134504242401355
2013,10,Rewari,1.159545934969379,2013-10-01,-0.18544844535506835,-0.18338990245563633
2013,11,Rewari,0.0,2013-11-01,-0.6907902500505426,-0.6802592768751009
2013,12,Rewari,0.0,2013-12-01,-0.6907902500505426,-0.6802592768751009
2013,1,Rohtak,0.9301598418143489,2013-01-01,-0.28541721657073243,-0.19652976439395226
2013,2,Rohtak,4.736135508332934,2013-02-01,1.3732653366101837,1.694440638841427
2013,3,Rohtak,0.0453600354733005,2013-03-01,-0.6710218894398577,-0.6361358977956849
2013,4,Rohtak,0.0968399514754613,2013-04-01,-0.648586423216788,-0.6105584884660623
2013,5,Rohtak,0.0061588498853868,2013-05-01,-0.6881061611998391,-0.655612712209028
2013,6,Rohtak,1.6164427787065505,2013-06-01,0.013671803882755544,0.1444447545250509
2013,7,Rohtak,1.7870824656659556,2013-07-01,0.08803829921527011,0.22922580041984592
2013,8,Rohtak,5.225457341560433,2013-08-01,1.5865167230562172,1.937556513814024
2013,9,Rohtak,1.8091361105442048,2013-09-01,0.09764949991615637,0.24018298811683902
2013,10,Rohtak,1.230120887198756,2013-10-01,-0.15469116989893736,-0.04749637357768747
2013,11,Rohtak,0.0,2013-11-01,-0.6907902500505426,-0.6586726904831112
2013,12,Rohtak,0.055767067978459,2013-12-01,-0.6664863997890574,-0.6309652419173818
2013,1,Shamli,2.6030345501438266,2013-01-01,0.44363844102937616,0.39109296582444103
2013,2,Shamli,5.491086193493435,2013-02-01,1.7022804538122176,1.6293418656011573
2013,3,Shamli,0.1316659796622491,2013-03-01,-0.6334088891463059,-0.6685035342548779
2013,4,Shamli,0.0138057172298431,2013-04-01,-0.6847735793438072,-0.7190359894553873
2013,5,Shamli,0.3201619425127583,2013-05-01,-0.5512604488197889,-0.5876861018002112
2013,6,Shamli,7.333592538038889,2013-06-01,2.505263288071431,2.4193143923108704
2013,7,Shamli,4.586341163323771,2013-07-01,1.3079834513849073,1.241433449639905
2013,8,Shamli,12.4943195074316,2013-08-01,4.75436011261628,4.631970286679512
2013,9,Shamli,2.765933445096016,2013-09-01,0.5146314211912287,0.4609356841545903
2013,10,Shamli,2.1224246178903887,2013-10-01,0.2341837888288701,0.18503199693388536
2013,11,Shamli,0.1240901549657185,2013-11-01,-0.6367105099003836,-0.6717516605884154
2013,12,Shamli,0.5823142259351669,2013-12-01,-0.4370118416585574,-0.4752886045915865
2013,1,Sonipat,1.3020655634582683,2013-01-01,-0.12333695490600244,-0.09141534461761468
2013,2,Sonipat,3.863676705175922,2013-02-01,0.9930389973048238,1.1731209410309664
2013,3,Sonipat,0.0208684023349515,2013-03-01,-0.681695589995239,-0.7238767955090393
2013,4,Sonipat,0.0765634242031309,2013-04-01,-0.657423138154715,-0.6963830143744525
2013,5,Sonipat,0.0172546255973077,2013-05-01,-0.6832705103181805,-0.7256607320865166
2013,6,Sonipat,2.9999039027425978,2013-06-01,0.6165981046548484,0.7467205270708316
2013,7,Sonipat,2.210144923419081,2013-07-01,0.27241318204862064,0.3568569486349086
2013,8,Sonipat,6.37043396215285,2013-08-01,2.0855090737124913,2.410578671884958
2013,9,Sonipat,1.5271145469612546,2013-09-01,-0.025258339787331552,0.019679817740647126
2013,10,Sonipat,1.1779447383778068,2013-10-01,-0.1774300614012687,-0.15268744191714462
2013,11,Sonipat,0.0080776115258534,2013-11-01,-0.6872699455390948,-0.7301909541402355
2013,12,Sonipat,0.1156814329085811,2013-12-01,-0.6403751157183917,-0.6770724560212474
2013,1,West,0.802751462946656,2013-01-01,-0.34094307213938213,-0.36856313743870106
2013,2,West,2.565001168510034,2013-02-01,0.4270631100020633,0.4592074341760017
2013,3,West,0.2547213488048123,2013-03-01,-0.5797801190867456,-0.625985907556423
2013,4,West,0.1009877344800366,2013-04-01,-0.6467787775808499,-0.6981982401244294
2013,5,West,0.0063219667282155,2013-05-01,-0.6880350732357962,-0.7426650012405664
2013,6,West,2.663088185588519,2013-06-01,0.4698104205938997,0.505281237416662
2013,7,West,5.55696442122421,2013-07-01,1.7309908493969244,1.864603686551955
2013,8,West,6.217620125380895,2013-08-01,2.0189112635456876,2.17492937316937
2013,9,West,1.5248745367758805,2013-09-01,-0.02623455880158138,-0.029364766338002567
2013,10,West,0.867155102952834,2013-10-01,-0.3128753167463721,-0.3383112169908334
2013,11,West,0.003901164068116,2013-11-01,-0.6890900834326097,-0.743802109787324
2013,12,West,0.0876172678444975,2013-12-01,-0.6526057616920073,-0.7044786660905766
2014,1,Alwar,0.3329723841995687,2014-01-01,-0.545677529225379,-0.5490131871595882
2014,2,Alwar,0.2754949162505111,2014-02-01,-0.5707267890319515,-0.5720583176111895
2014,3,Alwar,0.438832182763359,2014-03-01,-0.49954276212592996,-0.5065695487299176
2014,4,Alwar,0.0660348786129838,2014-04-01,-0.6620115844325971,-0.6560396421892372
2014,5,Alwar,0.2502844502574288,2014-05-01,-0.5817137641900288,-0.5821662520468394
2014,6,Alwar,1.876265772467568,2014-06-01,0.12690528313430485,0.06975793701817712
2014,7,Alwar,4.05315000402488,2014-07-01,1.0756133705093365,0.9425622355432075
2014,8,Alwar,4.026004796341267,2014-08-01,1.0637832154236455,0.9316785819215988
2014,9,Alwar,4.0729683939544925,2014-09-01,1.084250424576068,0.9505082602649892
2014,10,Alwar,0.0,2014-10-01,-0.6907902500505426,-0.6825157979123917
2014,11,Alwar,0.0,2014-11-01,-0.6907902500505426,-0.6825157979123917
2014,12,Alwar,0.0792320282777882,2014-12-01,-0.6562601336040237,-0.6507483507237837
2014,1,Baghpat,1.3397388453445127,2014-01-01,-0.1069185589778594,-0.1684184816654812
2014,2,Baghpat,1.875474047714046,2014-02-01,0.12656024150749126,0.052168575287654576
2014,3,Baghpat,0.8659478242118512,2014-03-01,-0.31340146098899313,-0.36350024314059437
2014,4,Baghpat,0.3562306428949038,2014-04-01,-0.5355413456825638,-0.5733744728119868
2014,5,Baghpat,0.9291936004113768,2014-05-01,-0.2858383143122051,-0.3374590205835093
2014,6,Baghpat,1.3643559719125429,2014-06-01,-0.09619016712106436,-0.15828246768643522
2014,7,Baghpat,2.7450395029398704,2014-07-01,0.5055256306244511,0.4102090470505509
2014,8,Baghpat,1.3238896720351712,2014-08-01,-0.11382578843857542,-0.17494432219263836
2014,9,Baghpat,2.7647710661093394,2014-09-01,0.514124844714047,0.418333447742137
2014,10,Baghpat,0.0465429742490091,2014-10-01,-0.6705063527994084,-0.7008872647642984
2014,11,Baghpat,0.0,2014-11-01,-0.6907902500505426,-0.720051168248753
2014,12,Baghpat,0.1458144596507472,2014-12-01,-0.6272428389748875,-0.6600125850582017
2014,1,Bharatpur,0.586354821199371,2014-01-01,-0.4352509095201417,-0.3734091210265512
2014,2,Bharatpur,0.7020002933485168,2014-02-01,-0.38485144724937553,-0.3157149292134658
2014,3,Bharatpur,0.7309157079265963,2014-03-01,-0.3722498181584242,-0.3012893624876791
2014,4,Bharatpur,0.0839456518491109,2014-04-01,-0.6542058889463938,-0.6240552591456815
2014,5,Bharatpur,0.2912467160532551,2014-05-01,-0.5638619959267688,-0.5206351499188718
2014,6,Bharatpur,1.2340359625717003,2014-06-01,-0.152984940594158,-0.05028847211899015
2014,7,Bharatpur,3.309620707746475,2014-07-01,0.7515758096901464,0.985196810504001
2014,8,Bharatpur,2.458007445979503,2014-08-01,0.3804341674098984,0.5603367795675115
2014,9,Bharatpur,2.2748966929813226,2014-09-01,0.3006326558107125,0.4689849375093047
2014,10,Bharatpur,0.0,2014-10-01,-0.6907902500505426,-0.6659347763429561
2014,11,Bharatpur,0.0,2014-11-01,-0.6907902500505426,-0.6659347763429561
2014,12,Bharatpur,0.0,2014-12-01,-0.6907902500505426,-0.6659347763429561
2014,1,Bulandshahr,1.7148520094733086,2014-01-01,0.05655953844730317,0.11168825007022445
2014,2,Bulandshahr,0.9293536484241486,2014-02-01,-0.28576856377522947,-0.24987095622777716
2014,3,Bulandshahr,1.2973838573501957,2014-03-01,-0.12537728961147465,-0.08046931666832617
2014,4,Bulandshahr,0.1568169003228346,2014-04-01,-0.6224478644442456,-0.6054640259656646
2014,5,Bulandshahr,0.408955817837869,2014-05-01,-0.5125631830630155,-0.489406308452658
2014,6,Bulandshahr,0.7863299893339476,2014-06-01,-0.34809971584011173,-0.31570371059968944
2014,7,Bulandshahr,2.309081016192513,2014-07-01,0.3155305283855429,0.38520755791662137
2014,8,Bulandshahr,0.8174577297702912,2014-08-01,-0.33453393284367566,-0.30137583713222305
2014,9,Bulandshahr,1.696562721133232,2014-09-01,0.04858888226401508,0.1032698231149331
2014,10,Bulandshahr,0.4149890476657498,2014-10-01,-0.509933840699408,-0.48662925646101735
2014,11,Bulandshahr,0.0,2014-11-01,-0.6907902500505426,-0.677645709373771
2014,12,Bulandshahr,0.3620048028807486,2014-12-01,-0.5330249085670956,-0.511017520575505
2014,1,Faridabad,0.959507905667828,2014-01-01,-0.2726270345651987,-0.14006774858726417
2014,2,Faridabad,0.5766859996531691,2014-02-01,-0.4394646793951274,-0.37276226225574416
2014,3,Faridabad,0.9804540956693312,2014-03-01,-0.2634984738608455,-0.12733581392253074
2014,4,Faridabad,0.1170157467325528,2014-04-01,-0.6397936083063083,-0.6521682844052035
